"cond"	"subj"	"yoke"	"phase"	"block"	"trial"	"s1"	"s2"	"s3"	"s4"	"s5"	"resp"	"rt"	"correct"
"single"	21	0	1	5	16	2	0	0	0	0	"B"	0.7189062	"Y"
"single"	21	0	1	5	17	1	0	0	0	0	"A"	0.6589062	"Y"
"single"	21	0	1	5	18	2	0	0	0	0	"B"	1.490625	"Y"
"single"	21	0	1	5	19	2	0	0	0	0	"B"	0.7710937	"Y"
"single"	21	0	1	5	20	1	0	0	0	0	"B"	0.6003125	"N"
"single"	21	0	1	5	21	2	0	0	0	0	"B"	1.048281	"Y"
"single"	21	0	1	5	22	1	0	0	0	0	"A"	0.6001562	"Y"
"single"	21	0	1	5	23	1	0	0	0	0	"A"	2.09125	"Y"
"single"	21	0	1	5	24	1	0	0	0	0	"B"	0.7109375	"N"
"single"	21	0	1	5	25	2	0	0	0	0	"B"	1.479531	"Y"
"single"	21	0	1	5	26	2	0	0	0	0	"B"	1.64	"Y"
"single"	21	0	1	5	27	1	0	0	0	0	"A"	0.7603125	"Y"
"single"	21	0	1	5	28	2	0	0	0	0	"B"	0.5495312	"Y"
"single"	21	0	1	5	29	2	0	0	0	0	"B"	0.9314063	"Y"
"single"	21	0	1	5	30	1	0	0	0	0	"A"	0.3904687	"Y"
"single"	21	0	1	5	31	1	0	0	0	0	"A"	1.31	"Y"
"single"	21	0	1	5	32	1	0	0	0	0	"A"	0.8184375	"Y"
"single"	21	0	1	6	1	2	0	0	0	0	"B"	2.911094	"Y"
"single"	21	0	1	6	2	1	0	0	0	0	"A"	0.5510938	"Y"
"single"	21	0	1	6	3	2	0	0	0	0	"B"	0.7090625	"Y"
"single"	21	0	1	6	4	2	0	0	0	0	"B"	0.4890625	"Y"
"single"	21	0	1	6	5	2	0	0	0	0	"B"	0.5495312	"Y"
"single"	21	0	1	6	6	1	0	0	0	0	"A"	1.868281	"Y"
"single"	21	0	1	6	7	1	0	0	0	0	"A"	0.6598437	"Y"
"single"	21	0	1	6	8	1	0	0	0	0	"A"	0.7092187	"Y"
"single"	21	0	1	6	9	1	0	0	0	0	"A"	0.9317188	"Y"
"single"	21	0	1	6	10	1	0	0	0	0	"A"	0.7082813	"Y"
"single"	21	0	1	6	11	2	0	0	0	0	"B"	0.77	"Y"
"single"	21	0	1	6	12	1	0	0	0	0	"A"	0.880625	"Y"
"single"	21	0	1	6	13	2	0	0	0	0	"B"	0.601875	"Y"
"single"	21	0	1	6	14	2	0	0	0	0	"B"	1.040469	"Y"
"single"	21	0	1	6	15	2	0	0	0	0	"B"	1.490156	"Y"
"single"	21	0	1	6	16	2	0	0	0	0	"B"	0.7198437	"Y"
"single"	21	0	1	6	17	1	0	0	0	0	"A"	1.699844	"Y"
"single"	21	0	1	6	18	2	0	0	0	0	"B"	0.829375	"Y"
"single"	21	0	1	6	19	2	0	0	0	0	"B"	0.71	"Y"
"single"	21	0	1	6	20	1	0	0	0	0	"A"	0.66	"Y"
"single"	21	0	1	6	21	2	0	0	0	0	"B"	2.028594	"Y"
"single"	21	0	1	6	22	1	0	0	0	0	"A"	0.83	"Y"
"single"	21	0	1	6	23	1	0	0	0	0	"A"	0.930625	"Y"
"single"	21	0	1	6	24	1	0	0	0	0	"A"	1.049688	"Y"
"single"	21	0	1	6	25	2	0	0	0	0	"B"	1.259063	"Y"
"single"	21	0	1	6	26	2	0	0	0	0	"B"	0.4414063	"Y"
"single"	21	0	1	6	27	1	0	0	0	0	"A"	2.421875	"Y"
"single"	21	0	1	6	28	2	0	0	0	0	"B"	2.520156	"Y"
"single"	21	0	1	6	29	2	0	0	0	0	"B"	0.6015625	"Y"
"single"	21	0	1	6	30	1	0	0	0	0	"A"	0.6601563	"Y"
"single"	21	0	1	6	31	1	0	0	0	0	"A"	0.76875	"Y"
"single"	21	0	1	6	32	1	0	0	0	0	"A"	0.931875	"Y"
"single"	21	0	1	7	1	0	0	2	0	0	"A"	4.278125	"N"
"single"	21	0	1	7	2	0	0	1	0	0	"B"	1.759531	"N"
"single"	21	0	1	7	3	0	0	2	0	0	"B"	1.050469	"Y"
"single"	21	0	1	7	4	0	0	2	0	0	"B"	0.7098438	"Y"
"single"	21	0	1	7	5	0	0	2	0	0	"B"	0.4415625	"Y"
"single"	21	0	1	7	6	0	0	1	0	0	"A"	0.5503125	"Y"
"single"	21	0	1	7	7	0	0	1	0	0	"A"	1.098281	"Y"
"single"	21	0	1	7	8	0	0	1	0	0	"A"	0.5407813	"Y"
"single"	21	0	1	7	9	0	0	1	0	0	"A"	0.54875	"Y"
"single"	21	0	1	7	10	0	0	1	0	0	"A"	0.550625	"Y"
"single"	21	0	1	7	11	0	0	2	0	0	"B"	0.7685937	"Y"
"single"	21	0	1	7	12	0	0	1	0	0	"A"	0.5517188	"Y"
"single"	21	0	1	7	13	0	0	2	0	0	"B"	0.6596875	"Y"
"single"	21	0	1	7	14	0	0	2	0	0	"B"	0.3882813	"Y"
"single"	21	0	1	7	15	0	0	2	0	0	"B"	0.4403125	"Y"
"single"	21	0	1	7	16	0	0	2	0	0	"B"	0.5015625	"Y"
"single"	21	0	1	7	17	0	0	1	0	0	"A"	0.4403125	"Y"
"single"	21	0	1	7	18	0	0	2	0	0	"B"	0.5515625	"Y"
"single"	21	0	1	7	19	0	0	2	0	0	"B"	0.6595312	"Y"
"single"	21	0	1	7	20	0	0	1	0	0	"A"	0.548125	"Y"
"single"	21	0	1	7	21	0	0	2	0	0	"B"	0.4882813	"Y"
"single"	21	0	1	7	22	0	0	1	0	0	"A"	0.65875	"Y"
"single"	21	0	1	7	23	0	0	1	0	0	"A"	0.72125	"Y"
"single"	21	0	1	7	24	0	0	1	0	0	"A"	0.60125	"Y"
"single"	21	0	1	7	25	0	0	2	0	0	"B"	0.540625	"Y"
"single"	21	0	1	7	26	0	0	2	0	0	"B"	0.8185937	"Y"
"single"	21	0	1	7	27	0	0	1	0	0	"A"	0.6609375	"Y"
"single"	21	0	1	7	28	0	0	2	0	0	"B"	0.7709375	"Y"
"single"	21	0	1	7	29	0	0	2	0	0	"B"	0.7615625	"Y"
"single"	21	0	1	7	30	0	0	1	0	0	"A"	0.7107813	"Y"
"single"	21	0	1	7	31	0	0	1	0	0	"A"	0.709375	"Y"
"single"	21	0	1	7	32	0	0	1	0	0	"A"	0.7210938	"Y"
"single"	21	0	1	8	1	0	0	2	0	0	"B"	0.609375	"Y"
"single"	21	0	1	8	2	0	0	1	0	0	"A"	0.6495312	"Y"
"single"	21	0	1	8	3	0	0	2	0	0	"B"	0.550625	"Y"
"single"	21	0	1	8	4	0	0	2	0	0	"B"	0.489375	"Y"
"single"	21	0	1	8	5	0	0	2	0	0	"B"	0.488125	"Y"
"single"	21	0	1	8	6	0	0	1	0	0	"A"	0.3885938	"Y"
"single"	21	0	1	8	7	0	0	1	0	0	"A"	0.6098437	"Y"
"single"	21	0	1	8	8	0	0	1	0	0	"A"	0.3792188	"Y"
"single"	21	0	1	8	9	0	0	1	0	0	"A"	0.3904687	"Y"
"single"	21	0	1	8	10	0	0	1	0	0	"A"	0.5017188	"Y"
"single"	21	0	1	8	11	0	0	2	0	0	"B"	0.5504687	"Y"
"single"	21	0	1	8	12	0	0	1	0	0	"A"	0.4384375	"Y"
"single"	21	0	1	8	13	0	0	2	0	0	"B"	0.3896875	"Y"
"single"	21	0	1	8	14	0	0	2	0	0	"B"	0.4417188	"Y"
"single"	21	0	1	8	15	0	0	2	0	0	"B"	0.4398437	"Y"
"single"	21	0	1	8	16	0	0	2	0	0	"B"	0.4410937	"Y"
"single"	21	0	1	8	17	0	0	1	0	0	"A"	0.4384375	"Y"
"single"	21	0	1	8	18	0	0	2	0	0	"B"	0.6596875	"Y"
"single"	21	0	1	8	19	0	0	2	0	0	"B"	0.7090625	"Y"
"single"	21	0	1	8	20	0	0	1	0	0	"A"	1.151562	"Y"
"single"	21	0	1	8	21	0	0	2	0	0	"B"	0.59875	"Y"
"single"	21	0	1	8	22	0	0	1	0	0	"A"	0.55125	"Y"
"single"	21	0	1	8	23	0	0	1	0	0	"A"	0.4392188	"Y"
"single"	21	0	1	8	24	0	0	1	0	0	"A"	0.601875	"Y"
"single"	21	0	1	8	25	0	0	2	0	0	"B"	0.49125	"Y"
"single"	21	0	1	8	26	0	0	2	0	0	"B"	0.4417188	"Y"
"single"	21	0	1	8	27	0	0	1	0	0	"A"	0.4990625	"Y"
"single"	21	0	1	8	28	0	0	2	0	0	"B"	0.6617187	"Y"
"single"	21	0	1	8	29	0	0	2	0	0	"B"	0.7117187	"Y"
"single"	21	0	1	8	30	0	0	1	0	0	"A"	0.6595312	"Y"
"single"	21	0	1	8	31	0	0	1	0	0	"A"	0.938125	"Y"
"single"	21	0	1	8	32	0	0	1	0	0	"A"	0.7101563	"Y"
"single"	21	0	1	9	1	0	2	0	0	0	"B"	2.18875	"Y"
"single"	21	0	1	9	2	0	1	0	0	0	"A"	0.7582812	"Y"
"single"	21	0	1	9	3	0	2	0	0	0	"B"	0.4414063	"Y"
"single"	21	0	1	9	4	0	2	0	0	0	"B"	0.661875	"Y"
"single"	21	0	1	9	5	0	2	0	0	0	"B"	0.319375	"Y"
"single"	21	0	1	9	6	0	1	0	0	0	"A"	0.330625	"Y"
"single"	21	0	1	9	7	0	1	0	0	0	"A"	0.3904687	"Y"
"single"	21	0	1	9	8	0	1	0	0	0	"A"	0.54	"Y"
"single"	21	0	1	9	9	0	1	0	0	0	"A"	0.491875	"Y"
"single"	21	0	1	9	10	0	1	0	0	0	"A"	0.3884375	"Y"
"single"	21	0	1	9	11	0	2	0	0	0	"B"	0.3304687	"Y"
"single"	21	0	1	9	12	0	1	0	0	0	"A"	0.6610938	"Y"
"single"	21	0	1	9	13	0	2	0	0	0	"B"	0.6096875	"Y"
"single"	21	0	1	9	14	0	2	0	0	0	"B"	0.3790625	"Y"
"single"	21	0	1	9	15	0	2	0	0	0	"B"	0.3810937	"Y"
"single"	21	0	1	9	16	0	2	0	0	0	"B"	0.3909375	"Y"
"single"	21	0	1	9	17	0	1	0	0	0	"A"	0.4390625	"Y"
"single"	21	0	1	9	18	0	2	0	0	0	"B"	0.5503125	"Y"
"single"	21	0	1	9	19	0	2	0	0	0	"B"	0.7182813	"Y"
"single"	21	0	1	9	20	0	1	0	0	0	"A"	0.4407812	"Y"
"single"	21	0	1	9	21	0	2	0	0	0	"B"	0.6003125	"Y"
"single"	21	0	1	9	22	0	1	0	0	0	"A"	0.4389063	"Y"
"single"	21	0	1	9	23	0	1	0	0	0	"A"	0.54875	"Y"
"single"	21	0	1	9	24	0	1	0	0	0	"A"	0.3789063	"Y"
"single"	21	0	1	9	25	0	2	0	0	0	"B"	0.49875	"Y"
"single"	21	0	1	9	26	0	2	0	0	0	"B"	0.4914063	"Y"
"single"	21	0	1	9	27	0	1	0	0	0	"A"	0.3801562	"Y"
"single"	21	0	1	9	28	0	2	0	0	0	"B"	0.55	"Y"
"single"	21	0	1	9	29	0	2	0	0	0	"B"	0.611875	"Y"
"single"	21	0	1	9	30	0	1	0	0	0	"A"	0.44125	"Y"
"single"	21	0	1	9	31	0	1	0	0	0	"A"	0.6085938	"Y"
"single"	21	0	1	9	32	0	1	0	0	0	"A"	0.551875	"Y"
"single"	21	0	2	1	1	2	2	1	2	1	"B"	16.91859	"Y"
"single"	21	0	2	1	2	2	1	1	1	2	"A"	8.839375	"Y"
"single"	21	0	2	1	3	2	2	2	1	1	"B"	6.149687	"Y"
"single"	21	0	2	1	4	2	1	1	2	2	"B"	7.97	"Y"
"single"	21	0	2	1	5	1	2	2	2	2	"B"	3.899219	"Y"
"single"	21	0	2	1	6	1	1	1	1	2	"A"	7.030938	"Y"
"single"	21	0	2	1	7	1	2	1	1	2	"A"	4.448438	"Y"
"single"	21	0	2	1	8	1	2	1	2	1	"A"	4.449375	"Y"
"single"	21	0	2	1	9	2	2	1	1	1	"A"	6.150312	"Y"
"single"	21	0	2	1	10	1	2	1	1	1	"A"	3.410625	"Y"
"single"	21	0	2	1	11	2	1	2	1	2	"B"	4.728437	"Y"
"single"	21	0	2	1	12	1	1	2	1	2	"A"	5.270625	"Y"
"single"	21	0	2	1	13	1	2	1	2	2	"B"	8.459844	"Y"
"single"	21	0	2	1	14	2	2	1	2	2	"B"	3.141562	"Y"
"single"	21	0	2	1	15	2	2	1	1	2	"B"	5.549687	"Y"
"single"	21	0	2	1	16	1	2	2	1	2	"B"	11.64156	"Y"
"single"	21	0	2	1	17	1	1	2	2	1	"A"	6.759687	"Y"
"single"	21	0	2	1	18	1	1	2	2	2	"B"	8.618125	"Y"
"single"	21	0	2	1	19	2	2	2	2	2	"B"	11.53969	"Y"
"single"	21	0	2	1	20	1	1	2	1	1	"A"	2.258594	"Y"
"single"	21	0	2	1	21	1	2	2	2	1	"B"	7.360156	"Y"
"single"	21	0	2	1	22	2	1	2	1	1	"A"	11.41953	"Y"
"single"	21	0	2	1	23	1	2	2	1	1	"B"	6.591719	"N"
"single"	21	0	2	1	24	1	1	1	1	1	"A"	8.018125	"Y"
"single"	21	0	2	1	25	2	1	2	2	2	"B"	6.37125	"Y"
"single"	21	0	2	1	26	2	2	2	2	1	"B"	13.62031	"Y"
"single"	21	0	2	1	27	2	1	1	2	1	"A"	8.729375	"Y"
"single"	21	0	2	1	28	2	2	2	1	2	"B"	9.731563	"Y"
"single"	21	0	2	1	29	2	1	2	2	1	"B"	4.999844	"Y"
"single"	21	0	2	1	30	1	1	1	2	2	"A"	4.891719	"Y"
"single"	21	0	2	1	31	2	1	1	1	1	"A"	11.26125	"Y"
"single"	21	0	2	1	32	1	1	1	2	1	"A"	5.649687	"Y"
"single"	21	0	2	2	1	1	1	2	2	1	"A"	9.061719	"Y"
"single"	21	0	2	2	2	2	1	2	2	1	"B"	9.829375	"Y"
"single"	21	0	2	2	3	1	1	2	2	2	"B"	13.46141	"Y"
"single"	21	0	2	2	4	1	1	1	1	1	"A"	8.128437	"Y"
"single"	21	0	2	2	5	1	2	2	1	2	"B"	11.80828	"Y"
"single"	21	0	2	2	6	1	2	1	2	1	"A"	6.310625	"Y"
"single"	21	0	2	2	7	1	2	1	1	1	"A"	6.820781	"Y"
"single"	21	0	2	2	8	2	1	1	2	1	"A"	18.78844	"Y"
"single"	21	0	2	2	9	2	1	2	2	2	"B"	8.35125	"Y"
"single"	21	0	2	2	10	1	2	2	2	2	"B"	6.589844	"Y"
"single"	21	0	2	2	11	2	2	2	2	1	"B"	7.030156	"Y"
"single"	21	0	2	2	12	1	1	2	1	2	"A"	6.261562	"Y"
"single"	21	0	2	2	13	2	2	2	2	2	"B"	6.818594	"Y"
"single"	21	0	2	2	14	1	1	1	2	1	"A"	4.560937	"Y"
"single"	21	0	2	2	15	2	1	2	1	1	"A"	8.460313	"Y"
"single"	21	0	2	2	16	1	2	2	1	1	"A"	7.028125	"Y"
"single"	21	0	2	2	17	2	2	1	1	1	"A"	8.081562	"Y"
"single"	21	0	2	2	18	2	2	1	1	2	"B"	8.238281	"Y"
"single"	21	0	2	2	19	2	1	1	1	2	"A"	7.141875	"Y"
"single"	21	0	2	2	20	1	2	1	2	2	"B"	10.38141	"Y"
"single"	21	0	2	2	21	2	2	1	2	1	"B"	14.61187	"Y"
"single"	21	0	2	2	22	2	1	2	1	2	"B"	4.669531	"Y"
"single"	21	0	2	2	23	2	2	2	1	1	"B"	6.369531	"Y"
"single"	21	0	2	2	24	1	1	1	1	2	"A"	5.818594	"Y"
"single"	21	0	2	2	25	1	1	2	1	1	"A"	7.739219	"Y"
"single"	21	0	2	2	26	1	2	2	2	1	"B"	6.591094	"Y"
"single"	21	0	2	2	27	2	2	2	1	2	"B"	13.57	"Y"
"single"	21	0	2	2	28	1	2	1	1	2	"A"	7.031562	"Y"
"single"	21	0	2	2	29	1	1	1	2	2	"A"	8.29125	"Y"
"single"	21	0	2	2	30	2	1	1	2	2	"B"	10.88094	"Y"
"single"	21	0	2	2	31	2	2	1	2	2	"B"	7.411562	"Y"
"single"	21	0	2	2	32	2	1	1	1	1	"A"	5.491562	"Y"
"single"	21	0	2	3	1	1	1	2	2	1	"A"	18.90047	"Y"
"single"	21	0	2	3	2	2	1	2	2	1	"B"	12.09	"Y"
"single"	21	0	2	3	3	1	1	2	2	2	"B"	7.418906	"Y"
"single"	21	0	2	3	4	1	1	1	1	1	"A"	8.018907	"Y"
"single"	21	0	2	3	5	1	2	2	1	2	"B"	9.508125	"Y"
"single"	21	0	2	3	6	1	2	1	2	1	"A"	5.878281	"Y"
"single"	21	0	2	3	7	1	2	1	1	1	"A"	5.709531	"Y"
"single"	21	0	2	3	8	2	1	1	2	1	"A"	4.34125	"Y"
"single"	21	0	2	3	9	2	1	2	2	2	"B"	3.850156	"Y"
"single"	21	0	2	3	10	1	2	2	2	2	"B"	12.29875	"Y"
"single"	21	0	2	3	11	2	2	2	2	1	"B"	7.138125	"Y"
"single"	21	0	2	3	12	1	1	2	1	2	"A"	5.829375	"Y"
"single"	21	0	2	3	13	2	2	2	2	2	"B"	10.54922	"Y"
"single"	21	0	2	3	14	1	1	1	2	1	"A"	2.958594	"Y"
"single"	21	0	2	3	15	2	1	2	1	1	"A"	5.491719	"Y"
"single"	21	0	2	3	16	1	2	2	1	1	"A"	23.06969	"Y"
"single"	21	0	2	3	17	2	2	1	1	1	"A"	7.86125	"Y"
"single"	21	0	2	3	18	2	2	1	1	2	"B"	5.110625	"Y"
"single"	21	0	2	3	19	2	1	1	1	2	"A"	5.22	"Y"
"single"	21	0	2	3	20	1	2	1	2	2	"B"	11.92	"Y"
"single"	21	0	2	3	21	2	2	1	2	1	"B"	4.950781	"Y"
"single"	21	0	2	3	22	2	1	2	1	2	"B"	3.730313	"Y"
"single"	21	0	2	3	23	2	2	2	1	1	"B"	7.14	"Y"
"single"	21	0	2	3	24	1	1	1	1	2	"A"	4.068125	"Y"
"single"	21	0	2	3	25	1	1	2	1	1	"A"	17.95969	"Y"
"single"	21	0	2	3	26	1	2	2	2	1	"B"	4.609687	"Y"
"single"	21	0	2	3	27	2	2	2	1	2	"B"	4.949062	"Y"
"single"	21	0	2	3	28	1	2	1	1	2	"A"	5.441719	"Y"
"single"	21	0	2	3	29	1	1	1	2	2	"A"	6.649063	"Y"
"single"	21	0	2	3	30	2	1	1	2	2	"B"	3.570156	"Y"
"single"	21	0	2	3	31	2	2	1	2	2	"B"	2.481719	"Y"
"single"	21	0	2	3	32	2	1	1	1	1	"A"	4.119219	"Y"
"single"	21	0	2	4	1	1	1	2	2	1	"A"	10.86922	"Y"
"single"	21	0	2	4	2	2	1	2	2	1	"B"	9.340781	"Y"
"single"	21	0	2	4	3	1	1	2	2	2	"B"	7.689688	"Y"
"single"	21	0	2	4	4	1	1	1	1	1	"A"	4.730937	"Y"
"single"	21	0	2	4	5	1	2	2	1	2	"B"	5.329219	"Y"
"single"	21	0	2	4	6	1	2	1	2	1	"A"	9.39125	"Y"
"single"	21	0	2	4	7	1	2	1	1	1	"A"	5.058594	"Y"
"single"	21	0	2	4	8	2	1	1	2	1	"A"	4.330156	"Y"
"single"	21	0	2	4	9	2	1	2	2	2	"B"	4.118281	"Y"
"single"	21	0	2	4	10	1	2	2	2	2	"B"	4.399844	"Y"
"single"	21	0	2	4	11	2	2	2	2	1	"B"	4.45	"Y"
"single"	21	0	2	4	12	1	1	2	1	2	"A"	4.611719	"Y"
"single"	21	0	2	4	13	2	2	2	2	2	"B"	3.081094	"Y"
"single"	21	0	2	4	14	1	1	1	2	1	"A"	3.190938	"Y"
"single"	21	0	2	4	15	2	1	2	1	1	"B"	6.258281	"N"
"single"	21	0	2	4	16	1	2	2	1	1	"A"	11.20141	"Y"
"single"	21	0	2	4	17	2	2	1	1	1	"A"	7.298438	"Y"
"single"	21	0	2	4	18	2	2	1	1	2	"B"	9.608594	"Y"
"single"	21	0	2	4	19	2	1	1	1	2	"A"	8.681094	"Y"
"single"	21	0	2	4	20	1	2	1	2	2	"B"	10.15844	"Y"
"single"	21	0	2	4	21	2	2	1	2	1	"B"	4.950156	"Y"
"single"	21	0	2	4	22	2	1	2	1	2	"B"	3.569688	"Y"
"single"	21	0	2	4	23	2	2	2	1	1	"B"	4.879531	"Y"
"single"	21	0	2	4	24	1	1	1	1	2	"A"	7.470781	"Y"
"single"	21	0	2	4	25	1	1	2	1	1	"A"	6.650781	"Y"
"single"	21	0	2	4	26	1	2	2	2	1	"B"	5.881094	"Y"
"single"	21	0	2	4	27	2	2	2	1	2	"B"	4.830937	"Y"
"single"	21	0	2	4	28	1	2	1	1	2	"A"	5.869844	"Y"
"single"	21	0	2	4	29	1	1	1	2	2	"A"	6.919687	"Y"
"single"	21	0	2	4	30	2	1	1	2	2	"B"	6.429688	"Y"
"single"	21	0	2	4	31	2	2	1	2	2	"B"	4.339375	"Y"
"single"	21	0	2	4	32	2	1	1	1	1	"A"	4.728281	"Y"
"single"	21	0	2	5	1	1	1	2	2	1	"A"	8.631094	"Y"
"single"	21	0	2	5	2	2	1	2	2	1	"B"	6.100156	"Y"
"single"	21	0	2	5	3	1	1	2	2	2	"B"	5.53875	"Y"
"single"	21	0	2	5	4	1	1	1	1	1	"A"	5.549844	"Y"
"single"	21	0	2	5	5	1	2	2	1	2	"B"	6.321719	"Y"
"single"	21	0	2	5	6	1	2	1	2	1	"A"	6.489375	"Y"
"single"	21	0	2	5	7	1	2	1	1	1	"A"	6.649063	"Y"
"single"	21	0	2	5	8	2	1	1	2	1	"A"	4.610781	"Y"
"single"	21	0	2	5	9	2	1	2	2	2	"B"	4.510156	"Y"
"single"	21	0	2	5	10	1	2	2	2	2	"B"	6.261094	"Y"
"single"	21	0	2	5	11	2	2	2	2	1	"B"	6.419531	"Y"
"single"	21	0	2	5	12	1	1	2	1	2	"A"	9.400312	"Y"
"single"	21	0	2	5	13	2	2	2	2	2	"B"	4.949844	"Y"
"single"	21	0	2	5	14	1	1	1	2	1	"A"	8.02	"Y"
"single"	21	0	2	5	15	2	1	2	1	1	"A"	7.419219	"Y"
"single"	21	0	2	5	16	1	2	2	1	1	"A"	5.389219	"Y"
"single"	21	0	2	5	17	2	2	1	1	1	"A"	4.780469	"Y"
"single"	21	0	2	5	18	2	2	1	1	2	"B"	7.251875	"Y"
"single"	21	0	2	5	19	2	1	1	1	2	"A"	6.538125	"Y"
"single"	21	0	2	5	20	1	2	1	2	2	"B"	5.821719	"Y"
"single"	21	0	2	5	21	2	2	1	2	1	"B"	9.561563	"Y"
"single"	21	0	2	5	22	2	1	2	1	2	"B"	7.631719	"Y"
"single"	21	0	2	5	23	2	2	2	1	1	"B"	8.411563	"Y"
"single"	21	0	2	5	24	1	1	1	1	2	"A"	4.011562	"Y"
"single"	21	0	2	5	25	1	1	2	1	1	"A"	3.728594	"Y"
"single"	21	0	2	5	26	1	2	2	2	1	"B"	5.218281	"Y"
"single"	21	0	2	5	27	2	2	2	1	2	"B"	6.478281	"Y"
"single"	21	0	2	5	28	1	2	1	1	2	"A"	7.860469	"Y"
"single"	21	0	2	5	29	1	1	1	2	2	"A"	4.449062	"Y"
"single"	21	0	2	5	30	2	1	1	2	2	"B"	7.09	"Y"
"single"	21	0	2	5	31	2	2	1	2	2	"B"	8.568125	"Y"
"single"	21	0	2	5	32	2	1	1	1	1	"A"	5.331875	"Y"
"single"	21	0	2	6	1	1	1	2	2	1	"A"	3.901875	"Y"
"single"	21	0	2	6	2	2	1	2	2	1	"B"	8.131406	"Y"
"single"	21	0	2	6	3	1	1	2	2	2	"B"	10.75953	"Y"
"single"	21	0	2	6	4	1	1	1	1	1	"A"	3.740469	"Y"
"single"	21	0	2	6	5	1	2	2	1	2	"B"	6.210938	"Y"
"single"	21	0	2	6	6	1	2	1	2	1	"A"	5.171875	"Y"
"single"	21	0	2	6	7	1	2	1	1	1	"A"	4.291875	"Y"
"single"	21	0	2	6	8	2	1	1	2	1	"A"	6.591562	"Y"
"single"	21	0	2	6	9	2	1	2	2	2	"B"	5.500469	"Y"
"single"	21	0	2	6	10	1	2	2	2	2	"B"	5.218438	"Y"
"single"	21	0	2	6	11	2	2	2	2	1	"B"	5.599844	"Y"
"single"	21	0	2	6	12	1	1	2	1	2	"A"	3.630938	"Y"
"single"	21	0	2	6	13	2	2	2	2	2	"B"	3.130781	"Y"
"single"	21	0	2	6	14	1	1	1	2	1	"A"	4.338125	"Y"
"single"	21	0	2	6	15	2	1	2	1	1	"A"	4.450156	"Y"
"single"	21	0	2	6	16	1	2	2	1	1	"A"	5.161875	"Y"
"single"	21	0	2	6	17	2	2	1	1	1	"A"	4.451875	"Y"
"single"	21	0	2	6	18	2	2	1	1	2	"B"	6.531406	"Y"
"single"	21	0	2	6	19	2	1	1	1	2	"A"	8.180312	"Y"
"single"	21	0	2	6	20	1	2	1	2	2	"B"	6.481563	"Y"
"single"	21	0	2	6	21	2	2	1	2	1	"B"	5.54125	"Y"
"single"	21	0	2	6	22	2	1	2	1	2	"B"	7.409219	"Y"
"single"	21	0	2	6	23	2	2	2	1	1	"B"	4.068438	"Y"
"single"	21	0	2	6	24	1	1	1	1	2	"A"	3.52	"Y"
"single"	21	0	2	6	25	1	1	2	1	1	"A"	4.720625	"Y"
"single"	21	0	2	6	26	1	2	2	2	1	"B"	5.990625	"Y"
"single"	21	0	2	6	27	2	2	2	1	2	"B"	4.181094	"Y"
"single"	21	0	2	6	28	1	2	1	1	2	"A"	7.969375	"Y"
"single"	21	0	2	6	29	1	1	1	2	2	"A"	3.399375	"Y"
"single"	21	0	2	6	30	2	1	1	2	2	"B"	6.921094	"Y"
"single"	21	0	2	6	31	2	2	1	2	2	"B"	5.221875	"Y"
"single"	21	0	2	6	32	2	1	1	1	1	"A"	4.389375	"Y"
"single"	21	0	2	7	1	1	1	2	2	1	"A"	6.040312	"Y"
"single"	21	0	2	7	2	2	1	2	2	1	"B"	5.6	"Y"
"single"	21	0	2	7	3	1	1	2	2	2	"B"	5.331094	"Y"
"single"	21	0	2	7	4	1	1	1	1	1	"A"	3.509219	"Y"
"single"	21	0	2	7	5	1	2	2	1	2	"B"	3.948437	"Y"
"single"	21	0	2	7	6	1	2	1	2	1	"A"	4.339375	"Y"
"single"	21	0	2	7	7	1	2	1	1	1	"A"	3.289687	"Y"
"single"	21	0	2	7	8	2	1	1	2	1	"A"	3.74	"Y"
"single"	21	0	2	7	9	2	1	2	2	2	"B"	3.460469	"Y"
"single"	21	0	2	7	10	1	2	2	2	2	"B"	3.298906	"Y"
"single"	21	0	2	7	11	2	2	2	2	1	"B"	3.841406	"Y"
"single"	21	0	2	7	12	1	1	2	1	2	"A"	3.398594	"Y"
"single"	21	0	2	7	13	2	2	2	2	2	"B"	3.788906	"Y"
"single"	21	0	2	7	14	1	1	1	2	1	"A"	2.411406	"Y"
"single"	21	0	2	7	15	2	1	2	1	1	"A"	4.781406	"Y"
"single"	21	0	2	7	16	1	2	2	1	1	"A"	9.008906	"Y"
"single"	21	0	2	7	17	2	2	1	1	1	"A"	8.840468	"Y"
"single"	21	0	2	7	18	2	2	1	1	2	"B"	5.821562	"Y"
"single"	21	0	2	7	19	2	1	1	1	2	"A"	6.15	"Y"
"single"	21	0	2	7	20	1	2	1	2	2	"B"	4.670312	"Y"
"single"	21	0	2	7	21	2	2	1	2	1	"B"	5.108594	"Y"
"single"	21	0	2	7	22	2	1	2	1	2	"B"	6.149375	"Y"
"single"	21	0	2	7	23	2	2	2	1	1	"B"	9.228907	"Y"
"single"	21	0	2	7	24	1	1	1	1	2	"A"	5.441094	"Y"
"single"	21	0	2	7	25	1	1	2	1	1	"A"	5.219844	"Y"
"single"	21	0	2	7	26	1	2	2	2	1	"B"	9.280469	"Y"
"single"	21	0	2	7	27	2	2	2	1	2	"B"	5.831875	"Y"
"single"	21	0	2	7	28	1	2	1	1	2	"A"	5.928594	"Y"
