"DAU","Participant","Condition","Block","SubBlock","Trial","StimulusNo","Frequency","Orientation","Category","Difficulty","Response","Correct","RT"
"PLY22",22001,"EasyMed",2,5,294,8,109.84,199.37,0,"Medium",68,1,1.0853
"PLY22",22001,"EasyMed",2,5,295,9,141.32,231.09,0,"Medium",68,1,0.49013
"PLY22",22001,"EasyMed",2,5,296,21,135.84,47.187,1,"Medium",75,1,0.70995
"PLY22",22001,"EasyMed",2,5,297,8,109.84,199.37,0,"Medium",75,0,0.56532
"PLY22",22001,"EasyMed",2,5,298,6,46.895,135.96,0,"Medium",68,1,0.53054
"PLY22",22001,"EasyMed",2,5,299,10,172.79,262.78,0,"Medium",68,1,0.6854
"PLY22",22001,"EasyMed",2,5,300,6,46.895,135.96,0,"Medium",68,1,0.52003
"PLY22",22002,"EasyMed",1,1,1,26,157.74,25,1,"Easy",68,0,1.1373
"PLY22",22002,"EasyMed",1,1,2,1,25,158.15,0,"Easy",75,0,0.97077
"PLY22",22002,"EasyMed",1,1,3,5,150.89,285,0,"Easy",68,1,0.81061
"PLY22",22002,"EasyMed",1,1,4,26,157.74,25,1,"Easy",68,0,0.62054
"PLY22",22002,"EasyMed",1,1,5,2,56.474,189.87,0,"Easy",68,1,1.6959
"PLY22",22002,"EasyMed",1,1,6,1,25,158.15,0,"Easy",75,0,1.0654
"PLY22",22002,"EasyMed",1,1,7,29,252.16,120.1,1,"Easy",75,1,0.73004
"PLY22",22002,"EasyMed",1,1,8,27,189.21,56.691,1,"Easy",68,0,1.285
"PLY22",22002,"EasyMed",1,1,9,26,157.74,25,1,"Easy",75,1,3.1509
"PLY22",22002,"EasyMed",1,1,10,30,285,151.82,1,"Easy",75,1,1.1752
"PLY22",22002,"EasyMed",1,1,11,27,189.21,56.691,1,"Easy",75,1,2.6106
"PLY22",22002,"EasyMed",1,1,12,5,150.89,285,0,"Easy",68,1,0.9102
"PLY22",22002,"EasyMed",1,1,13,2,56.474,189.87,0,"Easy",75,0,0.69077
"PLY22",22002,"EasyMed",1,1,14,3,87.947,221.56,0,"Easy",68,1,0.52065
"PLY22",22002,"EasyMed",1,1,15,30,285,151.82,1,"Easy",68,0,0.68488
"PLY22",22002,"EasyMed",1,1,16,5,150.89,285,0,"Easy",68,1,1.2159
"PLY22",22002,"EasyMed",1,1,17,30,285,151.82,1,"Easy",75,1,1.7608
"PLY22",22002,"EasyMed",1,1,18,26,157.74,25,1,"Easy",68,0,0.70037
"PLY22",22002,"EasyMed",1,1,19,3,87.947,221.56,0,"Easy",75,0,0.63561
"PLY22",22002,"EasyMed",1,1,20,26,157.74,25,1,"Easy",68,0,0.90086
"PLY22",22002,"EasyMed",1,1,21,29,252.16,120.1,1,"Easy",75,1,0.68576
"PLY22",22002,"EasyMed",1,1,22,2,56.474,189.87,0,"Easy",75,0,0.90037
"PLY22",22002,"EasyMed",1,1,23,29,252.16,120.1,1,"Easy",75,1,1.0106
"PLY22",22002,"EasyMed",1,1,24,29,252.16,120.1,1,"Easy",75,1,0.63017
"PLY22",22002,"EasyMed",1,1,25,28,220.68,88.411,1,"Easy",75,1,0.59573
"PLY22",22002,"EasyMed",1,1,26,1,25,158.15,0,"Easy",75,0,1.565
"PLY22",22002,"EasyMed",1,1,27,30,285,151.82,1,"Easy",75,1,0.61526
"PLY22",22002,"EasyMed",1,1,28,5,150.89,285,0,"Easy",68,1,0.69056
"PLY22",22002,"EasyMed",1,1,29,4,119.42,253.28,0,"Easy",68,1,0.79573
"PLY22",22002,"EasyMed",1,1,30,29,252.16,120.1,1,"Easy",75,1,0.88998
"PLY22",22002,"EasyMed",1,2,31,28,220.68,88.411,1,"Easy",75,1,1.2755
"PLY22",22002,"EasyMed",1,2,32,27,189.21,56.691,1,"Easy",68,0,0.70051
"PLY22",22002,"EasyMed",1,2,33,1,25,158.15,0,"Easy",68,1,1.0658
"PLY22",22002,"EasyMed",1,2,34,4,119.42,253.28,0,"Easy",68,1,1.33
"PLY22",22002,"EasyMed",1,2,35,27,189.21,56.691,1,"Easy",75,1,1.5703
"PLY22",22002,"EasyMed",1,2,36,5,150.89,285,0,"Easy",75,0,0.85588
"PLY22",22002,"EasyMed",1,2,37,28,220.68,88.411,1,"Easy",75,1,0.72054
"PLY22",22002,"EasyMed",1,2,38,5,150.89,285,0,"Easy",75,0,0.39567
"PLY22",22002,"EasyMed",1,2,39,29,252.16,120.1,1,"Easy",75,1,0.57055
"PLY22",22002,"EasyMed",1,2,40,3,87.947,221.56,0,"Easy",68,1,0.80558
"PLY22",22002,"EasyMed",1,2,41,4,119.42,253.28,0,"Easy",68,1,1.5859
"PLY22",22002,"EasyMed",1,2,42,5,150.89,285,0,"Easy",68,1,0.52056
"PLY22",22002,"EasyMed",1,2,43,1,25,158.15,0,"Easy",68,1,0.76555
"PLY22",22002,"EasyMed",1,2,44,4,119.42,253.28,0,"Easy",68,1,0.62521
"PLY22",22002,"EasyMed",1,2,45,2,56.474,189.87,0,"Easy",68,1,0.66036
"PLY22",22002,"EasyMed",1,2,46,30,285,151.82,1,"Easy",75,1,0.70565
"PLY22",22002,"EasyMed",1,2,47,3,87.947,221.56,0,"Easy",68,1,1.5509
"PLY22",22002,"EasyMed",1,2,48,29,252.16,120.1,1,"Easy",68,0,0.80545
"PLY22",22002,"EasyMed",1,2,49,26,157.74,25,1,"Easy",68,0,1.2554
"PLY22",22002,"EasyMed",1,2,50,30,285,151.82,1,"Easy",75,1,0.58056
"PLY22",22002,"EasyMed",1,2,51,30,285,151.82,1,"Easy",75,1,0.8256
"PLY22",22002,"EasyMed",1,2,52,2,56.474,189.87,0,"Easy",68,1,0.85047
"PLY22",22002,"EasyMed",1,2,53,4,119.42,253.28,0,"Easy",68,1,0.84069
"PLY22",22002,"EasyMed",1,2,54,26,157.74,25,1,"Easy",75,1,0.97069
"PLY22",22002,"EasyMed",1,2,55,28,220.68,88.411,1,"Easy",75,1,0.76584
"PLY22",22002,"EasyMed",1,2,56,2,56.474,189.87,0,"Easy",68,1,0.42538
"PLY22",22002,"EasyMed",1,2,57,3,87.947,221.56,0,"Easy",68,1,0.60625
"PLY22",22002,"EasyMed",1,2,58,27,189.21,56.691,1,"Easy",75,1,0.98557
"PLY22",22002,"EasyMed",1,2,59,28,220.68,88.411,1,"Easy",75,1,0.50545
"PLY22",22002,"EasyMed",1,2,60,4,119.42,253.28,0,"Easy",68,1,0.54531
"PLY22",22002,"EasyMed",1,3,61,28,220.68,88.411,1,"Easy",75,1,0.48533
"PLY22",22002,"EasyMed",1,3,62,5,150.89,285,0,"Easy",75,0,0.61055
"PLY22",22002,"EasyMed",1,3,63,28,220.68,88.411,1,"Easy",75,1,0.57069
"PLY22",22002,"EasyMed",1,3,64,27,189.21,56.691,1,"Easy",75,1,0.55552
"PLY22",22002,"EasyMed",1,3,65,30,285,151.82,1,"Easy",75,1,0.4752
"PLY22",22002,"EasyMed",1,3,66,29,252.16,120.1,1,"Easy",75,1,0.52071
"PLY22",22002,"EasyMed",1,3,67,29,252.16,120.1,1,"Easy",75,1,0.39051
"PLY22",22002,"EasyMed",1,3,68,4,119.42,253.28,0,"Easy",68,1,0.83996
"PLY22",22002,"EasyMed",1,3,69,4,119.42,253.28,0,"Easy",68,1,0.61572
"PLY22",22002,"EasyMed",1,3,70,4,119.42,253.28,0,"Easy",68,1,0.64049
"PLY22",22002,"EasyMed",1,3,71,1,25,158.15,0,"Easy",68,1,0.79051
"PLY22",22002,"EasyMed",1,3,72,29,252.16,120.1,1,"Easy",75,1,1.1008
"PLY22",22002,"EasyMed",1,3,73,28,220.68,88.411,1,"Easy",75,1,0.37514
"PLY22",22002,"EasyMed",1,3,74,28,220.68,88.411,1,"Easy",75,1,0.33998
"PLY22",22002,"EasyMed",1,3,75,28,220.68,88.411,1,"Easy",75,1,0.5102
"PLY22",22002,"EasyMed",1,3,76,28,220.68,88.411,1,"Easy",75,1,0.36542
"PLY22",22002,"EasyMed",1,3,77,1,25,158.15,0,"Easy",68,1,0.6152
"PLY22",22002,"EasyMed",1,3,78,29,252.16,120.1,1,"Easy",75,1,1.2958
"PLY22",22002,"EasyMed",1,3,79,1,25,158.15,0,"Easy",75,0,0.49543
"PLY22",22002,"EasyMed",1,3,80,27,189.21,56.691,1,"Easy",68,0,0.88558
"PLY22",22002,"EasyMed",1,3,81,2,56.474,189.87,0,"Easy",68,1,0.62558
"PLY22",22002,"EasyMed",1,3,82,28,220.68,88.411,1,"Easy",75,1,2.1906
"PLY22",22002,"EasyMed",1,3,83,2,56.474,189.87,0,"Easy",68,1,0.52575
"PLY22",22002,"EasyMed",1,3,84,27,189.21,56.691,1,"Easy",75,1,0.36054
"PLY22",22002,"EasyMed",1,3,85,30,285,151.82,1,"Easy",75,1,0.5905
"PLY22",22002,"EasyMed",1,3,86,4,119.42,253.28,0,"Easy",68,1,0.65039
"PLY22",22002,"EasyMed",1,3,87,5,150.89,285,0,"Easy",68,1,1.321
"PLY22",22002,"EasyMed",1,3,88,28,220.68,88.411,1,"Easy",75,1,1.1954
"PLY22",22002,"EasyMed",1,3,89,29,252.16,120.1,1,"Easy",75,1,0.67053
"PLY22",22002,"EasyMed",1,3,90,3,87.947,221.56,0,"Easy",68,1,0.71529
"PLY22",22002,"EasyMed",1,4,91,27,189.21,56.691,1,"Easy",75,1,1.1753
"PLY22",22002,"EasyMed",1,4,92,5,150.89,285,0,"Easy",68,1,1.6358
"PLY22",22002,"EasyMed",1,4,93,26,157.74,25,1,"Easy",75,1,0.00035828
"PLY22",22002,"EasyMed",1,4,94,26,157.74,25,1,"Easy",75,1,0.63991
"PLY22",22002,"EasyMed",1,4,95,28,220.68,88.411,1,"Easy",75,1,0.67017
"PLY22",22002,"EasyMed",1,4,96,27,189.21,56.691,1,"Easy",75,1,0.9958
"PLY22",22002,"EasyMed",1,4,97,1,25,158.15,0,"Easy",68,1,0.93519
"PLY22",22002,"EasyMed",1,4,98,2,56.474,189.87,0,"Easy",68,1,1.1004
"PLY22",22002,"EasyMed",1,4,99,27,189.21,56.691,1,"Easy",68,0,0.36002
"PLY22",22002,"EasyMed",1,4,100,5,150.89,285,0,"Easy",68,1,0.78024
"PLY22",22002,"EasyMed",1,4,101,27,189.21,56.691,1,"Easy",68,0,0.89511
"PLY22",22002,"EasyMed",1,4,102,3,87.947,221.56,0,"Easy",68,1,1.7857
"PLY22",22002,"EasyMed",1,4,103,4,119.42,253.28,0,"Easy",68,1,0.63625
"PLY22",22002,"EasyMed",1,4,104,4,119.42,253.28,0,"Easy",68,1,1.3409
"PLY22",22002,"EasyMed",1,4,105,2,56.474,189.87,0,"Easy",68,1,0.60506
"PLY22",22002,"EasyMed",1,4,106,29,252.16,120.1,1,"Easy",68,0,1.8851
"PLY22",22002,"EasyMed",1,4,107,1,25,158.15,0,"Easy",68,1,0.68505
"PLY22",22002,"EasyMed",1,4,108,26,157.74,25,1,"Easy",68,0,4.3455
"PLY22",22002,"EasyMed",1,4,109,4,119.42,253.28,0,"Easy",75,0,1.3507
"PLY22",22002,"EasyMed",1,4,110,3,87.947,221.56,0,"Easy",68,1,0.70539
"PLY22",22002,"EasyMed",1,4,111,3,87.947,221.56,0,"Easy",68,1,0.49493
"PLY22",22002,"EasyMed",1,4,112,2,56.474,189.87,0,"Easy",68,1,0.47003
"PLY22",22002,"EasyMed",1,4,113,26,157.74,25,1,"Easy",75,1,0.62567
"PLY22",22002,"EasyMed",1,4,114,1,25,158.15,0,"Easy",68,1,0.55591
"PLY22",22002,"EasyMed",1,4,115,30,285,151.82,1,"Easy",75,1,0.55578
"PLY22",22002,"EasyMed",1,4,116,30,285,151.82,1,"Easy",75,1,0.64004
"PLY22",22002,"EasyMed",1,4,117,3,87.947,221.56,0,"Easy",68,1,0.74491
"PLY22",22002,"EasyMed",1,4,118,1,25,158.15,0,"Easy",68,1,0.61001
"PLY22",22002,"EasyMed",1,4,119,29,252.16,120.1,1,"Easy",75,1,0.69512
"PLY22",22002,"EasyMed",1,4,120,4,119.42,253.28,0,"Easy",68,1,1.5808
"PLY22",22002,"EasyMed",1,5,121,1,25,158.15,0,"Easy",68,1,0.56052
"PLY22",22002,"EasyMed",1,5,122,27,189.21,56.691,1,"Easy",75,1,0.92996
"PLY22",22002,"EasyMed",1,5,123,3,87.947,221.56,0,"Easy",68,1,0.65565
"PLY22",22002,"EasyMed",1,5,124,26,157.74,25,1,"Easy",68,0,1.2401
"PLY22",22002,"EasyMed",1,5,125,26,157.74,25,1,"Easy",75,1,1.3102
"PLY22",22002,"EasyMed",1,5,126,26,157.74,25,1,"Easy",68,0,0.90055
"PLY22",22002,"EasyMed",1,5,127,2,56.474,189.87,0,"Easy",68,1,0.76594
"PLY22",22002,"EasyMed",1,5,128,30,285,151.82,1,"Easy",75,1,0.67033
"PLY22",22002,"EasyMed",1,5,129,5,150.89,285,0,"Easy",75,0,0.85024
"PLY22",22002,"EasyMed",1,5,130,27,189.21,56.691,1,"Easy",68,0,1.4509
"PLY22",22002,"EasyMed",1,5,131,4,119.42,253.28,0,"Easy",68,1,2.2358
"PLY22",22002,"EasyMed",1,5,132,30,285,151.82,1,"Easy",75,1,0.46511
"PLY22",22002,"EasyMed",1,5,133,3,87.947,221.56,0,"Easy",68,1,0.57558
"PLY22",22002,"EasyMed",1,5,134,3,87.947,221.56,0,"Easy",68,1,0.62019
"PLY22",22002,"EasyMed",1,5,135,1,25,158.15,0,"Easy",68,1,0.57072
"PLY22",22002,"EasyMed",1,5,136,30,285,151.82,1,"Easy",75,1,0.48036
"PLY22",22002,"EasyMed",1,5,137,5,150.89,285,0,"Easy",75,0,0.99055
"PLY22",22002,"EasyMed",1,5,138,26,157.74,25,1,"Easy",68,0,0.87046
"PLY22",22002,"EasyMed",1,5,139,5,150.89,285,0,"Easy",68,1,0.66568
"PLY22",22002,"EasyMed",1,5,140,5,150.89,285,0,"Easy",68,1,0.45038
"PLY22",22002,"EasyMed",1,5,141,3,87.947,221.56,0,"Easy",68,1,0.83021
"PLY22",22002,"EasyMed",1,5,142,3,87.947,221.56,0,"Easy",68,1,0.60573
"PLY22",22002,"EasyMed",1,5,143,2,56.474,189.87,0,"Easy",68,1,0.47632
"PLY22",22002,"EasyMed",1,5,144,2,56.474,189.87,0,"Easy",68,1,0.6902
"PLY22",22002,"EasyMed",1,5,145,29,252.16,120.1,1,"Easy",75,1,0.3856
"PLY22",22002,"EasyMed",1,5,146,27,189.21,56.691,1,"Easy",75,1,0.66014
"PLY22",22002,"EasyMed",1,5,147,28,220.68,88.411,1,"Easy",75,1,0.60521
"PLY22",22002,"EasyMed",1,5,148,1,25,158.15,0,"Easy",68,1,0.59541
"PLY22",22002,"EasyMed",1,5,149,2,56.474,189.87,0,"Easy",68,1,0.51546
"PLY22",22002,"EasyMed",1,5,150,30,285,151.82,1,"Easy",75,1,0.51524
"PLY22",22002,"EasyMed",2,1,151,8,109.84,199.37,0,"Medium",68,1,2.4953
"PLY22",22002,"EasyMed",2,1,152,24,230.26,142.32,1,"Medium",75,1,0.61063
"PLY22",22002,"EasyMed",2,1,153,6,46.895,135.96,0,"Medium",68,1,0.62021
"PLY22",22002,"EasyMed",2,1,154,7,78.368,167.68,0,"Medium",68,1,0.51079
"PLY22",22002,"EasyMed",2,1,155,24,230.26,142.32,1,"Medium",75,1,0.82064
"PLY22",22002,"EasyMed",2,1,156,7,78.368,167.68,0,"Medium",68,1,0.70522
"PLY22",22002,"EasyMed",2,1,157,24,230.26,142.32,1,"Medium",75,1,0.45552
"PLY22",22002,"EasyMed",2,1,158,7,78.368,167.68,0,"Medium",68,1,0.49521
"PLY22",22002,"EasyMed",2,1,159,10,172.79,262.78,0,"Medium",75,0,0.69994
"PLY22",22002,"EasyMed",2,1,160,22,167.32,78.878,1,"Medium",68,0,1.5356
"PLY22",22002,"EasyMed",2,1,161,25,261.74,174.01,1,"Medium",75,1,0.68577
"PLY22",22002,"EasyMed",2,1,162,22,167.32,78.878,1,"Medium",75,1,0.34006
"PLY22",22002,"EasyMed",2,1,163,6,46.895,135.96,0,"Medium",68,1,0.55988
"PLY22",22002,"EasyMed",2,1,164,7,78.368,167.68,0,"Medium",75,0,0.7954
"PLY22",22002,"EasyMed",2,1,165,24,230.26,142.32,1,"Medium",75,1,0.64567
"PLY22",22002,"EasyMed",2,1,166,8,109.84,199.37,0,"Medium",68,1,3.285
"PLY22",22002,"EasyMed",2,1,167,22,167.32,78.878,1,"Medium",75,1,0.8408
"PLY22",22002,"EasyMed",2,1,168,10,172.79,262.78,0,"Medium",75,0,0.73989
"PLY22",22002,"EasyMed",2,1,169,23,198.79,110.6,1,"Medium",75,1,0.71996
"PLY22",22002,"EasyMed",2,1,170,9,141.32,231.09,0,"Medium",68,1,0.79535
"PLY22",22002,"EasyMed",2,1,171,6,46.895,135.96,0,"Medium",68,1,0.58538
"PLY22",22002,"EasyMed",2,1,172,9,141.32,231.09,0,"Medium",75,0,1.0956
"PLY22",22002,"EasyMed",2,1,173,8,109.84,199.37,0,"Medium",75,0,0.83046
"PLY22",22002,"EasyMed",2,1,174,25,261.74,174.01,1,"Medium",75,1,0.73534
"PLY22",22002,"EasyMed",2,1,175,8,109.84,199.37,0,"Medium",68,1,0.62536
"PLY22",22002,"EasyMed",2,1,176,25,261.74,174.01,1,"Medium",75,1,0.85016
"PLY22",22002,"EasyMed",2,1,177,6,46.895,135.96,0,"Medium",68,1,0.55513
"PLY22",22002,"EasyMed",2,1,178,25,261.74,174.01,1,"Medium",75,1,0.5917
"PLY22",22002,"EasyMed",2,1,179,6,46.895,135.96,0,"Medium",68,1,1.7159
"PLY22",22002,"EasyMed",2,1,180,25,261.74,174.01,1,"Medium",75,1,0.52058
"PLY22",22002,"EasyMed",2,2,181,10,172.79,262.78,0,"Medium",75,0,1.3158
"PLY22",22002,"EasyMed",2,2,182,22,167.32,78.878,1,"Medium",75,1,1.125
"PLY22",22002,"EasyMed",2,2,183,24,230.26,142.32,1,"Medium",75,1,0.49005
"PLY22",22002,"EasyMed",2,2,184,25,261.74,174.01,1,"Medium",75,1,0.6802
"PLY22",22002,"EasyMed",2,2,185,6,46.895,135.96,0,"Medium",68,1,0.66994
"PLY22",22002,"EasyMed",2,2,186,23,198.79,110.6,1,"Medium",75,1,0.5806
"PLY22",22002,"EasyMed",2,2,187,7,78.368,167.68,0,"Medium",75,0,0.4602
"PLY22",22002,"EasyMed",2,2,188,25,261.74,174.01,1,"Medium",68,0,0.42039
"PLY22",22002,"EasyMed",2,2,189,10,172.79,262.78,0,"Medium",75,0,0.84566
"PLY22",22002,"EasyMed",2,2,190,7,78.368,167.68,0,"Medium",68,1,0.47056
"PLY22",22002,"EasyMed",2,2,191,21,135.84,47.187,1,"Medium",75,1,0.91038
"PLY22",22002,"EasyMed",2,2,192,9,141.32,231.09,0,"Medium",75,0,0.42537
"PLY22",22002,"EasyMed",2,2,193,8,109.84,199.37,0,"Medium",75,0,0.60019
"PLY22",22002,"EasyMed",2,2,194,22,167.32,78.878,1,"Medium",68,0,0.42075
"PLY22",22002,"EasyMed",2,2,195,8,109.84,199.37,0,"Medium",68,1,0.49026
"PLY22",22002,"EasyMed",2,2,196,6,46.895,135.96,0,"Medium",68,1,0.58521
"PLY22",22002,"EasyMed",2,2,197,23,198.79,110.6,1,"Medium",75,1,0.74513
"PLY22",22002,"EasyMed",2,2,198,23,198.79,110.6,1,"Medium",75,1,1.0553
"PLY22",22002,"EasyMed",2,2,199,21,135.84,47.187,1,"Medium",68,0,0.88495
"PLY22",22002,"EasyMed",2,2,200,8,109.84,199.37,0,"Medium",68,1,1.0906
"PLY22",22002,"EasyMed",2,2,201,7,78.368,167.68,0,"Medium",68,1,0.70066
"PLY22",22002,"EasyMed",2,2,202,21,135.84,47.187,1,"Medium",75,1,0.70502
"PLY22",22002,"EasyMed",2,2,203,10,172.79,262.78,0,"Medium",68,1,1.0556
"PLY22",22002,"EasyMed",2,2,204,10,172.79,262.78,0,"Medium",75,0,1.1403
"PLY22",22002,"EasyMed",2,2,205,22,167.32,78.878,1,"Medium",75,1,1.7705
"PLY22",22002,"EasyMed",2,2,206,22,167.32,78.878,1,"Medium",75,1,0.75501
"PLY22",22002,"EasyMed",2,2,207,25,261.74,174.01,1,"Medium",68,0,0.93576
"PLY22",22002,"EasyMed",2,2,208,10,172.79,262.78,0,"Medium",75,0,0.62999
"PLY22",22002,"EasyMed",2,2,209,7,78.368,167.68,0,"Medium",68,1,0.56518
"PLY22",22002,"EasyMed",2,2,210,8,109.84,199.37,0,"Medium",68,1,0.41527
"PLY22",22002,"EasyMed",2,3,211,23,198.79,110.6,1,"Medium",68,0,0.52024
"PLY22",22002,"EasyMed",2,3,212,23,198.79,110.6,1,"Medium",68,0,0.64513
"PLY22",22002,"EasyMed",2,3,213,25,261.74,174.01,1,"Medium",75,1,0.78036
"PLY22",22002,"EasyMed",2,3,214,21,135.84,47.187,1,"Medium",68,0,0.71052
"PLY22",22002,"EasyMed",2,3,215,6,46.895,135.96,0,"Medium",68,1,0.71522
"PLY22",22002,"EasyMed",2,3,216,23,198.79,110.6,1,"Medium",75,1,0.71008
"PLY22",22002,"EasyMed",2,3,217,8,109.84,199.37,0,"Medium",68,1,0.62054
"PLY22",22002,"EasyMed",2,3,218,24,230.26,142.32,1,"Medium",75,1,0.90075
"PLY22",22002,"EasyMed",2,3,219,9,141.32,231.09,0,"Medium",75,0,1.1957
"PLY22",22002,"EasyMed",2,3,220,6,46.895,135.96,0,"Medium",68,1,0.60572
"PLY22",22002,"EasyMed",2,3,221,22,167.32,78.878,1,"Medium",75,1,0.59058
"PLY22",22002,"EasyMed",2,3,222,23,198.79,110.6,1,"Medium",75,1,0.57053
"PLY22",22002,"EasyMed",2,3,223,23,198.79,110.6,1,"Medium",75,1,0.9905
"PLY22",22002,"EasyMed",2,3,224,21,135.84,47.187,1,"Medium",75,1,0.67014
"PLY22",22002,"EasyMed",2,3,225,9,141.32,231.09,0,"Medium",75,0,0.77521
"PLY22",22002,"EasyMed",2,3,226,23,198.79,110.6,1,"Medium",75,1,0.6658
"PLY22",22002,"EasyMed",2,3,227,21,135.84,47.187,1,"Medium",75,1,0.60571
"PLY22",22002,"EasyMed",2,3,228,10,172.79,262.78,0,"Medium",75,0,0.44085
"PLY22",22002,"EasyMed",2,3,229,22,167.32,78.878,1,"Medium",75,1,0.41586
"PLY22",22002,"EasyMed",2,3,230,25,261.74,174.01,1,"Medium",75,1,0.54575
"PLY22",22002,"EasyMed",2,3,231,25,261.74,174.01,1,"Medium",75,1,0.38985
"PLY22",22002,"EasyMed",2,3,232,22,167.32,78.878,1,"Medium",75,1,0.48519
"PLY22",22002,"EasyMed",2,3,233,9,141.32,231.09,0,"Medium",75,0,0.3903
"PLY22",22002,"EasyMed",2,3,234,23,198.79,110.6,1,"Medium",75,1,0.72519
"PLY22",22002,"EasyMed",2,3,235,7,78.368,167.68,0,"Medium",68,1,0.64527
"PLY22",22002,"EasyMed",2,3,236,25,261.74,174.01,1,"Medium",75,1,0.56497
"PLY22",22002,"EasyMed",2,3,237,24,230.26,142.32,1,"Medium",68,0,1.8358
"PLY22",22002,"EasyMed",2,3,238,10,172.79,262.78,0,"Medium",75,0,0.29588
"PLY22",22002,"EasyMed",2,3,239,7,78.368,167.68,0,"Medium",75,0,0.67545
"PLY22",22002,"EasyMed",2,3,240,24,230.26,142.32,1,"Medium",75,1,0.72032
"PLY22",22002,"EasyMed",2,4,241,24,230.26,142.32,1,"Medium",75,1,0.57518
"PLY22",22002,"EasyMed",2,4,242,21,135.84,47.187,1,"Medium",75,1,0.49579
"PLY22",22002,"EasyMed",2,4,243,24,230.26,142.32,1,"Medium",75,1,0.53069
"PLY22",22002,"EasyMed",2,4,244,8,109.84,199.37,0,"Medium",75,0,0.5902
"PLY22",22002,"EasyMed",2,4,245,22,167.32,78.878,1,"Medium",75,1,0.64519
"PLY22",22002,"EasyMed",2,4,246,21,135.84,47.187,1,"Medium",75,1,0.64032
"PLY22",22002,"EasyMed",2,4,247,7,78.368,167.68,0,"Medium",75,0,0.63542
"PLY22",22002,"EasyMed",2,4,248,9,141.32,231.09,0,"Medium",75,0,0.81031
"PLY22",22002,"EasyMed",2,4,249,9,141.32,231.09,0,"Medium",68,1,0.69559
"PLY22",22002,"EasyMed",2,4,250,10,172.79,262.78,0,"Medium",75,0,0.45076
"PLY22",22002,"EasyMed",2,4,251,25,261.74,174.01,1,"Medium",75,1,0.59496
"PLY22",22002,"EasyMed",2,4,252,23,198.79,110.6,1,"Medium",75,1,0.70013
"PLY22",22002,"EasyMed",2,4,253,24,230.26,142.32,1,"Medium",75,1,0.74082
"PLY22",22002,"EasyMed",2,4,254,9,141.32,231.09,0,"Medium",75,0,0.36556
"PLY22",22002,"EasyMed",2,4,255,24,230.26,142.32,1,"Medium",68,0,0.4655
"PLY22",22002,"EasyMed",2,4,256,21,135.84,47.187,1,"Medium",75,1,0.37521
"PLY22",22002,"EasyMed",2,4,257,22,167.32,78.878,1,"Medium",75,1,0.73085
"PLY22",22002,"EasyMed",2,4,258,23,198.79,110.6,1,"Medium",75,1,0.69545
"PLY22",22002,"EasyMed",2,4,259,6,46.895,135.96,0,"Medium",75,0,0.38031
"PLY22",22002,"EasyMed",2,4,260,7,78.368,167.68,0,"Medium",68,1,0.55094
"PLY22",22002,"EasyMed",2,4,261,10,172.79,262.78,0,"Medium",68,1,0.67019
"PLY22",22002,"EasyMed",2,4,262,7,78.368,167.68,0,"Medium",68,1,0.58
"PLY22",22002,"EasyMed",2,4,263,10,172.79,262.78,0,"Medium",68,1,0.49558
"PLY22",22002,"EasyMed",2,4,264,10,172.79,262.78,0,"Medium",68,1,0.44515
"PLY22",22002,"EasyMed",2,4,265,7,78.368,167.68,0,"Medium",68,1,0.57016
"PLY22",22002,"EasyMed",2,4,266,9,141.32,231.09,0,"Medium",68,1,0.45029
"PLY22",22002,"EasyMed",2,4,267,24,230.26,142.32,1,"Medium",75,1,0.81029
"PLY22",22002,"EasyMed",2,4,268,10,172.79,262.78,0,"Medium",68,1,0.8812
"PLY22",22002,"EasyMed",2,4,269,6,46.895,135.96,0,"Medium",68,1,0.65991
"PLY22",22002,"EasyMed",2,4,270,25,261.74,174.01,1,"Medium",75,1,0.7103
"PLY22",22002,"EasyMed",2,5,271,8,109.84,199.37,0,"Medium",68,1,0.90576
"PLY22",22002,"EasyMed",2,5,272,7,78.368,167.68,0,"Medium",68,1,2.9755
"PLY22",22002,"EasyMed",2,5,273,8,109.84,199.37,0,"Medium",68,1,1.2802
"PLY22",22002,"EasyMed",2,5,274,23,198.79,110.6,1,"Medium",68,0,1.035
"PLY22",22002,"EasyMed",2,5,275,6,46.895,135.96,0,"Medium",68,1,1.2502
"PLY22",22002,"EasyMed",2,5,276,24,230.26,142.32,1,"Medium",75,1,0.98589
"PLY22",22002,"EasyMed",2,5,277,24,230.26,142.32,1,"Medium",75,1,0.85045
"PLY22",22002,"EasyMed",2,5,278,6,46.895,135.96,0,"Medium",68,1,0.65001
"PLY22",22002,"EasyMed",2,5,279,6,46.895,135.96,0,"Medium",68,1,0.48018
"PLY22",22002,"EasyMed",2,5,280,8,109.84,199.37,0,"Medium",75,0,0.43046
"PLY22",22002,"EasyMed",2,5,281,6,46.895,135.96,0,"Medium",68,1,0.38531
"PLY22",22002,"EasyMed",2,5,282,8,109.84,199.37,0,"Medium",68,1,1.7803
"PLY22",22002,"EasyMed",2,5,283,21,135.84,47.187,1,"Medium",75,1,0.54034
"PLY22",22002,"EasyMed",2,5,284,9,141.32,231.09,0,"Medium",75,0,0.83518
"PLY22",22002,"EasyMed",2,5,285,21,135.84,47.187,1,"Medium",75,1,1.225
"PLY22",22002,"EasyMed",2,5,286,22,167.32,78.878,1,"Medium",75,1,0.55558
