DAU,Participant,Condition,Block,Trial,StimulusNo,Xvalue,Yvalue,Difficulty,Category,CorrectButton,Response,Correct,RT
PLY75,237,HardEasy,2,148,23,0.137,39.63,Medium,B,m,c,0,2049
PLY75,237,HardEasy,2,149,23,0.137,39.63,Medium,B,m,m,1,767
PLY75,237,HardEasy,2,150,24,0.16,50.61,Medium,B,m,m,1,944
PLY75,237,HardEasy,3,1,28,0.153,31.95,Easy,B,m,m,1,2060
PLY75,237,HardEasy,3,2,28,0.153,31.95,Easy,B,m,m,1,666
PLY75,237,HardEasy,3,3,26,0.107,10,Easy,B,m,m,1,975
PLY75,237,HardEasy,3,4,27,0.13,20.97,Easy,B,m,m,1,550
PLY75,237,HardEasy,3,5,26,0.107,10,Easy,B,m,m,1,560
PLY75,237,HardEasy,3,6,26,0.107,10,Easy,B,m,m,1,553
PLY75,237,HardEasy,3,7,1,0.01,56.09,Easy,A,c,c,1,1922
PLY75,237,HardEasy,3,8,1,0.01,56.09,Easy,A,c,c,1,629
PLY75,237,HardEasy,3,9,28,0.153,31.95,Easy,B,m,m,1,1131
PLY75,237,HardEasy,3,10,29,0.176,42.92,Easy,B,m,m,1,574
PLY75,237,HardEasy,3,11,26,0.107,10,Easy,B,m,m,1,710
PLY75,237,HardEasy,3,12,4,0.079,89.02,Easy,A,c,c,1,601
PLY75,237,HardEasy,3,13,4,0.079,89.02,Easy,A,c,c,1,448
PLY75,237,HardEasy,3,14,3,0.056,78.04,Easy,A,c,c,1,478
PLY75,237,HardEasy,3,15,3,0.056,78.04,Easy,A,c,c,1,490
PLY75,237,HardEasy,3,16,5,0.102,100,Easy,A,c,c,1,661
PLY75,237,HardEasy,3,17,3,0.056,78.04,Easy,A,c,c,1,634
PLY75,237,HardEasy,3,18,27,0.13,20.97,Easy,B,m,m,1,913
PLY75,237,HardEasy,3,19,1,0.01,56.09,Easy,A,c,c,1,636
PLY75,237,HardEasy,3,20,4,0.079,89.02,Easy,A,c,c,1,626
PLY75,237,HardEasy,3,21,29,0.176,42.92,Easy,B,m,m,1,665
PLY75,237,HardEasy,3,22,4,0.079,89.02,Easy,A,c,c,1,526
PLY75,237,HardEasy,3,23,2,0.033,67.07,Easy,A,c,c,1,888
PLY75,237,HardEasy,3,24,28,0.153,31.95,Easy,B,m,m,1,1492
PLY75,237,HardEasy,3,25,26,0.107,10,Easy,B,m,m,1,1368
PLY75,237,HardEasy,3,26,2,0.033,67.07,Easy,A,c,c,1,689
PLY75,237,HardEasy,3,27,2,0.033,67.07,Easy,A,c,c,1,837
PLY75,237,HardEasy,3,28,5,0.102,100,Easy,A,c,c,1,819
PLY75,237,HardEasy,3,29,27,0.13,20.97,Easy,B,m,m,1,722
PLY75,237,HardEasy,3,30,26,0.107,10,Easy,B,m,m,1,804
PLY75,237,HardEasy,3,31,27,0.13,20.97,Easy,B,m,m,1,627
PLY75,237,HardEasy,3,32,27,0.13,20.97,Easy,B,m,m,1,520
PLY75,237,HardEasy,3,33,29,0.176,42.92,Easy,B,m,m,1,659
PLY75,237,HardEasy,3,34,3,0.056,78.04,Easy,A,c,c,1,2392
PLY75,237,HardEasy,3,35,3,0.056,78.04,Easy,A,c,c,1,440
PLY75,237,HardEasy,3,36,4,0.079,89.02,Easy,A,c,c,1,566
PLY75,237,HardEasy,3,37,26,0.107,10,Easy,B,m,m,1,1423
PLY75,237,HardEasy,3,38,1,0.01,56.09,Easy,A,c,c,1,629
PLY75,237,HardEasy,3,39,5,0.102,100,Easy,A,c,c,1,748
PLY75,237,HardEasy,3,40,1,0.01,56.09,Easy,A,c,c,1,605
PLY75,237,HardEasy,3,41,28,0.153,31.95,Easy,B,m,m,1,388
PLY75,237,HardEasy,3,42,5,0.102,100,Easy,A,c,c,1,612
PLY75,237,HardEasy,3,43,2,0.033,67.07,Easy,A,c,c,1,619
PLY75,237,HardEasy,3,44,26,0.107,10,Easy,B,m,m,1,881
PLY75,237,HardEasy,3,45,26,0.107,10,Easy,B,m,m,1,702
PLY75,237,HardEasy,3,46,29,0.176,42.92,Easy,B,m,m,1,513
PLY75,237,HardEasy,3,47,3,0.056,78.04,Easy,A,c,c,1,684
PLY75,237,HardEasy,3,48,1,0.01,56.09,Easy,A,c,c,1,560
PLY75,237,HardEasy,3,49,4,0.079,89.02,Easy,A,c,c,1,521
PLY75,237,HardEasy,3,50,30,0.2,53.9,Easy,B,m,m,1,611
PLY75,237,HardEasy,3,51,4,0.079,89.02,Easy,A,c,c,1,570
PLY75,237,HardEasy,3,52,2,0.033,67.07,Easy,A,c,c,1,531
PLY75,237,HardEasy,3,53,4,0.079,89.02,Easy,A,c,c,1,653
PLY75,237,HardEasy,3,54,2,0.033,67.07,Easy,A,c,c,1,530
PLY75,237,HardEasy,3,55,28,0.153,31.95,Easy,B,m,m,1,748
PLY75,237,HardEasy,3,56,29,0.176,42.92,Easy,B,m,m,1,574
PLY75,237,HardEasy,3,57,30,0.2,53.9,Easy,B,m,m,1,582
PLY75,237,HardEasy,3,58,29,0.176,42.92,Easy,B,m,m,1,671
PLY75,237,HardEasy,3,59,29,0.176,42.92,Easy,B,m,m,1,755
PLY75,237,HardEasy,3,60,27,0.13,20.97,Easy,B,m,m,1,1028
PLY75,237,HardEasy,3,61,26,0.107,10,Easy,B,m,m,1,777
PLY75,237,HardEasy,3,62,26,0.107,10,Easy,B,m,m,1,746
PLY75,237,HardEasy,3,63,5,0.102,100,Easy,A,c,c,1,604
PLY75,237,HardEasy,3,64,29,0.176,42.92,Easy,B,m,m,1,755
PLY75,237,HardEasy,3,65,2,0.033,67.07,Easy,A,c,c,1,612
PLY75,237,HardEasy,3,66,28,0.153,31.95,Easy,B,m,m,1,1627
PLY75,237,HardEasy,3,67,2,0.033,67.07,Easy,A,c,c,1,553
PLY75,237,HardEasy,3,68,30,0.2,53.9,Easy,B,m,m,1,626
PLY75,237,HardEasy,3,69,5,0.102,100,Easy,A,c,c,1,585
PLY75,237,HardEasy,3,70,2,0.033,67.07,Easy,A,c,c,1,625
PLY75,237,HardEasy,3,71,5,0.102,100,Easy,A,c,c,1,759
PLY75,237,HardEasy,3,72,27,0.13,20.97,Easy,B,m,m,1,856
PLY75,237,HardEasy,3,73,5,0.102,100,Easy,A,c,c,1,677
PLY75,237,HardEasy,3,74,26,0.107,10,Easy,B,m,m,1,1002
PLY75,237,HardEasy,3,75,30,0.2,53.9,Easy,B,m,m,1,529
PLY75,237,HardEasy,3,76,30,0.2,53.9,Easy,B,m,m,1,555
PLY75,237,HardEasy,3,77,5,0.102,100,Easy,A,c,c,1,564
PLY75,237,HardEasy,3,78,28,0.153,31.95,Easy,B,m,m,1,877
PLY75,237,HardEasy,3,79,27,0.13,20.97,Easy,B,m,m,1,1434
PLY75,237,HardEasy,3,80,4,0.079,89.02,Easy,A,c,c,1,656
PLY75,237,HardEasy,3,81,5,0.102,100,Easy,A,c,c,1,565
PLY75,237,HardEasy,3,82,29,0.176,42.92,Easy,B,m,m,1,1102
PLY75,237,HardEasy,3,83,2,0.033,67.07,Easy,A,c,c,1,546
PLY75,237,HardEasy,3,84,30,0.2,53.9,Easy,B,m,m,1,764
PLY75,237,HardEasy,3,85,1,0.01,56.09,Easy,A,c,c,1,573
PLY75,237,HardEasy,3,86,28,0.153,31.95,Easy,B,m,m,1,1413
PLY75,237,HardEasy,3,87,29,0.176,42.92,Easy,B,m,m,1,620
PLY75,237,HardEasy,3,88,3,0.056,78.04,Easy,A,c,c,1,563
PLY75,237,HardEasy,3,89,29,0.176,42.92,Easy,B,m,m,1,555
PLY75,237,HardEasy,3,90,29,0.176,42.92,Easy,B,m,m,1,580
PLY75,237,HardEasy,3,91,28,0.153,31.95,Easy,B,m,m,1,668
PLY75,237,HardEasy,3,92,27,0.13,20.97,Easy,B,m,m,1,577
PLY75,237,HardEasy,3,93,3,0.056,78.04,Easy,A,c,c,1,537
PLY75,237,HardEasy,3,94,5,0.102,100,Easy,A,c,c,1,563
PLY75,237,HardEasy,3,95,4,0.079,89.02,Easy,A,c,c,1,620
PLY75,237,HardEasy,3,96,28,0.153,31.95,Easy,B,m,m,1,706
PLY75,237,HardEasy,3,97,26,0.107,10,Easy,B,m,m,1,1237
PLY75,237,HardEasy,3,98,28,0.153,31.95,Easy,B,m,m,1,899
PLY75,237,HardEasy,3,99,4,0.079,89.02,Easy,A,c,c,1,431
PLY75,237,HardEasy,3,100,1,0.01,56.09,Easy,A,c,c,1,637
PLY75,237,HardEasy,3,101,28,0.153,31.95,Easy,B,m,m,1,851
PLY75,237,HardEasy,3,102,28,0.153,31.95,Easy,B,m,m,1,1136
PLY75,237,HardEasy,3,103,30,0.2,53.9,Easy,B,m,m,1,1523
PLY75,237,HardEasy,3,104,5,0.102,100,Easy,A,c,c,1,549
PLY75,237,HardEasy,3,105,5,0.102,100,Easy,A,c,c,1,575
PLY75,237,HardEasy,3,106,26,0.107,10,Easy,B,m,m,1,647
PLY75,237,HardEasy,3,107,1,0.01,56.09,Easy,A,c,c,1,589
PLY75,237,HardEasy,3,108,29,0.176,42.92,Easy,B,m,m,1,565
PLY75,237,HardEasy,3,109,4,0.079,89.02,Easy,A,c,c,1,622
PLY75,237,HardEasy,3,110,27,0.13,20.97,Easy,B,m,m,1,628
PLY75,237,HardEasy,3,111,5,0.102,100,Easy,A,c,c,1,586
PLY75,237,HardEasy,3,112,1,0.01,56.09,Easy,A,c,c,1,563
PLY75,237,HardEasy,3,113,4,0.079,89.02,Easy,A,c,c,1,540
PLY75,237,HardEasy,3,114,3,0.056,78.04,Easy,A,c,c,1,965
PLY75,237,HardEasy,3,115,2,0.033,67.07,Easy,A,c,c,1,478
PLY75,237,HardEasy,3,116,3,0.056,78.04,Easy,A,c,c,1,651
PLY75,237,HardEasy,3,117,2,0.033,67.07,Easy,A,c,c,1,1392
PLY75,237,HardEasy,3,118,27,0.13,20.97,Easy,B,m,m,1,2999
PLY75,237,HardEasy,3,119,1,0.01,56.09,Easy,A,c,c,1,671
PLY75,237,HardEasy,3,120,29,0.176,42.92,Easy,B,m,m,1,979
PLY75,237,HardEasy,3,121,27,0.13,20.97,Easy,B,m,m,1,2188
PLY75,237,HardEasy,3,122,27,0.13,20.97,Easy,B,m,m,1,1860
PLY75,237,HardEasy,3,123,3,0.056,78.04,Easy,A,c,c,1,649
PLY75,237,HardEasy,3,124,3,0.056,78.04,Easy,A,c,c,1,574
PLY75,237,HardEasy,3,125,1,0.01,56.09,Easy,A,c,c,1,694
PLY75,237,HardEasy,3,126,30,0.2,53.9,Easy,B,m,m,1,1322
PLY75,237,HardEasy,3,127,30,0.2,53.9,Easy,B,m,m,1,613
PLY75,237,HardEasy,3,128,3,0.056,78.04,Easy,A,c,c,1,1244
PLY75,237,HardEasy,3,129,1,0.01,56.09,Easy,A,c,c,1,586
PLY75,237,HardEasy,3,130,3,0.056,78.04,Easy,A,c,c,1,1186
PLY75,237,HardEasy,3,131,27,0.13,20.97,Easy,B,m,m,1,706
PLY75,237,HardEasy,3,132,2,0.033,67.07,Easy,A,c,c,1,757
PLY75,237,HardEasy,3,133,3,0.056,78.04,Easy,A,c,c,1,791
PLY75,237,HardEasy,3,134,30,0.2,53.9,Easy,B,m,m,1,470
PLY75,237,HardEasy,3,135,30,0.2,53.9,Easy,B,m,m,1,611
PLY75,237,HardEasy,3,136,2,0.033,67.07,Easy,A,c,c,1,570
PLY75,237,HardEasy,3,137,26,0.107,10,Easy,B,m,m,1,1571
PLY75,237,HardEasy,3,138,30,0.2,53.9,Easy,B,m,m,1,659
PLY75,237,HardEasy,3,139,4,0.079,89.02,Easy,A,c,c,1,1192
PLY75,237,HardEasy,3,140,2,0.033,67.07,Easy,A,c,c,1,520
PLY75,237,HardEasy,3,141,30,0.2,53.9,Easy,B,m,m,1,1506
PLY75,237,HardEasy,3,142,1,0.01,56.09,Easy,A,c,c,1,982
PLY75,237,HardEasy,3,143,28,0.153,31.95,Easy,B,m,m,1,766
PLY75,237,HardEasy,3,144,30,0.2,53.9,Easy,B,m,m,1,558
PLY75,237,HardEasy,3,145,5,0.102,100,Easy,A,c,c,1,775
PLY75,237,HardEasy,3,146,4,0.079,89.02,Easy,A,c,c,1,632
PLY75,237,HardEasy,3,147,29,0.176,42.92,Easy,B,m,m,1,622
PLY75,237,HardEasy,3,148,27,0.13,20.97,Easy,B,m,m,1,820
PLY75,237,HardEasy,3,149,30,0.2,53.9,Easy,B,m,m,1,627
PLY75,237,HardEasy,3,150,1,0.01,56.09,Easy,A,c,c,1,601
PLY75,237,HardEasy,4,1,8,0.072,70.36,Medium,A,c,c,1,1304
PLY75,237,HardEasy,4,2,7,0.049,59.39,Medium,A,c,c,1,387
PLY75,237,HardEasy,4,3,30,0.2,53.9,Easy,B,m,m,1,467
PLY75,237,HardEasy,4,4,11,0.042,40.73,Hard,A,c,c,1,543
PLY75,237,HardEasy,4,5,28,0.153,31.95,Easy,B,m,m,1,329
PLY75,237,HardEasy,4,6,12,0.065,51.7,Hard,A,c,c,1,571
PLY75,237,HardEasy,4,7,9,0.095,81.34,Medium,A,c,c,1,596
PLY75,237,HardEasy,4,8,10,0.118,92.31,Medium,A,c,c,1,539
PLY75,237,HardEasy,4,9,25,0.183,61.58,Medium,B,m,m,1,517
