"","cond","subj","phase","block","trial","stim","resp","rt","rtiti"
"1694","load",1015,"prac",0,4,99,"B",681,2131
"1695","load",1015,"prac",0,5,98,"A",2340,1483
"1696","load",1015,"prac",0,6,99,"B",861,1643
"1697","load",1015,"prac",0,7,99,"B",373,1698
"1698","load",1015,"prac",0,8,99,"B",443,2006
"1699","load",1015,"prac",0,9,98,"A",268,804
"1700","load",1015,"prac",0,10,98,"A",822,804
"1701","load",1015,"exp",1,1,3,"A",91,12126
"1702","load",1015,"exp",1,2,7,"B",548,2837
"1703","load",1015,"exp",1,3,1,"A",238,17154
"1704","load",1015,"exp",1,4,2,"A",181,2764
"1705","load",1015,"exp",1,5,6,"B",713,6507
"1706","load",1015,"exp",1,6,10,"B",55,1923
"1707","load",1015,"exp",1,7,4,"A",197,4206
"1708","load",1015,"exp",1,8,8,"B",150,8358
"1709","load",1015,"exp",1,9,9,"B",482,14293
"1710","load",1015,"exp",1,10,5,"B",328,14293
"1711","load",1015,"exp",2,1,8,"B",254,6980
"1712","load",1015,"exp",2,2,6,"B",25,11984
"1713","load",1015,"exp",2,3,5,"B",240,18643
"1714","load",1015,"exp",2,4,9,"B",749,24582
"1715","load",1015,"exp",2,5,3,"A",153,5768
"1716","load",1015,"exp",2,6,4,"A",92,8370
"1717","load",1015,"exp",2,7,7,"A",246,15499
"1718","load",1015,"exp",2,8,10,"A",727,9194
"1719","load",1015,"exp",2,9,2,"A",563,5527
"1720","load",1015,"exp",2,10,1,"A",407,5527
"1721","load",1015,"exp",3,1,3,"A",30,6648
"1722","load",1015,"exp",3,2,7,"B",203,11158
"1723","load",1015,"exp",3,3,6,"B",279,5409
"1724","load",1015,"exp",3,4,4,"A",198,4130
"1725","load",1015,"exp",3,5,1,"A",569,9692
"1726","load",1015,"exp",3,6,5,"B",149,6693
"1727","load",1015,"exp",3,7,2,"A",507,15936
"1728","load",1015,"exp",3,8,9,"B",122,7478
"1729","load",1015,"exp",3,9,8,"B",464,5996
"1730","load",1015,"exp",3,10,10,"B",239,5996
"1731","load",1015,"exp",4,1,1,"A",111,6199
"1732","load",1015,"exp",4,2,6,"B",62,9946
"1733","load",1015,"exp",4,3,10,"A",853,11717
"1734","load",1015,"exp",4,4,9,"B",77,7005
"1735","load",1015,"exp",4,5,3,"A",1439,20305
"1736","load",1015,"exp",4,6,2,"A",717,7308
"1737","load",1015,"exp",4,7,4,"A",112,6695
"1738","load",1015,"exp",4,8,8,"B",180,18134
"1739","load",1015,"exp",4,9,5,"B",528,7227
"1740","load",1015,"exp",4,10,7,"B",872,7227
"1741","load",1015,"exp",5,1,8,"B",196,19099
"1742","load",1015,"exp",5,2,4,"A",342,24042
"1743","load",1015,"exp",5,3,7,"B",266,6448
"1744","load",1015,"exp",5,4,6,"B",172,4575
"1745","load",1015,"exp",5,5,5,"A",192,8969
"1746","load",1015,"exp",5,6,10,"B",269,7128
"1747","load",1015,"exp",5,7,2,"A",168,16249
"1748","load",1015,"exp",5,8,1,"A",27,6771
"1749","load",1015,"exp",5,9,3,"A",171,6576
"1750","load",1015,"exp",5,10,9,"B",25,6576
"1751","load",1015,"exp",6,1,7,"A",505,16033
"1752","load",1015,"exp",6,2,6,"B",217,4549
"1753","load",1015,"exp",6,3,4,"B",9688,12358
"1754","load",1015,"exp",6,4,2,"A",265,14433
"1755","load",1015,"exp",6,5,10,"B",77,4590
"1756","load",1015,"exp",6,6,3,"A",188,7474
"1757","load",1015,"exp",6,7,1,"A",3,8225
"1758","load",1015,"exp",6,8,9,"B",472,15927
"1759","load",1015,"exp",6,9,8,"B",94,4995
"1760","load",1015,"exp",6,10,5,"B",44,4995
"1761","load",1015,"exp",7,1,10,"B",152,5049
"1762","load",1015,"exp",7,2,9,"B",124,4535
"1763","load",1015,"exp",7,3,2,"A",1224,5650
"1764","load",1015,"exp",7,4,8,"B",538,5673
"1765","load",1015,"exp",7,5,1,"A",208,3515
"1766","load",1015,"exp",7,6,5,"B",699,18058
"1767","load",1015,"exp",7,7,7,"B",72,5208
"1768","load",1015,"exp",7,8,3,"A",250,21246
"1769","load",1015,"exp",7,9,6,"B",1269,4453
"1770","load",1015,"exp",7,10,4,"A",92,4453
"1771","load",1015,"exp",8,1,7,"A",786,5440
"1772","load",1015,"exp",8,2,9,"B",196,5754
"1773","load",1015,"exp",8,3,6,"B",51,3875
"1774","load",1015,"exp",8,4,5,"B",626,6399
"1775","load",1015,"exp",8,5,1,"A",58,7449
"1776","load",1015,"exp",8,6,8,"B",2051,12291
"1777","load",1015,"exp",8,7,3,"B",38,13729
"1778","load",1015,"exp",8,8,10,"B",260,4681
"1779","load",1015,"exp",8,9,4,"B",533,17026
"1780","load",1015,"exp",8,10,2,"B",227,17026
"1781","load",1015,"exp",9,1,4,"B",131,4557
"1782","load",1015,"exp",9,2,10,"B",126,4584
"1783","load",1015,"exp",9,3,7,"A",604,5333
"1784","load",1015,"exp",9,4,9,"A",119,8290
"1785","load",1015,"exp",9,5,2,"B",470,4421
"1786","load",1015,"exp",9,6,6,"B",232,4360
"1787","load",1015,"exp",9,7,5,"B",9337,18270
"1788","load",1015,"exp",9,8,8,"B",524,7914
"1789","load",1015,"exp",9,9,1,"A",395,6633
"1790","load",1015,"exp",9,10,3,"A",144,6633
"1791","load",1015,"exp",10,1,1,"A",44,2214
"1792","load",1015,"exp",10,2,9,"A",1532,9326
"1793","load",1015,"exp",10,3,5,"B",111,17894
"1794","load",1015,"exp",10,4,6,"A",151,5607
"1795","load",1015,"exp",10,5,8,"B",596,3229
"1796","load",1015,"exp",10,6,3,"B",219,6456
"1797","load",1015,"exp",10,7,7,"B",73,5625
"1798","load",1015,"exp",10,8,4,"A",11,3937
"1799","load",1015,"exp",10,9,2,"A",184,25259
"1800","load",1015,"exp",10,10,10,"B",556,25259
"1801","load",1015,"exp",11,1,4,"A",798,5137
"1802","load",1015,"exp",11,2,3,"B",677,4732
"1803","load",1015,"exp",11,3,2,"A",814,5686
"1804","load",1015,"exp",11,4,5,"B",122,3542
"1805","load",1015,"exp",11,5,7,"B",727,6077
"1806","load",1015,"exp",11,6,1,"A",622,4187
"1807","load",1015,"exp",11,7,10,"B",667,3682
"1808","load",1015,"exp",11,8,8,"B",637,4144
"1809","load",1015,"exp",11,9,6,"B",60,5881
"1810","load",1015,"exp",11,10,9,"B",24,5881
"1811","load",1015,"exp",12,1,9,"B",231,7190
"1812","load",1015,"exp",12,2,3,"A",741,6827
"1813","load",1015,"exp",12,3,1,"A",432,3945
"1814","load",1015,"exp",12,4,2,"A",607,5148
"1815","load",1015,"exp",12,5,8,"B",4,15927
"1816","load",1015,"exp",12,6,10,"B",158,4798
"1817","load",1015,"exp",12,7,7,"B",201,5685
"1818","load",1015,"exp",12,8,4,"A",344,5725
"1819","load",1015,"exp",12,9,6,"B",404,7446
"1820","load",1015,"exp",12,10,5,"B",5,7446
"1821","load",1016,"prac",0,1,98,"A",1782,1408
"1822","load",1016,"prac",0,2,98,"A",782,2235
"1823","load",1016,"prac",0,3,99,"B",1581,1757
"1824","load",1016,"prac",0,4,98,"A",577,1317
"1825","load",1016,"prac",0,5,98,"A",892,2933
"1826","load",1016,"prac",0,6,99,"B",743,1998
"1827","load",1016,"prac",0,7,98,"A",565,2281
"1828","load",1016,"prac",0,8,99,"B",447,1417
"1829","load",1016,"prac",0,9,99,"B",426,980
"1830","load",1016,"prac",0,10,99,"B",310,980
"1831","load",1016,"exp",1,1,6,"B",1339,6565
"1832","load",1016,"exp",1,2,4,"A",832,1800
"1833","load",1016,"exp",1,3,5,"B",501,2042
"1834","load",1016,"exp",1,4,10,"B",995,1676
"1835","load",1016,"exp",1,5,2,"A",1127,2076
"1836","load",1016,"exp",1,6,7,"B",578,2246
"1837","load",1016,"exp",1,7,9,"B",1044,2728
"1838","load",1016,"exp",1,8,1,"A",1817,1625
"1839","load",1016,"exp",1,9,8,"B",1151,2120
"1840","load",1016,"exp",1,10,3,"B",1758,2120
"1841","load",1016,"exp",2,1,2,"A",916,1455
"1842","load",1016,"exp",2,2,1,"A",827,1189
"1843","load",1016,"exp",2,3,4,"A",682,1144
"1844","load",1016,"exp",2,4,3,"B",613,3555
"1845","load",1016,"exp",2,5,9,"B",967,1102
"1846","load",1016,"exp",2,6,7,"B",727,1418
"1847","load",1016,"exp",2,7,10,"B",411,1298
"1848","load",1016,"exp",2,8,6,"B",2449,2253
"1849","load",1016,"exp",2,9,5,"A",1239,1906
"1850","load",1016,"exp",2,10,8,"A",587,1906
"1851","load",1016,"exp",3,1,5,"A",626,1077
"1852","load",1016,"exp",3,2,1,"A",585,1072
"1853","load",1016,"exp",3,3,7,"B",454,579
"1854","load",1016,"exp",3,4,8,"A",510,5209
"1855","load",1016,"exp",3,5,4,"A",683,1351
"1856","load",1016,"exp",3,6,9,"B",470,872
"1857","load",1016,"exp",3,7,6,"B",508,1142
"1858","load",1016,"exp",3,8,2,"A",368,1273
"1859","load",1016,"exp",3,9,10,"B",454,2229
"1860","load",1016,"exp",3,10,3,"B",853,2229
"1861","load",1016,"exp",4,1,4,"A",555,811
"1862","load",1016,"exp",4,2,5,"A",831,1448
"1863","load",1016,"exp",4,3,10,"B",546,611
"1864","load",1016,"exp",4,4,3,"B",591,856
"1865","load",1016,"exp",4,5,8,"A",491,1198
"1866","load",1016,"exp",4,6,2,"B",729,762
"1867","load",1016,"exp",4,7,9,"B",534,628
"1868","load",1016,"exp",4,8,6,"B",486,776
"1869","load",1016,"exp",4,9,1,"A",333,1044
"1870","load",1016,"exp",4,10,7,"B",587,1044
"1871","load",1016,"exp",5,1,7,"B",616,996
"1872","load",1016,"exp",5,2,5,"A",428,933
"1873","load",1016,"exp",5,3,10,"B",554,759
"1874","load",1016,"exp",5,4,6,"B",543,732
"1875","load",1016,"exp",5,5,1,"A",569,716
"1876","load",1016,"exp",5,6,8,"A",557,797
"1877","load",1016,"exp",5,7,9,"B",671,758
"1878","load",1016,"exp",5,8,3,"B",137,1429
"1879","load",1016,"exp",5,9,2,"A",597,622
"1880","load",1016,"exp",5,10,4,"A",1230,622
"1881","load",1016,"exp",6,1,10,"B",531,643
"1882","load",1016,"exp",6,2,7,"B",1044,828
"1883","load",1016,"exp",6,3,4,"A",720,674
"1884","load",1016,"exp",6,4,3,"B",473,550
"1885","load",1016,"exp",6,5,6,"B",642,659
"1886","load",1016,"exp",6,6,9,"B",526,599
"1887","load",1016,"exp",6,7,8,"A",806,568
"1888","load",1016,"exp",6,8,1,"A",571,783
"1889","load",1016,"exp",6,9,5,"A",916,1054
"1890","load",1016,"exp",6,10,2,"A",570,1054
"1891","load",1016,"exp",7,1,1,"A",426,1986
"1892","load",1016,"exp",7,2,6,"B",981,809
"1893","load",1016,"exp",7,3,3,"B",502,1101
"1894","load",1016,"exp",7,4,7,"B",551,584
"1895","load",1016,"exp",7,5,5,"A",255,982
"1896","load",1016,"exp",7,6,4,"A",580,683
"1897","load",1016,"exp",7,7,10,"B",614,642
"1898","load",1016,"exp",7,8,8,"A",560,739
"1899","load",1016,"exp",7,9,2,"A",1365,808
"1900","load",1016,"exp",7,10,9,"B",492,808
"1901","load",1016,"exp",8,1,9,"B",585,607
"1902","load",1016,"exp",8,2,8,"A",663,655
"1903","load",1016,"exp",8,3,10,"B",961,435
"1904","load",1016,"exp",8,4,1,"A",634,871
"1905","load",1016,"exp",8,5,3,"B",1276,1375
"1906","load",1016,"exp",8,6,5,"A",619,474
"1907","load",1016,"exp",8,7,6,"B",679,546
"1908","load",1016,"exp",8,8,7,"A",1205,3543
"1909","load",1016,"exp",8,9,4,"A",663,525
"1910","load",1016,"exp",8,10,2,"A",827,525
"1911","load",1016,"exp",9,1,9,"B",556,909
"1912","load",1016,"exp",9,2,4,"A",518,721
"1913","load",1016,"exp",9,3,7,"B",462,686
"1914","load",1016,"exp",9,4,3,"B",548,549
"1915","load",1016,"exp",9,5,8,"A",467,742
"1916","load",1016,"exp",9,6,2,"A",515,700
"1917","load",1016,"exp",9,7,10,"B",1094,1828
"1918","load",1016,"exp",9,8,6,"B",452,997
"1919","load",1016,"exp",9,9,5,"A",3275,1917
"1920","load",1016,"exp",9,10,1,"A",1484,1917
"1921","load",1016,"exp",10,1,3,"B",314,684
"1922","load",1016,"exp",10,2,2,"A",557,523
"1923","load",1016,"exp",10,3,5,"A",591,534
"1924","load",1016,"exp",10,4,9,"B",836,573
"1925","load",1016,"exp",10,5,10,"B",711,426
"1926","load",1016,"exp",10,6,1,"A",629,821
"1927","load",1016,"exp",10,7,4,"A",2062,1580
"1928","load",1016,"exp",10,8,7,"B",727,825
"1929","load",1016,"exp",10,9,8,"A",712,1958
"1930","load",1016,"exp",10,10,6,"B",59,1958
"1931","load",1016,"exp",11,1,3,"B",319,1010
"1932","load",1016,"exp",11,2,8,"A",493,482
"1933","load",1016,"exp",11,3,2,"A",566,650
"1934","load",1016,"exp",11,4,1,"A",524,614
"1935","load",1016,"exp",11,5,7,"B",810,734
"1936","load",1016,"exp",11,6,5,"A",849,525
"1937","load",1016,"exp",11,7,4,"A",911,554
"1938","load",1016,"exp",11,8,9,"B",779,470
"1939","load",1016,"exp",11,9,6,"B",600,598
"1940","load",1016,"exp",11,10,10,"B",840,598
"1941","load",1016,"exp",12,1,7,"B",648,556
"1942","load",1016,"exp",12,2,6,"B",478,444
"1943","load",1016,"exp",12,3,3,"B",553,567
"1944","load",1016,"exp",12,4,5,"A",516,763
"1945","load",1016,"exp",12,5,8,"A",695,725
"1946","load",1016,"exp",12,6,2,"A",598,702
"1947","load",1016,"exp",12,7,10,"B",669,629
"1948","load",1016,"exp",12,8,1,"A",551,518
"1949","load",1016,"exp",12,9,4,"A",1664,1503
"1950","load",1016,"exp",12,10,9,"B",680,1503
"1951","load",1017,"prac",0,1,99,"B",894,1248
"1952","load",1017,"prac",0,2,99,"B",538,1627
"1953","load",1017,"prac",0,3,98,"A",782,1389
"1954","load",1017,"prac",0,4,99,"B",1429,2053
"1955","load",1017,"prac",0,5,99,"B",1411,1742
"1956","load",1017,"prac",0,6,99,"B",1465,2389
"1957","load",1017,"prac",0,7,98,"A",2119,581
"1958","load",1017,"prac",0,8,98,"A",1587,1444
"1959","load",1017,"prac",0,9,98,"A",1591,1735
"1960","load",1017,"prac",0,10,98,"A",3019,1735
"1961","load",1017,"exp",1,1,9,"B",291,2947
"1962","load",1017,"exp",1,2,2,"A",986,579
"1963","load",1017,"exp",1,3,7,"B",2736,500
"1964","load",1017,"exp",1,4,4,"B",5025,436
"1965","load",1017,"exp",1,5,8,"B",1414,389
"1966","load",1017,"exp",1,6,6,"B",2631,523
"1967","load",1017,"exp",1,7,10,"B",8858,268
"1968","load",1017,"exp",1,8,3,"B",10061,291
"1969","load",1017,"exp",1,9,1,"B",1398,290
"1970","load",1017,"exp",1,10,5,"A",1352,290
"1971","load",1017,"exp",2,1,10,"B",1184,1309
"1972","load",1017,"exp",2,2,1,"A",2741,526
"1973","load",1017,"exp",2,3,9,"B",1374,368
"1974","load",1017,"exp",2,4,3,"B",406,505
"1975","load",1017,"exp",2,5,8,"B",2573,484
"1976","load",1017,"exp",2,6,4,"B",1527,474
"1977","load",1017,"exp",2,7,5,"A",829,788
"1978","load",1017,"exp",2,8,7,"B",1416,423
"1979","load",1017,"exp",2,9,6,"B",5597,403
"1980","load",1017,"exp",2,10,2,"A",572,403
"1981","load",1017,"exp",3,1,7,"B",863,716
"1982","load",1017,"exp",3,2,6,"B",690,477
"1983","load",1017,"exp",3,3,5,"B",4557,389
"1984","load",1017,"exp",3,4,4,"A",808,1034
"1985","load",1017,"exp",3,5,3,"B",1474,425
"1986","load",1017,"exp",3,6,2,"B",4451,306
"1987","load",1017,"exp",3,7,8,"B",3334,1078
"1988","load",1017,"exp",3,8,10,"B",1215,483
"1989","load",1017,"exp",3,9,9,"B",4811,468
"1990","load",1017,"exp",3,10,1,"A",412,468
"1991","load",1017,"exp",4,1,4,"A",977,691
"1992","load",1017,"exp",4,2,3,"A",1528,395
"1993","load",1017,"exp",4,3,10,"B",760,1397
"1994","load",1017,"exp",4,4,6,"B",2153,4971
"1995","load",1017,"exp",4,5,9,"B",875,1276
"1996","load",1017,"exp",4,6,5,"A",843,1893
"1997","load",1017,"exp",4,7,7,"B",1093,566
"1998","load",1017,"exp",4,8,1,"A",1429,423
"1999","load",1017,"exp",4,9,2,"A",1802,1910
"2000","load",1017,"exp",4,10,8,"A",2852,1910
"2001","load",1017,"exp",5,1,7,"B",2665,386
"2002","load",1017,"exp",5,2,2,"A",1116,684
"2003","load",1017,"exp",5,3,1,"A",3079,1554
"2004","load",1017,"exp",5,4,4,"A",3208,2559
"2005","load",1017,"exp",5,5,10,"B",1418,440
"2006","load",1017,"exp",5,6,6,"B",4297,1755
"2007","load",1017,"exp",5,7,8,"B",4257,922
"2008","load",1017,"exp",5,8,5,"A",2121,2614
"2009","load",1017,"exp",5,9,9,"B",5545,2599
"2010","load",1017,"exp",5,10,3,"B",78,2599
"2011","load",1017,"exp",6,1,1,"A",3022,990
"2012","load",1017,"exp",6,2,10,"B",1441,293
"2013","load",1017,"exp",6,3,3,"B",792,344
"2014","load",1017,"exp",6,4,4,"B",2195,558
"2015","load",1017,"exp",6,5,8,"A",1388,564
"2016","load",1017,"exp",6,6,9,"B",1830,520
"2017","load",1017,"exp",6,7,6,"B",2856,1083
"2018","load",1017,"exp",6,8,5,"A",879,1538
"2019","load",1017,"exp",6,9,7,"B",5399,3079
"2020","load",1017,"exp",6,10,2,"A",412,3079
"2021","load",1017,"exp",7,1,5,"A",1081,869
"2022","load",1017,"exp",7,2,10,"B",2533,532
"2023","load",1017,"exp",7,3,1,"A",1285,535
"2024","load",1017,"exp",7,4,2,"A",1372,912
"2025","load",1017,"exp",7,5,8,"A",2313,413
"2026","load",1017,"exp",7,6,7,"B",1529,383
"2027","load",1017,"exp",7,7,4,"B",1585,992
"2028","load",1017,"exp",7,8,9,"B",727,2044
"2029","load",1017,"exp",7,9,3,"B",1274,681
"2030","load",1017,"exp",7,10,6,"B",1653,681
"2031","load",1017,"exp",8,1,6,"B",2966,332
"2032","load",1017,"exp",8,2,2,"B",5415,313
"2033","load",1017,"exp",8,3,3,"B",2712,488
"2034","load",1017,"exp",8,4,9,"B",2987,452
"2035","load",1017,"exp",8,5,5,"A",4532,690
"2036","load",1017,"exp",8,6,1,"A",743,3933
"2037","load",1017,"exp",8,7,4,"A",3244,889
"2038","load",1017,"exp",8,8,7,"B",27,2564
"2039","load",1017,"exp",8,9,10,"B",1868,391
"2040","load",1017,"exp",8,10,8,"A",2602,391
"2041","load",1017,"exp",9,1,10,"B",810,1117
"2042","load",1017,"exp",9,2,7,"B",3090,717
"2043","load",1017,"exp",9,3,3,"B",1712,534
"2044","load",1017,"exp",9,4,6,"B",4736,2356
"2045","load",1017,"exp",9,5,2,"B",88,988
"2046","load",1017,"exp",9,6,4,"A",1215,309
"2047","load",1017,"exp",9,7,9,"B",1451,447
"2048","load",1017,"exp",9,8,8,"B",1625,3346
"2049","load",1017,"exp",9,9,5,"A",1020,747
"2050","load",1017,"exp",9,10,1,"B",4982,747
"2051","load",1017,"exp",10,1,8,"A",618,1336
"2052","load",1017,"exp",10,2,4,"A",1005,2631
"2053","load",1017,"exp",10,3,2,"A",1737,343
"2054","load",1017,"exp",10,4,1,"A",1244,1192
"2055","load",1017,"exp",10,5,10,"A",4016,728
"2056","load",1017,"exp",10,6,6,"B",1240,372
"2057","load",1017,"exp",10,7,9,"B",5020,1037
"2058","load",1017,"exp",10,8,3,"B",1227,549
"2059","load",1017,"exp",10,9,7,"B",5823,771
"2060","load",1017,"exp",10,10,5,"A",271,771
"2061","load",1017,"exp",11,1,1,"A",742,1053
"2062","load",1017,"exp",11,2,5,"A",1785,514
"2063","load",1017,"exp",11,3,3,"B",1559,388
"2064","load",1017,"exp",11,4,6,"B",734,500
"2065","load",1017,"exp",11,5,4,"A",1002,325
"2066","load",1017,"exp",11,6,8,"A",1821,895
"2067","load",1017,"exp",11,7,2,"A",940,394
"2068","load",1017,"exp",11,8,10,"B",556,3036
"2069","load",1017,"exp",11,9,9,"B",2037,387
"2070","load",1017,"exp",11,10,7,"B",10,387
"2071","load",1017,"exp",12,1,7,"B",1068,1046
"2072","load",1017,"exp",12,2,5,"A",971,2501
"2073","load",1017,"exp",12,3,2,"A",1396,351
"2074","load",1017,"exp",12,4,3,"B",668,1908
"2075","load",1017,"exp",12,5,10,"B",1517,412
"2076","load",1017,"exp",12,6,4,"A",1121,357
"2077","load",1017,"exp",12,7,1,"A",1230,664
"2078","load",1017,"exp",12,8,6,"B",1655,325
"2079","load",1017,"exp",12,9,8,"A",487,346
"2080","load",1017,"exp",12,10,9,"B",3800,346
"2081","load",1018,"prac",0,1,98,"A",10990,4625
"2082","load",1018,"prac",0,2,98,"A",1855,1379
"2083","load",1018,"prac",0,3,99,"B",1883,5174
"2084","load",1018,"prac",0,4,99,"B",836,3149
"2085","load",1018,"prac",0,5,99,"B",138,3367
"2086","load",1018,"prac",0,6,98,"A",912,4777
"2087","load",1018,"prac",0,7,98,"A",2,3119
"2088","load",1018,"prac",0,8,98,"A",781,4651
"2089","load",1018,"prac",0,9,99,"B",739,3377
"2090","load",1018,"prac",0,10,99,"B",157,3377
"2091","load",1018,"exp",1,1,7,"B",947,3110
"2092","load",1018,"exp",1,2,8,"B",2555,2909
"2093","load",1018,"exp",1,3,5,"B",1047,3962
"2094","load",1018,"exp",1,4,3,"A",758,2895
"2095","load",1018,"exp",1,5,1,"A",565,1817
"2096","load",1018,"exp",1,6,4,"A",907,4069
"2097","load",1018,"exp",1,7,10,"A",689,1936
"2098","load",1018,"exp",1,8,2,"A",1710,3287
"2099","load",1018,"exp",1,9,6,"B",746,3299
"2100","load",1018,"exp",1,10,9,"B",792,3299
"2101","load",1018,"exp",2,1,2,"A",61,4074
"2102","load",1018,"exp",2,2,1,"A",700,3757
"2103","load",1018,"exp",2,3,5,"B",344,2703
"2104","load",1018,"exp",2,4,8,"B",2015,2261
"2105","load",1018,"exp",2,5,3,"A",713,2473
"2106","load",1018,"exp",2,6,9,"B",827,2180
"2107","load",1018,"exp",2,7,6,"B",166,5252
"2108","load",1018,"exp",2,8,4,"A",1055,3749
"2109","load",1018,"exp",2,9,7,"B",599,2642
"2110","load",1018,"exp",2,10,10,"B",1126,2642
"2111","load",1018,"exp",3,1,4,"A",463,1578
"2112","load",1018,"exp",3,2,5,"B",431,2888
"2113","load",1018,"exp",3,3,2,"A",808,3721
"2114","load",1018,"exp",3,4,7,"B",410,1789
"2115","load",1018,"exp",3,5,9,"B",559,1619
"2116","load",1018,"exp",3,6,6,"B",683,21077
"2117","load",1018,"exp",3,7,10,"A",1246,2842
"2118","load",1018,"exp",3,8,3,"A",681,1492
"2119","load",1018,"exp",3,9,1,"A",1321,5956
"2120","load",1018,"exp",3,10,8,"B",525,5956
"2121","load",1018,"exp",4,1,7,"B",948,2340
"2122","load",1018,"exp",4,2,1,"A",399,2367
"2123","load",1018,"exp",4,3,5,"B",567,5849
"2124","load",1018,"exp",4,4,3,"A",952,2888
"2125","load",1018,"exp",4,5,2,"A",453,1825
"2126","load",1018,"exp",4,6,10,"A",456,2726
"2127","load",1018,"exp",4,7,4,"A",784,4095
"2128","load",1018,"exp",4,8,9,"B",1162,3589
"2129","load",1018,"exp",4,9,8,"B",903,2956
"2130","load",1018,"exp",4,10,6,"B",33,2956
"2131","load",1018,"exp",5,1,1,"A",972,1555
"2132","load",1018,"exp",5,2,6,"B",1561,1895
"2133","load",1018,"exp",5,3,8,"A",997,2049
"2134","load",1018,"exp",5,4,9,"B",698,1607
"2135","load",1018,"exp",5,5,7,"B",925,2808
"2136","load",1018,"exp",5,6,4,"A",62,4348
"2137","load",1018,"exp",5,7,10,"A",660,4202
"2138","load",1018,"exp",5,8,3,"A",518,8914
"2139","load",1018,"exp",5,9,2,"A",1036,5291
"2140","load",1018,"exp",5,10,5,"B",717,5291
"2141","load",1018,"exp",6,1,9,"B",651,1524
"2142","load",1018,"exp",6,2,8,"B",539,2922
"2143","load",1018,"exp",6,3,3,"A",123,3287
"2144","load",1018,"exp",6,4,6,"B",1103,2941
"2145","load",1018,"exp",6,5,7,"B",1179,4567
"2146","load",1018,"exp",6,6,10,"A",563,3078
"2147","load",1018,"exp",6,7,2,"A",2415,3669
"2148","load",1018,"exp",6,8,4,"A",1093,2807
"2149","load",1018,"exp",6,9,5,"B",473,2315
"2150","load",1018,"exp",6,10,1,"A",354,2315
"2151","load",1018,"exp",7,1,8,"B",584,2257
"2152","load",1018,"exp",7,2,6,"B",778,1896
"2153","load",1018,"exp",7,3,9,"B",503,3614
"2154","load",1018,"exp",7,4,5,"B",518,2561
"2155","load",1018,"exp",7,5,10,"A",733,1588
"2156","load",1018,"exp",7,6,3,"A",302,3993
"2157","load",1018,"exp",7,7,7,"B",708,3544
"2158","load",1018,"exp",7,8,4,"A",499,5705
"2159","load",1018,"exp",7,9,2,"A",599,2531
"2160","load",1018,"exp",7,10,1,"A",956,2531
"2161","load",1018,"exp",8,1,10,"A",891,6307
"2162","load",1018,"exp",8,2,5,"B",701,3371
"2163","load",1018,"exp",8,3,3,"A",1032,2809
"2164","load",1018,"exp",8,4,6,"B",1626,2674
"2165","load",1018,"exp",8,5,7,"B",344,1995
"2166","load",1018,"exp",8,6,8,"B",1108,3797
"2167","load",1018,"exp",8,7,4,"A",476,1961
"2168","load",1018,"exp",8,8,9,"B",623,3306
"2169","load",1018,"exp",8,9,1,"A",621,2794
"2170","load",1018,"exp",8,10,2,"A",1093,2794
"2171","load",1018,"exp",9,1,5,"B",998,2131
"2172","load",1018,"exp",9,2,2,"A",140,2665
"2173","load",1018,"exp",9,3,10,"A",860,2891
"2174","load",1018,"exp",9,4,8,"B",239,2595
"2175","load",1018,"exp",9,5,3,"A",1220,4266
"2176","load",1018,"exp",9,6,4,"A",2517,1841
"2177","load",1018,"exp",9,7,6,"B",317,1867
"2178","load",1018,"exp",9,8,1,"A",952,2742
"2179","load",1018,"exp",9,9,7,"B",802,2934
"2180","load",1018,"exp",9,10,9,"B",4,2934
"2181","load",1018,"exp",10,1,2,"A",998,848
"2182","load",1018,"exp",10,2,9,"B",121,1779
"2183","load",1018,"exp",10,3,8,"B",674,3226
"2184","load",1018,"exp",10,4,10,"A",1000,1027
"2185","load",1018,"exp",10,5,7,"B",940,3068
"2186","load",1018,"exp",10,6,4,"A",1183,1932
"2187","load",1018,"exp",10,7,1,"A",1541,1738
