"date","subj","keyb","phase","sess","trial","snum","stim","vtft","ftpks","pk1acc","totpks","pos1rt","neg1rt","fc","pz1","pz2","pz3","lsess"
"2006-09-15","Pn","left",1,36,45,1,"S0001",2,2,"*",5,731,-1,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,46,8,"S0200",2,0,"+",1,1657,9212,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,47,3,"S0100",2,0,"*",1,2868,-1,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,48,7,"S2000",2,0,"+",1,1491,9597,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,49,6,"S0020",2,0,"+",1,1390,8201,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,50,1,"S0001",3,0,"*",7,1161,-1,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,51,3,"S0100",3,0,"*",5,1285,-1,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,52,7,"S2000",3,0,"+",1,3233,6514,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,53,8,"S0200",2,0,"+",1,2555,7324,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,54,4,"S1000",3,0,"*",1,3608,-1,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,55,2,"S0010",2,0,"*",1,8944,-1,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,56,5,"S0002",2,0,"+",1,1574,7466,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,57,1,"S0001",2,1,"*",5,955,-1,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,58,3,"S0100",3,0,"*",1,3696,-1,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,59,8,"S0200",3,0,"+",1,853,8400,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,60,5,"S0002",3,0,"+",1,1661,7552,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,61,4,"S1000",3,0,"*",3,1641,-1,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,62,2,"S0010",2,0,"+",1,13347,10617,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,63,6,"S0020",3,0,"+",1,1163,11847,"",-1,-1,-1,14
"2006-09-15","Pn","left",1,36,64,7,"S2000",2,0,"+",1,1306,5784,"",-1,-1,-1,14
"2006-09-19","Pn","left",1,37,1,8,"S0200",2,0,"",1,-1,2477,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,2,4,"S0100",2,0,"",2,1924,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,3,3,"S1000",3,0,"",2,1745,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,4,7,"S2000",2,0,"",1,-1,4450,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,5,5,"S0002",2,0,"",4,-1,1350,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,6,1,"S0001",2,0,"",1,5417,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,7,6,"S0020",2,0,"",3,-1,1390,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,8,2,"S0010",3,0,"",2,2605,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,9,7,"S2000",2,0,"",3,-1,1514,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,10,6,"S0020",3,0,"",3,-1,1350,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,11,2,"S0010",3,0,"",1,3423,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,12,4,"S0100",2,0,"",4,1307,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,13,5,"S0002",2,0,"",4,-1,1103,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,14,3,"S1000",3,0,"",3,1267,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,15,1,"S0001",2,0,"",2,1164,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,16,8,"S0200",3,0,"",2,-1,1923,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,17,1,"S0001",2,0,"",1,2212,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,18,3,"S1000",2,0,"",2,1535,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,19,6,"S0020",3,0,"",3,-1,1843,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,20,8,"S0200",3,0,"",2,-1,1803,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,21,4,"S0100",3,0,"",3,1374,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,22,7,"S2000",3,0,"",2,-1,1165,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,23,2,"S0010",3,0,"",1,4617,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,24,5,"S0002",3,0,"",1,-1,17806,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,25,1,"S0001",2,0,"",3,1535,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,26,6,"S0020",3,0,"",2,-1,1267,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,27,8,"S0200",2,0,"",1,-1,2106,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,28,4,"S0100",3,0,"",6,1514,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,29,7,"S2000",2,0,"",1,-1,7507,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,30,5,"S0002",3,0,"",3,-1,1020,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,31,3,"S1000",2,0,"",1,2353,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,32,2,"S0010",2,0,"",2,1821,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,33,4,"S1000",3,0,"",2,1923,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,34,6,"S0020",2,0,"",3,-1,1328,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,35,7,"S2000",2,0,"",1,-1,2909,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,36,3,"S0100",3,0,"",2,1042,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,37,5,"S0002",3,0,"",3,-1,1533,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,38,1,"S0001",3,0,"",3,1450,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,39,8,"S0200",3,0,"",4,-1,1431,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,40,2,"S0010",3,0,"",2,2681,-1,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,41,7,"S2000",3,0,"",3,-1,1574,"F",-1,-1,-1,0
"2006-09-19","Pn","left",1,37,42,1,"S0001",3,0,"",4,1245,-1,"F",-1,-1,-1,0
