"Subject","Experiment","Sex","Age","Pool","Group","Test","Running","Sample","Cue","Target","Acc","RT","Resp","Condition","Congruency"
"37","TPL3","female","29","Paid","1","Associative Recognition","Meaning","32","mendicant","beggar","0","9240","advocat","2","unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativePrac","1","leggiadrous","elegant","1","4673","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativePrac","2","frisket","necklace","0","5232","Yes","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativePrac","3","desman","mole","1","2011","Yes","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativePrac","4","achene","fruit","1","2433","Yes","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativePrac","5","kaross","fish","1","4041","No","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativePrac","6","carcanet","mask","1","3887","No","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativePrac","7","gadoid","jacket","1","2149","No","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativePrac","8","infandous","horrible","1","2719","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","1","pertinacious","unyielding","1","6249","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","2","gallionic","careless","1","2011","Yes","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","3","kedge","threatening","1","4193","No","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","4","morigerous","obedient","1","2366","Yes","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","5","trammel","overcome","1","2901","No","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","6","succursal","branch","1","2535","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","7","effulgent","sacrifice","0","2445","Yes","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","8","stanchion","support","1","2077","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","9","maunder","secret","1","3403","No","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","10","frampold","noisy","0","2130","Yes","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","11","plangent","quarrelsome","0","3926","Yes","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","12","mendicant","discover","1","2135","No","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","13","falchion","tough","0","2278","Yes","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","14","sodality","fellowship","1","1902","Yes","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","15","slake","drip","1","2166","No","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","16","subdolous","crafty","1","2047","Yes","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","17","zamindar","landlord","1","1515","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","18","coriaceous","sword","1","2625","No","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","19","lassitude","tiredness","1","2022","Yes","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","20","immolate","shining","0","4878","Yes","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","21","encomium","lament","1","2066","No","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","22","esurient","hungry","1","2621","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","23","menald","imprison","0","2935","Yes","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","24","interstice","space","0","4098","No","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","25","rebarbative","repellent","1","3283","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","26","levisomnous","observant","1","4766","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","27","hispid","smart","1","4781","No","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","28","spoliate","plunder","1","2723","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","29","selcouth","strange","1","3983","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","30","famulus","consider","1","4889","No","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","31","peculate","spare","0","3306","Yes","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","32","subluxation","dislocation","1","2352","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","33","renitent","resistant","1","2159","Yes","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","34","superate","impede","1","2814","No","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","35","intractable","boring","0","2659","Yes","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","36","sprauncy","bristly","0","3214","Yes","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","37","subsecive","embezzle","1","3684","No","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","38","stolid","unemotional","1","2127","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","39","limpid","undeveloped","0","3011","Yes","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","40","contumacious","rebellious","1","3073","Yes","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","41","clancular","ramble","0","3814","Yes","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","42","opprobrium","disgrace","1","3301","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","43","roke","mist","1","3085","Yes","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","44","descry","beggar","1","1640","No","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","45","threnody","tribute","0","10746","Yes","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","46","abjure","reject","1","2453","Yes","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","47","compendious","concise","0","2558","No","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","48","perpend","assistant","0","3846","Yes","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","49","inimical","hostile","1","2174","Yes","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","50","spoffish","fussy","1","2798","Yes","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","51","conspue","despise","0","2217","No","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","52","insulse","unmanageable","1","4692","No","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","53","everse","woolly","1","2435","No","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","54","surquedry","arrogance","1","6218","Yes","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","55","droze","quench","1","3444","No","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","56","sententious","moralising","0","20850","No","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","57","glabrous","smooth","1","3290","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","58","immure","spotty","0","2151","Yes","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","59","floccose","overthrow","1","5447","No","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","60","inchoate","clear","1","9876","No","Study","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","61","minatory","anchor","0","2269","Yes","Meaning","Unmatched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","62","recondite","hidden","1","2954","Yes","Study","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","63","stentorian","loud","0","2646","No","Meaning","Matched"
"37","TPL3","female","29","Paid","1","Associative Recognition","AssociativeRecognition","64","orotund","pompous","1","3735","Yes","Meaning","Matched"
"38","TPL3","male","30","Paid","1","Item Recognition","PracticeStudy","1","desman","mole",NA,NA,NA,NA,"unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","PracticeStudy","2","carcanet","necklace",NA,NA,NA,NA,"unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","PracticeStudy","3","leggiadrous","elegant",NA,NA,NA,NA,"matched"
"38","TPL3","male","30","Paid","1","Item Recognition","PracticeStudy","4","kaross","jacket",NA,NA,NA,NA,"matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","1","compendious","concise",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","2","limpid","clear",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","3","mendicant","beggar",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","4","inchoate","undeveloped",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","5","burgeon","flourish",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","6","plangent","noisy",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","7","everse","overthrow",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","8","roke","mist",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","9","picaroon","cheat",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","10","slake","quench",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","11","falchion","sword",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","12","droze","drip",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","13","stentorian","loud",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","14","tyro","beginner",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","15","selcouth","strange",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","16","immure","imprison",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","17","sprauncy","smart",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","18","orotund","pompous",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","19","maunder","ramble",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","20","sententious","moralising",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","21","frond","leaf",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","22","peculate","embezzle",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","23","threnody","lament",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","24","levisomnous","observant",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","25","morigerous","obedient",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","26","tantivy","quick",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","27","pertinacious","unyielding",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","28","succursal","branch",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","29","gallionic","careless",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","30","superate","overcome",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","31","kedge","anchor",NA,NA,NA,"2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Study","32","stanchion","support",NA,NA,NA,"1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","PracticeMeaning","1","infandous","horrible","0","0","",NA,"unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","PracticeMeaning","2","frisket","mask","0","6249","hazard",NA,"matched"
"38","TPL3","male","30","Paid","1","Item Recognition","PracticeMeaning","3","achene","fruit","0","7443","anchor",NA,"matched"
"38","TPL3","male","30","Paid","1","Item Recognition","PracticeMeaning","4","gadoid","fish","0","7637","nervous",NA,"unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","1","inculcate","instil","0","9236","mask","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","2","floccose","woolly","0","0","","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","3","hauberk","garment","0","9108","strawberry","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","4","blandish","flatter","0","9259","light","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","5","renitent","resistant","0","6293","odd","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","6","effulgent","shining","0","9417","ob","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","7","descry","discover","0","5040","decreet","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","8","recondite","hidden","0","9173","reconcile","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","9","frampold","quarrelsome","0","8847","odd","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","10","inimical","hostile","0","8733","friendly","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","11","immolate","sacrifice","0","9442","inmortal","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","12","opprobrium","disgrace","0","9050","mischeaf","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","13","recreant","surrendering","0","8774","participant","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","14","trammel","impede","0","5189","flag","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","15","subsecive","spare","0","9809","constan","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","16","stolid","unemotional","0","5833","rare","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","17","spoliate","plunder","0","8628","spoiled","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","18","abjure","reject","0","5774","misuse","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","19","interstice","space","0","9203","under","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","20","gossamer","flimsy","0","7017","gourmet","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","21","spoffish","fussy","0","9287","happy","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","22","subvention","grant","0","4588","support","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","23","quidnunc","gossip","0","7144","kidney","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","24","menald","spotty","0","6606","fur","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","25","hispid","bristly","0","5226","stupid","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","26","mechlin","lace","0","7988","rainbow","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","27","surquedry","arrogance","0","8088","serviette","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","28","umiak","boat","0","9740","ins","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","29","minatory","threatening","0","4274","small","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","30","insulse","boring","0","8712","cut","2","unmatched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","31","esurient","hungry","0","9332","enrich","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","Meaning","32","coriaceous","tough","0","9405","angry","1","matched"
"38","TPL3","male","30","Paid","1","Item Recognition","ItemPrac","1",NA,"mole","1","3038","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemPrac","2",NA,"fruit","1","3086","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemPrac","3",NA,"horrible","0","2329","No","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemPrac","4",NA,"elegant","1","1765","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemPrac","5",NA,"mask","1","1485","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemPrac","6",NA,"fish","1","1579","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemPrac","7",NA,"jacket","1","1673","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemPrac","8",NA,"necklace","1","1811","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","1",NA,"resistant","1","3533","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","2",NA,"moralising","1","1539","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","3",NA,"threatening","1","2427","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","4",NA,"reject","0","7176","No","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","5",NA,"leaf","1","4227","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","6",NA,"lament","1","2688","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","7",NA,"billow","1","3422","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","8",NA,"tube","1","2278","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","9",NA,"gossip","1","1829","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","10",NA,"boring","1","4617","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","11",NA,"curse","1","3533","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","12",NA,"drip","1","4228","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","13",NA,"beginner","1","1807","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","14",NA,"tiredness","1","2956","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","15",NA,"consider","1","2427","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","16",NA,"spare","0","2880","No","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","17",NA,"rebellious","0","3079","Yes","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","18",NA,"discover","1","1427","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","19",NA,"lace","1","3349","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","20",NA,"shining","1","1707","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","21",NA,"tribute","1","2458","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","22",NA,"hidden","0","5606","No","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","23",NA,"hostile","1","2702","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","24",NA,"flourish","1","3139","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","25",NA,"unyielding","1","3716","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","26",NA,"boat","1","1541","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","27",NA,"instil","1","4194","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","28",NA,"sacrifice","1","1716","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","29",NA,"imprison","1","2668","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","30",NA,"woolly","0","7702","No","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","31",NA,"flimsy","1","4842","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","32",NA,"landlord","1","1873","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","33",NA,"quarrelsome","0","5564","No","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","34",NA,"secret","1","1642","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","35",NA,"assistant","1","1871","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","36",NA,"space","1","2549","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","37",NA,"anchor","1","1379","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","38",NA,"tough","1","1274","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","39",NA,"dislocation","1","2008","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","40",NA,"mist","1","1770","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","41",NA,"undeveloped","1","1852","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","42",NA,"grant","1","1944","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","43",NA,"smart","0","14424","No","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","44",NA,"flatter","1","2040","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","45",NA,"careless","1","3492","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","46",NA,"sword","1","1532","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","47",NA,"strange","0","3379","No","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","48",NA,"plunder","1","7905","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","49",NA,"repellent","1","5392","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","50",NA,"cheat","0","1456","No","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","51",NA,"quick","0","2596","No","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","52",NA,"fellowship","1","3243","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","53",NA,"rebuke","1","2888","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","54",NA,"despise","1","5503","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","55",NA,"overthrow","1","1956","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","56",NA,"pompous","1","1872","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","57",NA,"edible","1","1809","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","58",NA,"unemotional","0","1945","No","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","59",NA,"support","0","4495","No","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","60",NA,"noisy","0","3035","No","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","61",NA,"beggar","1","1433","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","62",NA,"impede","1","2110","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","63",NA,"surrendering","1","2236","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","64",NA,"hungry","1","8846","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","65",NA,"branch","1","1632","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","66",NA,"ramble","1","1528","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","67",NA,"observant","1","1932","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","68",NA,"fussy","1","4627","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","69",NA,"garment","1","2469","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","70",NA,"arrogance","1","2418","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","71",NA,"smooth","1","3625","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","72",NA,"disgrace","1","9511","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","73",NA,"loud","1","1025","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","74",NA,"embezzle","1","2879","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","75",NA,"crafty","1","1751","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","76",NA,"obedient","1","2541","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","77",NA,"clear","0","2810","No","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","78",NA,"withdraw","1","3532","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","79",NA,"unmanageable","1","2938","No","Foil",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","80",NA,"bristly","1","2479","Yes","Meaning",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","81",NA,"overcome","1","1617","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","82",NA,"concise","1","1488","Yes","Study",NA
