"subj"	"group"	"cb"	"age"	"gender"	"hand"	"block"	"trial"	"stimtype"	"stim1"	"stim2"	"outcome"	"resp"	"rt"	"acc"
602	3	1	19	"f"	"r"	5	150	1	1	0	1	1	0.34418	1
602	3	1	19	"f"	"r"	5	151	4	3	0	2	1	0.27011	-1
602	3	1	19	"f"	"r"	5	152	12	7	8	1	1	0.26315	1
602	3	1	19	"f"	"r"	5	153	2	2	0	1	2	0.28903	20
602	3	1	19	"f"	"r"	5	154	8	6	0	1	2	0.35998	20
602	3	1	19	"f"	"r"	5	155	2	2	0	1	2	0.25649	20
602	3	1	19	"f"	"r"	5	156	3	2	1	2	1	0.56705	-1
602	3	1	19	"f"	"r"	5	157	14	10	0	1	1	0.31158	1
602	3	1	19	"f"	"r"	5	158	11	8	0	2	1	0.34375	-1
602	3	1	19	"f"	"r"	5	159	14	10	0	1	1	0.38361	1
602	3	1	19	"f"	"r"	5	160	1	1	0	1	1	0.28728	1
602	3	1	19	"f"	"r"	5	161	10	7	0	2	1	0.60823	-1
602	3	1	19	"f"	"r"	5	162	6	3	4	1	1	0.3768	1
602	3	1	19	"f"	"r"	5	163	11	8	0	2	1	0.39389	-1
602	3	1	19	"f"	"r"	5	164	16	13	0	2	1	0.41524	-1
602	3	1	19	"f"	"r"	5	165	4	3	0	2	1	0.51373	-1
602	3	1	19	"f"	"r"	5	166	12	8	7	1	1	0.25637	1
602	3	1	19	"f"	"r"	5	167	18	16	15	1	1	0.31913	1
602	3	1	19	"f"	"r"	5	168	5	4	0	2	1	0.24731	-1
602	3	1	19	"f"	"r"	5	169	9	6	5	2	1	0.48036	-1
602	3	1	19	"f"	"r"	5	170	18	15	16	1	1	0.33567	1
602	3	1	19	"f"	"r"	5	171	5	4	0	2	1	0.18999	-1
602	3	1	19	"f"	"r"	5	172	17	14	0	2	1	0.56874	-1
602	3	1	19	"f"	"r"	5	173	8	6	0	1	2	0.27219	20
602	3	1	19	"f"	"r"	5	174	10	7	0	2	1	0.018979	-1
602	3	1	19	"f"	"r"	5	175	13	9	0	1	1	0.60914	1
602	3	1	19	"f"	"r"	5	176	17	14	0	2	1	0.46462	-1
602	3	1	19	"f"	"r"	5	177	15	12	11	2	1	0.34481	-1
602	3	1	19	"f"	"r"	5	178	13	9	0	1	1	0.24826	1
602	3	1	19	"f"	"r"	5	179	6	4	3	1	1	0.32083	1
602	3	1	19	"f"	"r"	5	180	7	5	0	1	1	0.25717	1
602	3	1	19	"f"	"r"	6	181	6	3	4	1	1	0.26346	1
602	3	1	19	"f"	"r"	6	182	13	9	0	1	1	0.32163	1
602	3	1	19	"f"	"r"	6	183	16	13	0	2	1	0.24136	-1
602	3	1	19	"f"	"r"	6	184	10	7	0	2	1	0.36766	-1
602	3	1	19	"f"	"r"	6	185	14	10	0	1	1	0.51184	1
602	3	1	19	"f"	"r"	6	186	3	1	2	2	1	0.71112	-1
602	3	1	19	"f"	"r"	6	187	5	4	0	2	1	0.22237	-1
602	3	1	19	"f"	"r"	6	188	14	10	0	1	1	0.36109	1
602	3	1	19	"f"	"r"	6	189	4	3	0	2	1	0.28828	-1
602	3	1	19	"f"	"r"	6	190	1	1	0	1	1	0.25703	1
602	3	1	19	"f"	"r"	6	191	11	8	0	2	2	0.23052	-20
602	3	1	19	"f"	"r"	6	192	6	4	3	1	1	0.2788	1
602	3	1	19	"f"	"r"	6	193	13	9	0	1	1	0.2717	1
602	3	1	19	"f"	"r"	6	194	15	12	11	2	1	0.40674	-1
602	3	1	19	"f"	"r"	6	195	18	16	15	1	1	0.42487	1
602	3	1	19	"f"	"r"	6	196	17	14	0	2	1	0.28098	-1
602	3	1	19	"f"	"r"	6	197	7	5	0	1	1	0.30369	1
602	3	1	19	"f"	"r"	6	198	12	8	7	1	1	0.28791	1
602	3	1	19	"f"	"r"	6	199	8	6	0	1	2	0.35289	20
602	3	1	19	"f"	"r"	6	200	1	1	0	1	1	0.27281	1
602	3	1	19	"f"	"r"	6	201	16	13	0	2	1	0.28588	-1
602	3	1	19	"f"	"r"	6	202	8	6	0	1	2	0.49461	20
602	3	1	19	"f"	"r"	6	203	11	8	0	2	1	0.24721	-1
602	3	1	19	"f"	"r"	6	204	5	4	0	2	1	0.4094	-1
602	3	1	19	"f"	"r"	6	205	17	14	0	2	1	0.40138	-1
602	3	1	19	"f"	"r"	6	206	12	7	8	1	1	0.32063	1
602	3	1	19	"f"	"r"	6	207	2	2	0	1	2	0.42296	20
602	3	1	19	"f"	"r"	6	208	9	6	5	2	1	0.26433	-1
602	3	1	19	"f"	"r"	6	209	10	7	0	2	1	0.27213	-1
602	3	1	19	"f"	"r"	6	210	3	2	1	2	2	0.2735	-20
602	3	1	19	"f"	"r"	6	211	18	15	16	1	1	0.35941	1
602	3	1	19	"f"	"r"	6	212	4	3	0	2	1	0.21831	-1
602	3	1	19	"f"	"r"	6	213	7	5	0	1	1	0.24938	1
602	3	1	19	"f"	"r"	6	214	15	11	12	2	1	0.29562	-1
602	3	1	19	"f"	"r"	6	215	9	6	5	2	1	0.24972	-1
602	3	1	19	"f"	"r"	6	216	2	2	0	1	2	0.36927	20
603	3	2	18	"m"	"R"	1	1	1	1	0	1	1	0.28835	1
603	3	2	18	"m"	"R"	1	2	9	6	5	2	1	0.46427	-1
603	3	2	18	"m"	"R"	1	3	7	5	0	1	1	0.26549	1
603	3	2	18	"m"	"R"	1	4	5	4	0	2	1	0.24721	-1
603	3	2	18	"m"	"R"	1	5	8	6	0	1	2	0.26603	20
603	3	2	18	"m"	"R"	1	6	17	14	0	2	1	0.23374	-1
603	3	2	18	"m"	"R"	1	7	6	4	3	1	1	0.24096	1
603	3	2	18	"m"	"R"	1	8	15	11	12	2	1	0.38511	-1
603	3	2	18	"m"	"R"	1	9	12	7	8	1	1	0.42484	1
603	3	2	18	"m"	"R"	1	10	16	13	0	2	2	0.42432	-20
603	3	2	18	"m"	"R"	1	11	10	7	0	2	1	0.48619	-1
603	3	2	18	"m"	"R"	1	12	5	4	0	2	2	0.54463	-20
603	3	2	18	"m"	"R"	1	13	7	5	0	1	2	0.32075	20
603	3	2	18	"m"	"R"	1	14	13	9	0	1	1	0.3759	1
603	3	2	18	"m"	"R"	1	15	4	3	0	2	2	0.42347	-20
603	3	2	18	"m"	"R"	1	16	11	8	0	2	2	0.49611	-20
603	3	2	18	"m"	"R"	1	17	18	16	15	1	2	0.33728	20
603	3	2	18	"m"	"R"	1	18	16	13	0	2	2	0.5674	-20
603	3	2	18	"m"	"R"	1	19	3	1	2	2	2	0.95291	-20
603	3	2	18	"m"	"R"	1	20	11	8	0	2	2	0.70496	-20
603	3	2	18	"m"	"R"	1	21	2	2	0	1	2	0.27882	20
603	3	2	18	"m"	"R"	1	22	1	1	0	1	2	0.34409	20
603	3	2	18	"m"	"R"	1	23	9	6	5	2	1	0.56777	-1
603	3	2	18	"m"	"R"	1	24	2	2	0	1	3	0.4345	100
603	3	2	18	"m"	"R"	1	25	6	3	4	1	1	0.32819	1
603	3	2	18	"m"	"R"	1	26	18	15	16	1	1	0.43368	1
603	3	2	18	"m"	"R"	1	27	13	9	0	1	1	0.83173	1
603	3	2	18	"m"	"R"	1	28	3	2	1	2	3	0.35116	-100
603	3	2	18	"m"	"R"	1	29	14	10	0	1	1	0.5107	1
603	3	2	18	"m"	"R"	1	30	10	7	0	2	1	0.52859	-1
603	3	2	18	"m"	"R"	1	31	17	14	0	2	2	0.60683	-20
603	3	2	18	"m"	"R"	1	32	14	10	0	1	2	0.72868	20
603	3	2	18	"m"	"R"	1	33	8	6	0	1	2	0.49539	20
603	3	2	18	"m"	"R"	1	34	12	8	7	1	1	0.85745	1
603	3	2	18	"m"	"R"	1	35	4	3	0	2	1	0.38395	-1
603	3	2	18	"m"	"R"	1	36	15	12	11	2	1	0.51156	-1
603	3	2	18	"m"	"R"	2	37	12	7	8	1	1	0.44926	1
603	3	2	18	"m"	"R"	2	38	3	2	1	2	1	0.34377	-1
603	3	2	18	"m"	"R"	2	39	15	12	11	2	1	0.51253	-1
603	3	2	18	"m"	"R"	2	40	9	6	5	2	1	0.70438	-1
603	3	2	18	"m"	"R"	2	41	6	4	3	1	2	0.46209	20
603	3	2	18	"m"	"R"	2	42	5	4	0	2	1	0.51326	-1
603	3	2	18	"m"	"R"	2	43	9	6	5	2	1	0.32182	-1
603	3	2	18	"m"	"R"	2	44	8	6	0	1	2	0.32872	20
603	3	2	18	"m"	"R"	2	45	4	3	0	2	1	0.72828	-1
603	3	2	18	"m"	"R"	2	46	14	10	0	1	2	0.33618	20
603	3	2	18	"m"	"R"	2	47	2	2	0	1	1	0.33715	1
603	3	2	18	"m"	"R"	2	48	11	8	0	2	1	0.44809	-1
603	3	2	18	"m"	"R"	2	49	15	11	12	2	1	0.48819	-1
603	3	2	18	"m"	"R"	2	50	6	3	4	1	3	0.44817	100
603	3	2	18	"m"	"R"	2	51	10	7	0	2	1	0.29605	-1
603	3	2	18	"m"	"R"	2	52	5	4	0	2	1	2.1895	-1
603	3	2	18	"m"	"R"	2	53	7	5	0	1	1	1.0204	1
603	3	2	18	"m"	"R"	2	54	14	10	0	1	1	0.92869	1
603	3	2	18	"m"	"R"	2	55	18	15	16	1	1	0.60057	1
603	3	2	18	"m"	"R"	2	56	17	14	0	2	1	0.33583	-1
603	3	2	18	"m"	"R"	2	57	3	1	2	2	1	0.40767	-1
603	3	2	18	"m"	"R"	2	58	8	6	0	1	1	0.30492	1
603	3	2	18	"m"	"R"	2	59	16	13	0	2	1	0.30581	-1
603	3	2	18	"m"	"R"	2	60	13	9	0	1	1	0.27953	1
603	3	2	18	"m"	"R"	2	61	10	7	0	2	1	0.32827	-1
603	3	2	18	"m"	"R"	2	62	12	8	7	1	1	0.36805	1
603	3	2	18	"m"	"R"	2	63	7	5	0	1	1	0.50477	1
603	3	2	18	"m"	"R"	2	64	1	1	0	1	1	0.35803	1
603	3	2	18	"m"	"R"	2	65	16	13	0	2	1	0.29613	-1
603	3	2	18	"m"	"R"	2	66	17	14	0	2	1	0.34438	-1
603	3	2	18	"m"	"R"	2	67	18	16	15	1	3	0.26378	100
603	3	2	18	"m"	"R"	2	68	4	3	0	2	2	0.37456	-20
603	3	2	18	"m"	"R"	2	69	13	9	0	1	3	0.64224	100
603	3	2	18	"m"	"R"	2	70	11	8	0	2	1	0.59887	-1
603	3	2	18	"m"	"R"	2	71	2	2	0	1	1	0.66319	1
603	3	2	18	"m"	"R"	2	72	1	1	0	1	1	0.74448	1
603	3	2	18	"m"	"R"	3	73	9	6	5	2	2	0.43	-20
603	3	2	18	"m"	"R"	3	74	1	1	0	1	2	0.31902	20
603	3	2	18	"m"	"R"	3	75	6	3	4	1	3	0.47419	100
603	3	2	18	"m"	"R"	3	76	18	15	16	1	3	0.28764	100
603	3	2	18	"m"	"R"	3	77	10	7	0	2	1	0.2789	-1
603	3	2	18	"m"	"R"	3	78	3	2	1	2	1	0.44074	-1
603	3	2	18	"m"	"R"	3	79	7	5	0	1	2	0.43975	20
603	3	2	18	"m"	"R"	3	80	16	13	0	2	1	0.30424	-1
603	3	2	18	"m"	"R"	3	81	11	8	0	2	2	0.326	-20
603	3	2	18	"m"	"R"	3	82	2	2	0	1	3	0.31248	100
603	3	2	18	"m"	"R"	3	83	17	14	0	2	1	0.41671	-1
603	3	2	18	"m"	"R"	3	84	8	6	0	1	1	0.4563	1
603	3	2	18	"m"	"R"	3	85	6	4	3	1	3	0.2881	100
603	3	2	18	"m"	"R"	3	86	4	3	0	2	2	0.32023	-20
603	3	2	18	"m"	"R"	3	87	15	12	11	2	1	0.36992	-1
603	3	2	18	"m"	"R"	3	88	3	1	2	2	1	0.29641	-1
603	3	2	18	"m"	"R"	3	89	7	5	0	1	1	0.28715	1
603	3	2	18	"m"	"R"	3	90	13	9	0	1	3	0.50386	100
603	3	2	18	"m"	"R"	3	91	2	2	0	1	3	0.41674	100
603	3	2	18	"m"	"R"	3	92	16	13	0	2	1	0.40825	-1
603	3	2	18	"m"	"R"	3	93	5	4	0	2	2	0.28862	-20
603	3	2	18	"m"	"R"	3	94	14	10	0	1	1	0.32865	1
603	3	2	18	"m"	"R"	3	95	5	4	0	2	1	0.26535	-1
603	3	2	18	"m"	"R"	3	96	8	6	0	1	1	0.39904	1
603	3	2	18	"m"	"R"	3	97	9	6	5	2	1	0.33753	-1
603	3	2	18	"m"	"R"	3	98	15	11	12	2	1	0.25644	-1
603	3	2	18	"m"	"R"	3	99	11	8	0	2	2	0.48079	-20
603	3	2	18	"m"	"R"	3	100	10	7	0	2	2	0.42547	-20
603	3	2	18	"m"	"R"	3	101	12	8	7	1	2	0.26432	20
603	3	2	18	"m"	"R"	3	102	14	10	0	1	1	0.39148	1
603	3	2	18	"m"	"R"	3	103	4	3	0	2	1	0.35886	-1
603	3	2	18	"m"	"R"	3	104	13	9	0	1	3	0.27149	100
603	3	2	18	"m"	"R"	3	105	12	7	8	1	1	0.2977	1
603	3	2	18	"m"	"R"	3	106	18	16	15	1	3	0.5677	100
603	3	2	18	"m"	"R"	3	107	17	14	0	2	1	0.27198	-1
603	3	2	18	"m"	"R"	3	108	1	1	0	1	3	0.36834	100
603	3	2	18	"m"	"R"	4	109	18	16	15	1	1	0.38594	1
603	3	2	18	"m"	"R"	4	110	14	10	0	1	1	0.29658	1
603	3	2	18	"m"	"R"	4	111	13	9	0	1	3	0.3774	100
603	3	2	18	"m"	"R"	4	112	14	10	0	1	1	0.32174	1
603	3	2	18	"m"	"R"	4	113	12	7	8	1	1	0.48723	1
603	3	2	18	"m"	"R"	4	114	15	12	11	2	1	0.41513	-1
603	3	2	18	"m"	"R"	4	115	3	1	2	2	1	0.36746	-1
603	3	2	18	"m"	"R"	4	116	17	14	0	2	1	0.29609	-1
603	3	2	18	"m"	"R"	4	117	10	7	0	2	1	0.79263	-1
603	3	2	18	"m"	"R"	4	118	6	3	4	1	3	0.33659	100
603	3	2	18	"m"	"R"	4	119	18	15	16	1	3	0.3274	100
603	3	2	18	"m"	"R"	4	120	7	5	0	1	2	0.27939	20
603	3	2	18	"m"	"R"	4	121	16	13	0	2	1	0.34338	-1
603	3	2	18	"m"	"R"	4	122	11	8	0	2	2	0.32118	-20
603	3	2	18	"m"	"R"	4	123	9	6	5	2	2	0.43942	-20
603	3	2	18	"m"	"R"	4	124	1	1	0	1	2	0.26188	20
603	3	2	18	"m"	"R"	4	125	4	3	0	2	1	0.44912	-1
603	3	2	18	"m"	"R"	4	126	5	4	0	2	1	0.29517	-1
603	3	2	18	"m"	"R"	4	127	13	9	0	1	3	0.43885	100
603	3	2	18	"m"	"R"	4	128	12	8	7	1	2	0.28994	20
603	3	2	18	"m"	"R"	4	129	10	7	0	2	3	0.28913	-100
603	3	2	18	"m"	"R"	4	130	17	14	0	2	1	0.24838	-1
603	3	2	18	"m"	"R"	4	131	11	8	0	2	2	0.2574	-20
603	3	2	18	"m"	"R"	4	132	6	4	3	1	3	0.32848	100
603	3	2	18	"m"	"R"	4	133	16	13	0	2	1	0.53578	-1
603	3	2	18	"m"	"R"	4	134	8	6	0	1	2	0.28194	20
603	3	2	18	"m"	"R"	4	135	1	1	0	1	1	0.27038	1
603	3	2	18	"m"	"R"	4	136	2	2	0	1	1	0.27173	1
603	3	2	18	"m"	"R"	4	137	8	6	0	1	3	0.28967	100
603	3	2	18	"m"	"R"	4	138	5	4	0	2	1	0.23423	-1
603	3	2	18	"m"	"R"	4	139	2	2	0	1	2	0.30421	20
603	3	2	18	"m"	"R"	4	140	7	5	0	1	2	0.24687	20
603	3	2	18	"m"	"R"	4	141	9	6	5	2	1	0.30568	-1
603	3	2	18	"m"	"R"	4	142	3	2	1	2	1	0.26404	-1
603	3	2	18	"m"	"R"	4	143	15	11	12	2	1	0.35176	-1
603	3	2	18	"m"	"R"	4	144	4	3	0	2	1	0.30989	-1
603	3	2	18	"m"	"R"	5	145	8	6	0	1	3	0.30539	100
603	3	2	18	"m"	"R"	5	146	12	8	7	1	1	0.38532	1
603	3	2	18	"m"	"R"	5	147	17	14	0	2	1	0.35174	-1
603	3	2	18	"m"	"R"	5	148	4	3	0	2	1	0.27246	-1
603	3	2	18	"m"	"R"	5	149	2	2	0	1	3	0.2967	100
603	3	2	18	"m"	"R"	5	150	13	9	0	1	3	0.28008	100
603	3	2	18	"m"	"R"	5	151	11	8	0	2	1	0.36024	-1
603	3	2	18	"m"	"R"	5	152	18	16	15	1	3	0.40708	100
603	3	2	18	"m"	"R"	5	153	9	6	5	2	1	0.34437	-1
603	3	2	18	"m"	"R"	5	154	13	9	0	1	3	0.31183	100
603	3	2	18	"m"	"R"	5	155	14	10	0	1	1	0.47115	1
603	3	2	18	"m"	"R"	5	156	3	1	2	2	1	0.27323	-1
603	3	2	18	"m"	"R"	5	157	6	4	3	1	3	0.99996	100
603	3	2	18	"m"	"R"	5	158	5	4	0	2	1	0.28948	-1
603	3	2	18	"m"	"R"	5	159	7	5	0	1	3	0.32673	100
603	3	2	18	"m"	"R"	5	160	3	2	1	2	1	0.37695	-1
603	3	2	18	"m"	"R"	5	161	9	6	5	2	3	0.51898	-100
603	3	2	18	"m"	"R"	5	162	17	14	0	2	1	0.31217	-1
603	3	2	18	"m"	"R"	5	163	8	6	0	1	3	0.30457	100
603	3	2	18	"m"	"R"	5	164	11	8	0	2	1	0.3606	-1
603	3	2	18	"m"	"R"	5	165	10	7	0	2	1	0.3197	-1
603	3	2	18	"m"	"R"	5	166	1	1	0	1	3	0.38273	100
603	3	2	18	"m"	"R"	5	167	14	10	0	1	2	0.40035	20
603	3	2	18	"m"	"R"	5	168	7	5	0	1	2	0.31207	20
603	3	2	18	"m"	"R"	5	169	4	3	0	2	1	0.72874	-1
603	3	2	18	"m"	"R"	5	170	15	11	12	2	1	0.42455	-1
603	3	2	18	"m"	"R"	5	171	2	2	0	1	3	0.39992	100
603	3	2	18	"m"	"R"	5	172	16	13	0	2	1	0.43258	-1
603	3	2	18	"m"	"R"	5	173	12	7	8	1	1	0.39232	1
603	3	2	18	"m"	"R"	5	174	18	15	16	1	3	0.27325	100
603	3	2	18	"m"	"R"	5	175	1	1	0	1	3	0.3188	100
603	3	2	18	"m"	"R"	5	176	6	3	4	1	3	0.25393	100
603	3	2	18	"m"	"R"	5	177	15	12	11	2	1	0.29604	-1
603	3	2	18	"m"	"R"	5	178	10	7	0	2	1	0.29646	-1
603	3	2	18	"m"	"R"	5	179	5	4	0	2	1	0.30515	-1
603	3	2	18	"m"	"R"	5	180	16	13	0	2	1	0.40114	-1
603	3	2	18	"m"	"R"	6	181	2	2	0	1	3	0.23317	100
603	3	2	18	"m"	"R"	6	182	4	3	0	2	1	0.35285	-1
603	3	2	18	"m"	"R"	6	183	12	8	7	1	3	0.18452	100
603	3	2	18	"m"	"R"	6	184	18	16	15	1	3	0.29483	100
603	3	2	18	"m"	"R"	6	185	13	9	0	1	3	0.32904	100
603	3	2	18	"m"	"R"	6	186	3	2	1	2	1	0.45486	-1
603	3	2	18	"m"	"R"	6	187	1	1	0	1	3	0.36044	100
603	3	2	18	"m"	"R"	6	188	7	5	0	1	3	0.23213	100
603	3	2	18	"m"	"R"	6	189	16	13	0	2	1	0.29695	-1
603	3	2	18	"m"	"R"	6	190	9	6	5	2	1	0.22453	-1
603	3	2	18	"m"	"R"	6	191	11	8	0	2	1	0.24824	-1
603	3	2	18	"m"	"R"	6	192	3	1	2	2	1	0.27298	-1
603	3	2	18	"m"	"R"	6	193	14	10	0	1	3	0.26506	100
603	3	2	18	"m"	"R"	6	194	5	4	0	2	1	0.3768	-1
603	3	2	18	"m"	"R"	6	195	4	3	0	2	1	0.20742	-1
603	3	2	18	"m"	"R"	6	196	15	11	12	2	1	0.26208	-1
603	3	2	18	"m"	"R"	6	197	10	7	0	2	1	0.23059	-1
603	3	2	18	"m"	"R"	6	198	5	4	0	2	1	0.38406	-1
603	3	2	18	"m"	"R"	6	199	8	6	0	1	3	0.32037	100
603	3	2	18	"m"	"R"	6	200	10	7	0	2	1	0.39062	-1
603	3	2	18	"m"	"R"	6	201	15	12	11	2	1	0.31153	-1
603	3	2	18	"m"	"R"	6	202	17	14	0	2	1	0.2662	-1
603	3	2	18	"m"	"R"	6	203	13	9	0	1	3	0.39127	100
603	3	2	18	"m"	"R"	6	204	6	3	4	1	3	0.29523	100
603	3	2	18	"m"	"R"	6	205	1	1	0	1	3	0.36825	100
603	3	2	18	"m"	"R"	6	206	12	7	8	1	3	0.27232	100
603	3	2	18	"m"	"R"	6	207	2	2	0	1	3	0.29501	100
603	3	2	18	"m"	"R"	6	208	7	5	0	1	2	0.23962	20
603	3	2	18	"m"	"R"	6	209	11	8	0	2	1	0.25624	-1
603	3	2	18	"m"	"R"	6	210	9	6	5	2	1	0.40844	-1
603	3	2	18	"m"	"R"	6	211	6	4	3	1	3	0.23233	100
603	3	2	18	"m"	"R"	6	212	8	6	0	1	3	0.26315	100
603	3	2	18	"m"	"R"	6	213	18	15	16	1	3	0.28121	100
603	3	2	18	"m"	"R"	6	214	14	10	0	1	3	0.12789	100
603	3	2	18	"m"	"R"	6	215	16	13	0	2	1	0.28179	-1
603	3	2	18	"m"	"R"	6	216	17	14	0	2	1	0.25424	-1
605	2	2	19	"f"	"r"	1	1	8	6	0	1	2	0.33699	20
605	2	2	19	"f"	"r"	1	2	4	3	0	2	1	0.37588	-1
605	2	2	19	"f"	"r"	1	3	14	10	0	1	2	0.35375	20
605	2	2	19	"f"	"r"	1	4	4	3	0	2	1	0.36799	-1
605	2	2	19	"f"	"r"	1	5	13	9	0	1	2	0.40804	20
605	2	2	19	"f"	"r"	1	6	12	7	8	1	2	0.41596	20
605	2	2	19	"f"	"r"	1	7	16	13	0	2	1	0.38548	-1
605	2	2	19	"f"	"r"	1	8	5	4	0	2	2	0.36767	-20
605	2	2	19	"f"	"r"	1	9	10	7	0	2	2	0.416	-20
605	2	2	19	"f"	"r"	1	10	7	5	0	1	3	0.39202	100
605	2	2	19	"f"	"r"	1	11	17	14	0	2	2	0.37667	-20
605	2	2	19	"f"	"r"	1	12	7	5	0	1	3	0.47353	100
605	2	2	19	"f"	"r"	1	13	3	2	1	2	2	0.31179	-20
605	2	2	19	"f"	"r"	1	14	18	16	15	1	2	0.28817	20
605	2	2	19	"f"	"r"	1	15	1	1	0	1	2	0.30437	20
605	2	2	19	"f"	"r"	1	16	15	12	11	2	2	0.26405	-20
605	2	2	19	"f"	"r"	1	17	2	2	0	1	2	0.31217	20
605	2	2	19	"f"	"r"	1	18	11	8	0	2	3	0.30373	-100
605	2	2	19	"f"	"r"	1	19	15	11	12	2	3	0.35904	-100
605	2	2	19	"f"	"r"	1	20	5	4	0	2	3	0.44942	-100
605	2	2	19	"f"	"r"	1	21	6	4	3	1	3	0.24829	100
605	2	2	19	"f"	"r"	1	22	2	2	0	1	3	0.35312	100
605	2	2	19	"f"	"r"	1	23	11	8	0	2	3	0.3759	-100
605	2	2	19	"f"	"r"	1	24	3	1	2	2	3	0.28789	-100
605	2	2	19	"f"	"r"	1	25	16	13	0	2	3	0.28073	-100
605	2	2	19	"f"	"r"	1	26	13	9	0	1	3	0.28177	100
605	2	2	19	"f"	"r"	1	27	9	6	5	2	3	0.54334	-100
605	2	2	19	"f"	"r"	1	28	1	1	0	1	1	0.35232	1
605	2	2	19	"f"	"r"	1	29	8	6	0	1	3	0.48721	100
605	2	2	19	"f"	"r"	1	30	9	6	5	2	1	0.26469	-1
605	2	2	19	"f"	"r"	1	31	18	15	16	1	2	0.37451	20
605	2	2	19	"f"	"r"	1	32	10	7	0	2	3	0.44887	-100
605	2	2	19	"f"	"r"	1	33	17	14	0	2	3	0.47822	-100
605	2	2	19	"f"	"r"	1	34	12	8	7	1	1	0.29482	1
605	2	2	19	"f"	"r"	1	35	14	10	0	1	1	0.54546	1
605	2	2	19	"f"	"r"	1	36	6	3	4	1	1	0.40792	1
605	2	2	19	"f"	"r"	2	37	8	6	0	1	3	0.75277	100
605	2	2	19	"f"	"r"	2	38	16	13	0	2	1	0.35951	-1
605	2	2	19	"f"	"r"	2	39	4	3	0	2	1	0.42382	-1
605	2	2	19	"f"	"r"	2	40	1	1	0	1	3	0.41582	100
605	2	2	19	"f"	"r"	2	41	13	9	0	1	1	0.38414	1
605	2	2	19	"f"	"r"	2	42	18	16	15	1	1	0.2081	1
605	2	2	19	"f"	"r"	2	43	15	11	12	2	1	8.4955	-1
605	2	2	19	"f"	"r"	2	44	5	4	0	2	3	0.46457	-100
605	2	2	19	"f"	"r"	2	45	4	3	0	2	3	0.32677	-100
605	2	2	19	"f"	"r"	2	46	14	10	0	1	3	0.424	100
605	2	2	19	"f"	"r"	2	47	11	8	0	2	1	0.37534	-1
605	2	2	19	"f"	"r"	2	48	13	9	0	1	3	0.21436	100
605	2	2	19	"f"	"r"	2	49	10	7	0	2	1	0.33623	-1
605	2	2	19	"f"	"r"	2	50	8	6	0	1	2	0.23096	20
605	2	2	19	"f"	"r"	2	51	15	12	11	2	1	0.36846	-1
605	2	2	19	"f"	"r"	2	52	12	8	7	1	3	0.55235	100
605	2	2	19	"f"	"r"	2	53	6	3	4	1	3	0.26449	100
605	2	2	19	"f"	"r"	2	54	17	14	0	2	1	0.65589	-1
605	2	2	19	"f"	"r"	2	55	5	4	0	2	2	0.70302	-20
605	2	2	19	"f"	"r"	2	56	9	6	5	2	1	0.26446	-1
605	2	2	19	"f"	"r"	2	57	2	2	0	1	3	0.28057	100
605	2	2	19	"f"	"r"	2	58	11	8	0	2	1	0.43265	-1
605	2	2	19	"f"	"r"	2	59	18	15	16	1	3	0.20794	100
605	2	2	19	"f"	"r"	2	60	3	2	1	2	1	0.2562	-1
605	2	2	19	"f"	"r"	2	61	1	1	0	1	3	0.47375	100
605	2	2	19	"f"	"r"	2	62	3	1	2	2	1	0.23129	-1
605	2	2	19	"f"	"r"	2	63	12	7	8	1	3	0.43886	100
605	2	2	19	"f"	"r"	2	64	2	2	0	1	1	0.23054	1
605	2	2	19	"f"	"r"	2	65	7	5	0	1	2	0.25682	20
605	2	2	19	"f"	"r"	2	66	10	7	0	2	1	0.24046	-1
605	2	2	19	"f"	"r"	2	67	16	13	0	2	3	0.18553	-100
605	2	2	19	"f"	"r"	2	68	6	4	3	1	3	0.25532	100
605	2	2	19	"f"	"r"	2	69	14	10	0	1	1	0.26389	1
605	2	2	19	"f"	"r"	2	70	9	6	5	2	1	0.78302	-1
605	2	2	19	"f"	"r"	2	71	7	5	0	1	1	0.48768	1
605	2	2	19	"f"	"r"	2	72	17	14	0	2	1	0.2957	-1
605	2	2	19	"f"	"r"	3	73	7	5	0	1	1	0.37735	1
605	2	2	19	"f"	"r"	3	74	5	4	0	2	1	0.20842	-1
605	2	2	19	"f"	"r"	3	75	1	1	0	1	2	0.36724	20
605	2	2	19	"f"	"r"	3	76	18	16	15	1	1	0.28024	1
605	2	2	19	"f"	"r"	3	77	2	2	0	1	1	0.23106	1
605	2	2	19	"f"	"r"	3	78	4	3	0	2	1	0.27304	-1
605	2	2	19	"f"	"r"	3	79	17	14	0	2	1	0.45766	-1
605	2	2	19	"f"	"r"	3	80	3	1	2	2	2	0.23342	-20
605	2	2	19	"f"	"r"	3	81	1	1	0	1	3	0.13589	100
605	2	2	19	"f"	"r"	3	82	6	4	3	1	3	0.27383	100
605	2	2	19	"f"	"r"	3	83	16	13	0	2	1	0.35058	-1
605	2	2	19	"f"	"r"	3	84	14	10	0	1	3	0.27994	100
605	2	2	19	"f"	"r"	3	85	10	7	0	2	2	0.28049	-20
605	2	2	19	"f"	"r"	3	86	17	14	0	2	3	0.28874	-100
605	2	2	19	"f"	"r"	3	87	15	11	12	2	2	0.26327	-20
605	2	2	19	"f"	"r"	3	88	9	6	5	2	3	1.5281	-100
