"","cond","subj","phase","block","trial","stim","resp","rt"
"2884","load",19,"exp",2,4,1,"A",1998
"2885","load",19,"exp",2,5,7,"A",2307
"2886","load",19,"exp",2,6,3,"A",845
"2887","load",19,"exp",2,7,6,"B",2315
"2888","load",19,"exp",2,8,4,"A",1253
"2889","load",19,"exp",2,9,2,"B",1332
"2890","load",19,"exp",2,10,8,"B",1489
"2891","load",19,"exp",3,1,8,"B",1788
"2892","load",19,"exp",3,2,1,"A",1737
"2893","load",19,"exp",3,3,10,"B",1432
"2894","load",19,"exp",3,4,7,"A",849
"2895","load",19,"exp",3,5,2,"B",1182
"2896","load",19,"exp",3,6,3,"A",2271
"2897","load",19,"exp",3,7,5,"A",1195
"2898","load",19,"exp",3,8,6,"B",1036
"2899","load",19,"exp",3,9,9,"B",1507
"2900","load",19,"exp",3,10,4,"A",2090
"2901","load",19,"exp",4,1,10,"B",1507
"2902","load",19,"exp",4,2,9,"B",1034
"2903","load",19,"exp",4,3,1,"A",929
"2904","load",19,"exp",4,4,4,"A",891
"2905","load",19,"exp",4,5,7,"A",695
"2906","load",19,"exp",4,6,5,"A",1402
"2907","load",19,"exp",4,7,3,"A",1220
"2908","load",19,"exp",4,8,2,"B",1413
"2909","load",19,"exp",4,9,8,"B",927
"2910","load",19,"exp",4,10,6,"B",889
"2911","load",19,"exp",5,1,3,"A",1135
"2912","load",19,"exp",5,2,9,"B",1283
"2913","load",19,"exp",5,3,10,"B",897
"2914","load",19,"exp",5,4,1,"A",732
"2915","load",19,"exp",5,5,4,"A",1630
"2916","load",19,"exp",5,6,8,"B",1232
"2917","load",19,"exp",5,7,7,"A",1103
"2918","load",19,"exp",5,8,2,"B",836
"2919","load",19,"exp",5,9,5,"A",2722
"2920","load",19,"exp",5,10,6,"B",1006
"2921","load",19,"exp",6,1,1,"A",1050
"2922","load",19,"exp",6,2,7,"A",945
"2923","load",19,"exp",6,3,5,"A",763
"2924","load",19,"exp",6,4,8,"B",907
"2925","load",19,"exp",6,5,4,"A",791
"2926","load",19,"exp",6,6,6,"B",1062
"2927","load",19,"exp",6,7,3,"A",1132
"2928","load",19,"exp",6,8,2,"B",2015
"2929","load",19,"exp",6,9,10,"B",996
"2930","load",19,"exp",6,10,9,"B",812
"2931","load",19,"exp",7,1,2,"B",1115
"2932","load",19,"exp",7,2,4,"A",927
"2933","load",19,"exp",7,3,6,"B",1161
"2934","load",19,"exp",7,4,9,"B",1084
"2935","load",19,"exp",7,5,5,"A",817
"2936","load",19,"exp",7,6,3,"A",1359
"2937","load",19,"exp",7,7,1,"A",651
"2938","load",19,"exp",7,8,8,"B",1199
"2939","load",19,"exp",7,9,10,"B",1424
"2940","load",19,"exp",7,10,7,"A",1066
"2941","load",19,"exp",8,1,1,"A",972
"2942","load",19,"exp",8,2,4,"A",805
"2943","load",19,"exp",8,3,10,"B",852
"2944","load",19,"exp",8,4,7,"A",897
"2945","load",19,"exp",8,5,3,"A",956
"2946","load",19,"exp",8,6,6,"B",1302
"2947","load",19,"exp",8,7,8,"B",755
"2948","load",19,"exp",8,8,2,"B",1236
"2949","load",19,"exp",8,9,9,"B",932
"2950","load",19,"exp",8,10,5,"A",1886
"2951","load",19,"exp",9,1,8,"B",1331
"2952","load",19,"exp",9,2,3,"A",1088
"2953","load",19,"exp",9,3,10,"B",901
"2954","load",19,"exp",9,4,9,"B",928
"2955","load",19,"exp",9,5,2,"B",731
"2956","load",19,"exp",9,6,7,"A",957
"2957","load",19,"exp",9,7,4,"A",981
"2958","load",19,"exp",9,8,1,"A",526
"2959","load",19,"exp",9,9,6,"B",1239
"2960","load",19,"exp",9,10,5,"A",695
"2961","load",19,"exp",10,1,9,"B",1076
"2962","load",19,"exp",10,2,2,"B",1146
"2963","load",19,"exp",10,3,7,"A",733
"2964","load",19,"exp",10,4,1,"A",894
"2965","load",19,"exp",10,5,6,"B",1290
"2966","load",19,"exp",10,6,3,"A",584
"2967","load",19,"exp",10,7,4,"A",1183
"2968","load",19,"exp",10,8,5,"A",784
"2969","load",19,"exp",10,9,8,"B",975
"2970","load",19,"exp",10,10,10,"B",1064
"2971","load",19,"exp",11,1,5,"A",929
"2972","load",19,"exp",11,2,4,"A",907
"2973","load",19,"exp",11,3,9,"B",839
"2974","load",19,"exp",11,4,2,"B",1253
"2975","load",19,"exp",11,5,3,"A",1508
"2976","load",19,"exp",11,6,1,"A",1435
"2977","load",19,"exp",11,7,8,"B",1412
"2978","load",19,"exp",11,8,6,"B",925
"2979","load",19,"exp",11,9,10,"B",2040
"2980","load",19,"exp",11,10,7,"A",1708
"2981","load",19,"exp",12,1,9,"B",1175
"2982","load",19,"exp",12,2,6,"B",953
"2983","load",19,"exp",12,3,2,"B",1267
"2984","load",19,"exp",12,4,1,"A",834
"2985","load",19,"exp",12,5,3,"A",927
"2986","load",19,"exp",12,6,5,"A",650
"2987","load",19,"exp",12,7,7,"A",1007
"2988","load",19,"exp",12,8,10,"B",855
"2989","load",19,"exp",12,9,8,"B",1028
"2990","load",19,"exp",12,10,4,"A",811
"2991","load",21,"prac",0,1,0,"A",4548
"2992","load",21,"prac",0,2,0,"B",2272
"2993","load",21,"prac",0,3,0,"A",2076
"2994","load",21,"prac",0,4,0,"A",1662
"2995","load",21,"prac",0,5,0,"B",927
"2996","load",21,"prac",0,6,0,"A",554
"2997","load",21,"prac",0,7,0,"B",753
"2998","load",21,"prac",0,8,0,"A",562
"2999","load",21,"prac",0,9,0,"B",810
"3000","load",21,"prac",0,10,0,"A",489
"3001","load",21,"exp",1,1,10,"B",2214
"3002","load",21,"exp",1,2,8,"B",1252
"3003","load",21,"exp",1,3,9,"A",1587
"3004","load",21,"exp",1,4,7,"B",1143
"3005","load",21,"exp",1,5,1,"A",1098
"3006","load",21,"exp",1,6,2,"A",879
"3007","load",21,"exp",1,7,3,"A",1387
"3008","load",21,"exp",1,8,6,"B",965
"3009","load",21,"exp",1,9,4,"B",878
"3010","load",21,"exp",1,10,5,"A",698
"3011","load",21,"exp",2,1,9,"A",805
"3012","load",21,"exp",2,2,4,"B",883
"3013","load",21,"exp",2,3,10,"B",896
"3014","load",21,"exp",2,4,2,"A",987
"3015","load",21,"exp",2,5,1,"A",1300
"3016","load",21,"exp",2,6,3,"A",977
"3017","load",21,"exp",2,7,5,"A",682
"3018","load",21,"exp",2,8,6,"B",2316
"3019","load",21,"exp",2,9,8,"B",1671
"3020","load",21,"exp",2,10,7,"B",920
"3021","load",21,"exp",3,1,1,"A",814
"3022","load",21,"exp",3,2,7,"B",780
"3023","load",21,"exp",3,3,8,"B",748
"3024","load",21,"exp",3,4,9,"A",1132
"3025","load",21,"exp",3,5,4,"B",800
"3026","load",21,"exp",3,6,6,"B",751
"3027","load",21,"exp",3,7,5,"A",704
"3028","load",21,"exp",3,8,10,"B",882
"3029","load",21,"exp",3,9,2,"A",638
"3030","load",21,"exp",3,10,3,"A",803
"3031","load",21,"exp",4,1,10,"B",966
"3032","load",21,"exp",4,2,7,"B",784
"3033","load",21,"exp",4,3,3,"A",623
"3034","load",21,"exp",4,4,5,"A",613
"3035","load",21,"exp",4,5,2,"A",826
"3036","load",21,"exp",4,6,4,"B",681
"3037","load",21,"exp",4,7,8,"B",988
"3038","load",21,"exp",4,8,6,"B",964
"3039","load",21,"exp",4,9,1,"A",958
"3040","load",21,"exp",4,10,9,"A",599
"3041","load",21,"exp",5,1,7,"B",855
"3042","load",21,"exp",5,2,4,"B",693
"3043","load",21,"exp",5,3,2,"A",664
"3044","load",21,"exp",5,4,8,"B",667
"3045","load",21,"exp",5,5,6,"B",862
"3046","load",21,"exp",5,6,5,"A",731
"3047","load",21,"exp",5,7,1,"A",892
"3048","load",21,"exp",5,8,10,"B",808
"3049","load",21,"exp",5,9,3,"A",743
"3050","load",21,"exp",5,10,9,"A",697
"3051","load",21,"exp",6,1,4,"B",1073
"3052","load",21,"exp",6,2,9,"A",727
"3053","load",21,"exp",6,3,2,"A",568
"3054","load",21,"exp",6,4,5,"A",623
"3055","load",21,"exp",6,5,7,"B",741
"3056","load",21,"exp",6,6,10,"B",774
"3057","load",21,"exp",6,7,1,"A",614
"3058","load",21,"exp",6,8,6,"B",860
"3059","load",21,"exp",6,9,3,"A",744
"3060","load",21,"exp",6,10,8,"B",681
"3061","load",21,"exp",7,1,9,"A",942
"3062","load",21,"exp",7,2,4,"B",697
"3063","load",21,"exp",7,3,5,"A",539
"3064","load",21,"exp",7,4,1,"A",691
"3065","load",21,"exp",7,5,6,"B",646
"3066","load",21,"exp",7,6,8,"B",683
"3067","load",21,"exp",7,7,10,"B",1134
"3068","load",21,"exp",7,8,7,"B",833
"3069","load",21,"exp",7,9,3,"A",671
"3070","load",21,"exp",7,10,2,"A",723
"3071","load",21,"exp",8,1,2,"A",768
"3072","load",21,"exp",8,2,3,"A",560
"3073","load",21,"exp",8,3,10,"B",760
"3074","load",21,"exp",8,4,9,"A",713
"3075","load",21,"exp",8,5,1,"A",619
"3076","load",21,"exp",8,6,7,"B",640
"3077","load",21,"exp",8,7,4,"B",629
"3078","load",21,"exp",8,8,5,"A",682
"3079","load",21,"exp",8,9,6,"B",845
"3080","load",21,"exp",8,10,8,"B",635
"3081","load",21,"exp",9,1,3,"A",941
"3082","load",21,"exp",9,2,1,"A",567
"3083","load",21,"exp",9,3,6,"B",686
"3084","load",21,"exp",9,4,10,"B",625
"3085","load",21,"exp",9,5,8,"B",646
"3086","load",21,"exp",9,6,7,"B",907
"3087","load",21,"exp",9,7,9,"A",886
"3088","load",21,"exp",9,8,2,"A",578
"3089","load",21,"exp",9,9,5,"A",553
"3090","load",21,"exp",9,10,4,"B",800
"3091","load",21,"exp",10,1,9,"A",937
"3092","load",21,"exp",10,2,2,"A",692
"3093","load",21,"exp",10,3,3,"A",711
"3094","load",21,"exp",10,4,5,"A",601
"3095","load",21,"exp",10,5,8,"B",1199
"3096","load",21,"exp",10,6,4,"B",816
"3097","load",21,"exp",10,7,10,"B",751
"3098","load",21,"exp",10,8,6,"B",655
"3099","load",21,"exp",10,9,7,"B",548
"3100","load",21,"exp",10,10,1,"B",731
"3101","load",21,"exp",11,1,9,"A",896
"3102","load",21,"exp",11,2,2,"A",603
"3103","load",21,"exp",11,3,4,"B",753
"3104","load",21,"exp",11,4,5,"A",546
"3105","load",21,"exp",11,5,1,"A",602
"3106","load",21,"exp",11,6,6,"B",704
"3107","load",21,"exp",11,7,3,"A",643
"3108","load",21,"exp",11,8,10,"B",679
"3109","load",21,"exp",11,9,8,"B",827
"3110","load",21,"exp",11,10,7,"B",729
"3111","load",21,"exp",12,1,5,"A",878
"3112","load",21,"exp",12,2,8,"B",651
"3113","load",21,"exp",12,3,4,"B",815
"3114","load",21,"exp",12,4,9,"A",893
"3115","load",21,"exp",12,5,1,"A",681
"3116","load",21,"exp",12,6,7,"B",875
"3117","load",21,"exp",12,7,2,"A",680
"3118","load",21,"exp",12,8,10,"B",1195
"3119","load",21,"exp",12,9,6,"B",764
"3120","load",21,"exp",12,10,3,"A",1308
"3121","load",23,"prac",0,1,0,"B",5871
"3122","load",23,"prac",0,2,0,"B",2653
"3123","load",23,"prac",0,3,0,"B",2331
"3124","load",23,"prac",0,4,0,"B",1157
"3125","load",23,"prac",0,5,0,"B",3128
"3126","load",23,"prac",0,6,0,"B",4277
"3127","load",23,"prac",0,7,0,"A",2042
"3128","load",23,"prac",0,8,0,"A",1182
"3129","load",23,"prac",0,9,0,"A",1040
"3130","load",23,"prac",0,10,0,"B",1047
"3131","load",23,"exp",1,1,2,"A",2871
"3132","load",23,"exp",1,2,6,"B",2350
"3133","load",23,"exp",1,3,9,"A",1319
"3134","load",23,"exp",1,4,4,"B",1235
"3135","load",23,"exp",1,5,7,"B",1891
"3136","load",23,"exp",1,6,3,"A",1052
"3137","load",23,"exp",1,7,10,"B",1410
"3138","load",23,"exp",1,8,5,"A",876
"3139","load",23,"exp",1,9,1,"A",824
"3140","load",23,"exp",1,10,8,"B",919
"3141","load",23,"exp",2,1,5,"A",1538
"3142","load",23,"exp",2,2,7,"B",759
"3143","load",23,"exp",2,3,10,"B",872
"3144","load",23,"exp",2,4,3,"A",725
"3145","load",23,"exp",2,5,6,"B",663
"3146","load",23,"exp",2,6,9,"A",699
"3147","load",23,"exp",2,7,4,"B",716
"3148","load",23,"exp",2,8,1,"A",767
"3149","load",23,"exp",2,9,2,"A",798
"3150","load",23,"exp",2,10,8,"B",973
"3151","load",23,"exp",3,1,8,"B",1417
"3152","load",23,"exp",3,2,6,"B",835
"3153","load",23,"exp",3,3,3,"A",705
"3154","load",23,"exp",3,4,2,"A",627
"3155","load",23,"exp",3,5,7,"B",840
"3156","load",23,"exp",3,6,10,"B",614
"3157","load",23,"exp",3,7,1,"A",1292
"3158","load",23,"exp",3,8,4,"B",794
"3159","load",23,"exp",3,9,5,"A",1049
"3160","load",23,"exp",3,10,9,"A",527
"3161","load",23,"exp",4,1,5,"A",1142
"3162","load",23,"exp",4,2,7,"B",634
"3163","load",23,"exp",4,3,6,"B",687
"3164","load",23,"exp",4,4,10,"B",1730
"3165","load",23,"exp",4,5,8,"B",1151
"3166","load",23,"exp",4,6,9,"A",627
"3167","load",23,"exp",4,7,3,"A",616
"3168","load",23,"exp",4,8,4,"B",1166
"3169","load",23,"exp",4,9,1,"A",2848
"3170","load",23,"exp",4,10,2,"A",840
"3171","load",23,"exp",5,1,9,"A",951
"3172","load",23,"exp",5,2,4,"B",961
"3173","load",23,"exp",5,3,6,"B",1226
"3174","load",23,"exp",5,4,8,"B",1242
"3175","load",23,"exp",5,5,2,"A",1450
"3176","load",23,"exp",5,6,7,"B",2066
"3177","load",23,"exp",5,7,10,"B",2837
"3178","load",23,"exp",5,8,5,"A",877
"3179","load",23,"exp",5,9,1,"A",698
"3180","load",23,"exp",5,10,3,"A",2812
"3181","load",23,"exp",6,1,1,"A",1127
"3182","load",23,"exp",6,2,4,"B",779
"3183","load",23,"exp",6,3,8,"B",683
"3184","load",23,"exp",6,4,5,"A",766
"3185","load",23,"exp",6,5,10,"B",909
"3186","load",23,"exp",6,6,6,"B",873
"3187","load",23,"exp",6,7,3,"A",725
"3188","load",23,"exp",6,8,9,"A",1671
"3189","load",23,"exp",6,9,2,"A",584
"3190","load",23,"exp",6,10,7,"B",799
"3191","load",23,"exp",7,1,10,"B",857
"3192","load",23,"exp",7,2,7,"B",887
"3193","load",23,"exp",7,3,5,"A",771
"3194","load",23,"exp",7,4,9,"A",931
"3195","load",23,"exp",7,5,3,"A",861
"3196","load",23,"exp",7,6,6,"A",1114
"3197","load",23,"exp",7,7,4,"B",798
"3198","load",23,"exp",7,8,1,"A",765
"3199","load",23,"exp",7,9,8,"B",1405
"3200","load",23,"exp",7,10,2,"A",919
"3201","load",23,"exp",8,1,10,"B",842
"3202","load",23,"exp",8,2,2,"A",552
"3203","load",23,"exp",8,3,8,"B",864
"3204","load",23,"exp",8,4,9,"A",988
"3205","load",23,"exp",8,5,6,"B",549
"3206","load",23,"exp",8,6,7,"B",749
"3207","load",23,"exp",8,7,3,"A",1213
"3208","load",23,"exp",8,8,1,"A",670
"3209","load",23,"exp",8,9,5,"A",609
"3210","load",23,"exp",8,10,4,"B",759
"3211","load",23,"exp",9,1,7,"B",1707
"3212","load",23,"exp",9,2,8,"B",763
"3213","load",23,"exp",9,3,9,"A",1291
"3214","load",23,"exp",9,4,3,"A",537
"3215","load",23,"exp",9,5,2,"A",577
"3216","load",23,"exp",9,6,1,"A",825
"3217","load",23,"exp",9,7,6,"B",615
"3218","load",23,"exp",9,8,10,"B",892
"3219","load",23,"exp",9,9,5,"A",664
"3220","load",23,"exp",9,10,4,"B",764
"3221","load",23,"exp",10,1,2,"A",849
"3222","load",23,"exp",10,2,5,"A",574
"3223","load",23,"exp",10,3,4,"B",789
"3224","load",23,"exp",10,4,6,"B",1364
"3225","load",23,"exp",10,5,8,"B",799
"3226","load",23,"exp",10,6,7,"B",526
"3227","load",23,"exp",10,7,9,"A",599
"3228","load",23,"exp",10,8,10,"B",525
"3229","load",23,"exp",10,9,3,"A",822
"3230","load",23,"exp",10,10,1,"A",564
"3231","load",23,"exp",11,1,7,"B",1382
"3232","load",23,"exp",11,2,6,"B",769
"3233","load",23,"exp",11,3,4,"B",609
"3234","load",23,"exp",11,4,1,"A",871
"3235","load",23,"exp",11,5,2,"A",1684
"3236","load",23,"exp",11,6,10,"B",948
"3237","load",23,"exp",11,7,3,"A",622
"3238","load",23,"exp",11,8,5,"A",785
"3239","load",23,"exp",11,9,8,"B",913
"3240","load",23,"exp",11,10,9,"A",860
"3241","load",23,"exp",12,1,6,"B",961
"3242","load",23,"exp",12,2,5,"A",651
"3243","load",23,"exp",12,3,4,"B",639
"3244","load",23,"exp",12,4,10,"B",756
"3245","load",23,"exp",12,5,2,"A",932
"3246","load",23,"exp",12,6,3,"A",1039
"3247","load",23,"exp",12,7,7,"B",2390
"3248","load",23,"exp",12,8,9,"A",685
"3249","load",23,"exp",12,9,8,"B",688
"3250","load",23,"exp",12,10,1,"A",611
"3251","load",25,"prac",0,1,0,"A",19688
"3252","load",25,"prac",0,2,0,"B",3828
"3253","load",25,"prac",0,3,0,"A",2570
"3254","load",25,"prac",0,4,0,"A",2395
"3255","load",25,"prac",0,5,0,"A",1939
"3256","load",25,"prac",0,6,0,"B",2569
"3257","load",25,"prac",0,7,0,"B",2123
"3258","load",25,"prac",0,8,0,"B",988
"3259","load",25,"prac",0,9,0,"A",2276
"3260","load",25,"prac",0,10,0,"B",1184
"3261","load",25,"exp",1,1,3,"A",18386
"3262","load",25,"exp",1,2,9,"B",2794
"3263","load",25,"exp",1,3,10,"B",5796
"3264","load",25,"exp",1,4,6,"B",4308
"3265","load",25,"exp",1,5,8,"B",3929
"3266","load",25,"exp",1,6,1,"A",3899
"3267","load",25,"exp",1,7,5,"A",1534
"3268","load",25,"exp",1,8,2,"A",4483
"3269","load",25,"exp",1,9,7,"B",2577
"3270","load",25,"exp",1,10,4,"A",7522
"3271","load",25,"exp",2,1,8,"A",8832
"3272","load",25,"exp",2,2,5,"A",3479
"3273","load",25,"exp",2,3,7,"B",4009
"3274","load",25,"exp",2,4,3,"A",4679
"3275","load",25,"exp",2,5,2,"A",5312
"3276","load",25,"exp",2,6,9,"A",3681
"3277","load",25,"exp",2,7,1,"A",4475
"3278","load",25,"exp",2,8,6,"B",5898
"3279","load",25,"exp",2,9,10,"B",5799
"3280","load",25,"exp",2,10,4,"A",5816
"3281","load",25,"exp",3,1,3,"B",6986
"3282","load",25,"exp",3,2,6,"B",3857
"3283","load",25,"exp",3,3,7,"B",4230
"3284","load",25,"exp",3,4,5,"A",6621
"3285","load",25,"exp",3,5,1,"A",2129
"3286","load",25,"exp",3,6,4,"A",3841
"3287","load",25,"exp",3,7,8,"B",4629
"3288","load",25,"exp",3,8,9,"B",2703
"3289","load",25,"exp",3,9,10,"B",9963
"3290","load",25,"exp",3,10,2,"A",3483
"3291","load",25,"exp",4,1,10,"A",6323
"3292","load",25,"exp",4,2,6,"B",1425
"3293","load",25,"exp",4,3,1,"A",5035
"3294","load",25,"exp",4,4,5,"B",5254
"3295","load",25,"exp",4,5,8,"B",682
"3296","load",25,"exp",4,6,7,"B",6205
"3297","load",25,"exp",4,7,4,"A",798
"3298","load",25,"exp",4,8,9,"B",4365
"3299","load",25,"exp",4,9,2,"B",9584
"3300","load",25,"exp",4,10,3,"A",1052
"3301","load",25,"exp",5,1,7,"B",1093
"3302","load",25,"exp",5,2,6,"B",3081
"3303","load",25,"exp",5,3,8,"B",3977
"3304","load",25,"exp",5,4,5,"B",7353
"3305","load",25,"exp",5,5,3,"A",1028
"3306","load",25,"exp",5,6,10,"A",5243
"3307","load",25,"exp",5,7,9,"B",863
"3308","load",25,"exp",5,8,2,"A",2796
"3309","load",25,"exp",5,9,1,"A",5300
"3310","load",25,"exp",5,10,4,"A",934
"3311","load",25,"exp",6,1,1,"A",3006
"3312","load",25,"exp",6,2,9,"A",4608
"3313","load",25,"exp",6,3,5,"A",2667
"3314","load",25,"exp",6,4,10,"B",1369
"3315","load",25,"exp",6,5,8,"B",660
"3316","load",25,"exp",6,6,3,"A",840
"3317","load",25,"exp",6,7,4,"A",822
"3318","load",25,"exp",6,8,7,"A",1219
"3319","load",25,"exp",6,9,6,"B",804
"3320","load",25,"exp",6,10,2,"B",5299
"3321","load",25,"exp",7,1,1,"A",3534
"3322","load",25,"exp",7,2,6,"B",2750
"3323","load",25,"exp",7,3,10,"A",1049
"3324","load",25,"exp",7,4,8,"B",3279
"3325","load",25,"exp",7,5,4,"A",887
"3326","load",25,"exp",7,6,5,"B",1171
"3327","load",25,"exp",7,7,7,"B",1189
"3328","load",25,"exp",7,8,9,"B",903
"3329","load",25,"exp",7,9,3,"A",802
"3330","load",25,"exp",7,10,2,"A",1697
"3331","load",25,"exp",8,1,10,"A",2340
"3332","load",25,"exp",8,2,8,"B",1133
"3333","load",25,"exp",8,3,4,"A",1232
"3334","load",25,"exp",8,4,1,"A",959
"3335","load",25,"exp",8,5,5,"B",1017
"3336","load",25,"exp",8,6,2,"A",4273
"3337","load",25,"exp",8,7,7,"B",1127
"3338","load",25,"exp",8,8,6,"B",1467
"3339","load",25,"exp",8,9,3,"A",1219
"3340","load",25,"exp",8,10,9,"B",1187
"3341","load",25,"exp",9,1,8,"B",1060
"3342","load",25,"exp",9,2,4,"A",1066
"3343","load",25,"exp",9,3,9,"B",1183
"3344","load",25,"exp",9,4,5,"B",1120
"3345","load",25,"exp",9,5,2,"A",1252
"3346","load",25,"exp",9,6,10,"A",1972
"3347","load",25,"exp",9,7,3,"A",1290
"3348","load",25,"exp",9,8,7,"B",4792
"3349","load",25,"exp",9,9,6,"B",1340
"3350","load",25,"exp",9,10,1,"A",6984
"3351","load",25,"exp",10,1,6,"B",982
"3352","load",25,"exp",10,2,8,"B",927
"3353","load",25,"exp",10,3,7,"B",1498
"3354","load",25,"exp",10,4,2,"A",1088
"3355","load",25,"exp",10,5,10,"A",1189
"3356","load",25,"exp",10,6,3,"A",2471
"3357","load",25,"exp",10,7,5,"B",956
"3358","load",25,"exp",10,8,4,"A",1733
"3359","load",25,"exp",10,9,1,"A",1220
"3360","load",25,"exp",10,10,9,"B",4277
"3361","load",25,"exp",11,1,1,"A",970
"3362","load",25,"exp",11,2,6,"B",2851
"3363","load",25,"exp",11,3,2,"A",811
"3364","load",25,"exp",11,4,7,"B",1658
"3365","load",25,"exp",11,5,8,"B",667
"3366","load",25,"exp",11,6,4,"A",3454
"3367","load",25,"exp",11,7,3,"A",1201
"3368","load",25,"exp",11,8,9,"B",1010
"3369","load",25,"exp",11,9,10,"A",953
"3370","load",25,"exp",11,10,5,"B",915
"3371","load",25,"exp",12,1,4,"A",1176
"3372","load",25,"exp",12,2,10,"A",1066
"3373","load",25,"exp",12,3,8,"B",5200
"3374","load",25,"exp",12,4,2,"A",853
"3375","load",25,"exp",12,5,3,"A",1075
"3376","load",25,"exp",12,6,1,"A",744
"3377","load",25,"exp",12,7,9,"A",906
"3378","load",25,"exp",12,8,7,"B",805
"3379","load",25,"exp",12,9,6,"B",1395
"3380","load",25,"exp",12,10,5,"B",1053
"3381","load",27,"prac",0,1,0,"A",7508
"3382","load",27,"prac",0,2,0,"A",1017
"3383","load",27,"prac",0,3,0,"B",2080
"3384","load",27,"prac",0,4,0,"A",643
"3385","load",27,"prac",0,5,0,"A",6327
"3386","load",27,"prac",0,6,0,"B",901
"3387","load",27,"prac",0,7,0,"B",928
"3388","load",27,"prac",0,8,0,"B",747
"3389","load",27,"prac",0,9,0,"A",555
"3390","load",27,"prac",0,10,0,"B",4147
"3391","load",27,"exp",1,1,1,"A",3734
"3392","load",27,"exp",1,2,7,"B",3327
"3393","load",27,"exp",1,3,2,"A",773
"3394","load",27,"exp",1,4,6,"B",1622
"3395","load",27,"exp",1,5,10,"B",551
"3396","load",27,"exp",1,6,5,"A",799
"3397","load",27,"exp",1,7,4,"B",766
"3398","load",27,"exp",1,8,9,"A",1006
"3399","load",27,"exp",1,9,8,"B",1910
"3400","load",27,"exp",1,10,3,"A",622
"3401","load",27,"exp",2,1,9,"A",1630
"3402","load",27,"exp",2,2,7,"B",928
"3403","load",27,"exp",2,3,3,"A",923
"3404","load",27,"exp",2,4,4,"B",742
"3405","load",27,"exp",2,5,2,"A",2759
"3406","load",27,"exp",2,6,6,"B",1378
"3407","load",27,"exp",2,7,10,"B",2076
"3408","load",27,"exp",2,8,8,"B",1551
"3409","load",27,"exp",2,9,5,"A",820
"3410","load",27,"exp",2,10,1,"A",850
"3411","load",27,"exp",3,1,5,"A",2248
"3412","load",27,"exp",3,2,6,"B",1205
"3413","load",27,"exp",3,3,9,"A",550
"3414","load",27,"exp",3,4,2,"A",638
"3415","load",27,"exp",3,5,10,"B",963
"3416","load",27,"exp",3,6,8,"B",700
"3417","load",27,"exp",3,7,1,"A",734
"3418","load",27,"exp",3,8,7,"B",1088
"3419","load",27,"exp",3,9,4,"A",725
"3420","load",27,"exp",3,10,3,"A",743
"3421","load",27,"exp",4,1,6,"B",1120
"3422","load",27,"exp",4,2,9,"A",755
"3423","load",27,"exp",4,3,8,"B",1012
"3424","load",27,"exp",4,4,1,"A",555
"3425","load",27,"exp",4,5,4,"B",819
"3426","load",27,"exp",4,6,2,"A",689
"3427","load",27,"exp",4,7,5,"A",2115
"3428","load",27,"exp",4,8,7,"B",854
"3429","load",27,"exp",4,9,10,"B",1091
"3430","load",27,"exp",4,10,3,"A",792
"3431","load",27,"exp",5,1,7,"B",2178
"3432","load",27,"exp",5,2,6,"B",1056
"3433","load",27,"exp",5,3,1,"A",998
"3434","load",27,"exp",5,4,10,"B",622
"3435","load",27,"exp",5,5,5,"A",515
"3436","load",27,"exp",5,6,8,"B",860
"3437","load",27,"exp",5,7,3,"A",825
"3438","load",27,"exp",5,8,4,"B",872
"3439","load",27,"exp",5,9,9,"A",468
"3440","load",27,"exp",5,10,2,"A",687
"3441","load",27,"exp",6,1,9,"A",1338
"3442","load",27,"exp",6,2,2,"A",758
"3443","load",27,"exp",6,3,3,"A",679
"3444","load",27,"exp",6,4,1,"A",571
"3445","load",27,"exp",6,5,7,"B",721
"3446","load",27,"exp",6,6,6,"B",595
"3447","load",27,"exp",6,7,4,"B",601
"3448","load",27,"exp",6,8,5,"A",735
"3449","load",27,"exp",6,9,10,"B",544
"3450","load",27,"exp",6,10,8,"B",824
"3451","load",27,"exp",7,1,2,"A",2323
"3452","load",27,"exp",7,2,4,"B",573
"3453","load",27,"exp",7,3,3,"A",804
"3454","load",27,"exp",7,4,5,"B",403
"3455","load",27,"exp",7,5,7,"B",720
"3456","load",27,"exp",7,6,6,"B",850
"3457","load",27,"exp",7,7,10,"B",543
"3458","load",27,"exp",7,8,8,"B",470
"3459","load",27,"exp",7,9,1,"A",977
"3460","load",27,"exp",7,10,9,"B",618
"3461","load",27,"exp",8,1,6,"B",1821
"3462","load",27,"exp",8,2,9,"A",1417
"3463","load",27,"exp",8,3,4,"B",754
"3464","load",27,"exp",8,4,1,"A",515
"3465","load",27,"exp",8,5,10,"B",572
"3466","load",27,"exp",8,6,8,"B",755
"3467","load",27,"exp",8,7,7,"B",611
"3468","load",27,"exp",8,8,3,"A",489
"3469","load",27,"exp",8,9,5,"A",1187
"3470","load",27,"exp",8,10,2,"A",773
"3471","load",27,"exp",9,1,7,"B",1194
"3472","load",27,"exp",9,2,3,"A",603
"3473","load",27,"exp",9,3,5,"A",801
"3474","load",27,"exp",9,4,6,"B",592
"3475","load",27,"exp",9,5,1,"A",583
"3476","load",27,"exp",9,6,2,"A",765
"3477","load",27,"exp",9,7,9,"A",589
"3478","load",27,"exp",9,8,4,"B",691
"3479","load",27,"exp",9,9,8,"B",566
