"date"	"subj"	"phase"	"blk"	"trial"	"stimtype"	"stim"	"trialtype"	"acc"	"resp"	"rt"
"03-13-2014"	28001	3	1	12	"D"	"D.bmp"	"R+"	1	"m"	490
"03-13-2014"	28001	3	1	13	"B"	"B.bmp"	"L+"	1	"c"	519
"03-13-2014"	28001	3	1	14	"CD"	"CD.bmp"	"L+"	1	"c"	295
"03-13-2014"	28001	3	1	15	"DC"	"DC.bmp"	"L+"	1	"c"	433
"03-13-2014"	28001	3	1	16	"A"	"A.bmp"	"L+"	1	"c"	450
"03-13-2014"	28001	3	1	17	"CD"	"CD.bmp"	"L+"	1	"c"	568
"03-13-2014"	28001	3	1	18	"BA"	"BA.bmp"	"R+"	1	"m"	721
"03-13-2014"	28001	3	1	19	"D"	"D.bmp"	"R+"	1	"m"	245
"03-13-2014"	28001	3	1	20	"A"	"A.bmp"	"L+"	1	"c"	367
"03-13-2014"	28001	3	1	21	"DC"	"DC.bmp"	"L+"	1	"c"	236
"03-13-2014"	28001	3	1	22	"C"	"C.bmp"	"R+"	1	"m"	235
"03-13-2014"	28001	3	1	23	"AB"	"AB.bmp"	"R+"	1	"m"	373
"03-13-2014"	28001	3	1	24	"B"	"B.bmp"	"L+"	1	"c"	515
"03-13-2014"	28001	3	1	25	"D"	"D.bmp"	"R+"	1	"m"	207
"03-13-2014"	28001	3	1	26	"AB"	"AB.bmp"	"R+"	0	"c"	195
"03-13-2014"	28001	3	1	27	"BA"	"BA.bmp"	"R+"	1	"m"	212
"03-13-2014"	28001	3	1	28	"CD"	"CD.bmp"	"L+"	1	"c"	228
"03-13-2014"	28001	3	1	29	"C"	"C.bmp"	"R+"	1	"m"	224
"03-13-2014"	28001	3	1	30	"A"	"A.bmp"	"L+"	1	"c"	214
"03-13-2014"	28001	3	1	31	"B"	"B.bmp"	"L+"	1	"c"	485
"03-13-2014"	28001	3	1	32	"DC"	"DC.bmp"	"L+"	0	"m"	193
"03-13-2014"	28001	3	1	33	"B"	"B.bmp"	"L+"	1	"c"	189
"03-13-2014"	28001	3	1	34	"AB"	"AB.bmp"	"R+"	1	"m"	140
"03-13-2014"	28001	3	1	35	"DC"	"DC.bmp"	"L+"	1	"c"	281
"03-13-2014"	28001	3	1	36	"D"	"D.bmp"	"R+"	0	"c"	468
"03-13-2014"	28001	3	1	37	"A"	"A.bmp"	"L+"	1	"c"	254
"03-13-2014"	28001	3	1	38	"CD"	"CD.bmp"	"L+"	1	"c"	368
"03-13-2014"	28001	3	1	39	"BA"	"BA.bmp"	"R+"	1	"m"	187
"03-13-2014"	28001	3	1	40	"C"	"C.bmp"	"R+"	1	"m"	193
"03-13-2014"	28001	3	1	41	"BA"	"BA.bmp"	"R+"	1	"m"	725
"03-13-2014"	28001	3	1	42	"D"	"D.bmp"	"R+"	1	"m"	202
"03-13-2014"	28001	3	1	43	"B"	"B.bmp"	"L+"	1	"c"	225
"03-13-2014"	28001	3	1	44	"C"	"C.bmp"	"R+"	1	"m"	204
"03-13-2014"	28001	3	1	45	"DC"	"DC.bmp"	"L+"	1	"c"	327
"03-13-2014"	28001	3	1	46	"A"	"A.bmp"	"L+"	1	"c"	434
"03-13-2014"	28001	3	1	47	"CD"	"CD.bmp"	"L+"	1	"c"	226
"03-13-2014"	28001	3	1	48	"AB"	"AB.bmp"	"R+"	1	"m"	455
"03-13-2014"	28001	3	1	49	"CD"	"CD.bmp"	"L+"	1	"c"	188
"03-13-2014"	28001	3	1	50	"AB"	"AB.bmp"	"R+"	1	"m"	122
"03-13-2014"	28001	3	1	51	"DC"	"DC.bmp"	"L+"	1	"c"	114
"03-13-2014"	28001	3	1	52	"A"	"A.bmp"	"L+"	1	"c"	132
"03-13-2014"	28001	3	1	53	"D"	"D.bmp"	"R+"	1	"m"	170
"03-13-2014"	28001	3	1	54	"B"	"B.bmp"	"L+"	1	"c"	202
"03-13-2014"	28001	3	1	55	"C"	"C.bmp"	"R+"	1	"m"	160
"03-13-2014"	28001	3	1	56	"BA"	"BA.bmp"	"R+"	1	"m"	370
"03-13-2014"	28001	3	1	57	"DC"	"DC.bmp"	"L+"	1	"c"	257
"03-13-2014"	28001	3	1	58	"C"	"C.bmp"	"R+"	1	"m"	225
"03-13-2014"	28001	3	1	59	"CD"	"CD.bmp"	"L+"	1	"c"	276
"03-13-2014"	28001	3	1	60	"B"	"B.bmp"	"L+"	1	"c"	334
"03-13-2014"	28001	3	1	61	"BA"	"BA.bmp"	"R+"	1	"m"	512
"03-13-2014"	28001	3	1	62	"A"	"A.bmp"	"L+"	1	"c"	415
"03-13-2014"	28001	3	1	63	"D"	"D.bmp"	"R+"	1	"m"	367
"03-13-2014"	28001	3	1	64	"AB"	"AB.bmp"	"R+"	1	"m"	273
"03-13-2014"	28001	4	1	1	"A"	"A.bmp"	"L+"	1	"c"	272
"03-13-2014"	28001	4	1	2	"B"	"B.bmp"	"L+"	1	"c"	141
"03-13-2014"	28001	4	1	3	"D"	"D.bmp"	"R+"	1	"m"	168
"03-13-2014"	28001	4	1	4	"DC"	"DC.bmp"	"L+"	1	"c"	274
"03-13-2014"	28001	4	1	5	"C"	"C.bmp"	"R+"	1	"m"	199
"03-13-2014"	28001	4	1	6	"F"	"F.bmp"	"R+"	0	"c"	1719
"03-13-2014"	28001	4	1	7	"BA"	"BA.bmp"	"R+"	1	"m"	197
"03-13-2014"	28001	4	1	8	"HG"	"HG.bmp"	"L+"	0	"m"	1754
"03-13-2014"	28001	4	1	9	"E"	"E.bmp"	"R+"	0	"c"	305
"03-13-2014"	28001	4	1	10	"L"	"L.bmp"	"L+"	0	"m"	238
"03-13-2014"	28001	4	1	11	"GH"	"GH.bmp"	"L+"	1	"c"	331
"03-13-2014"	28001	4	1	12	"JI"	"JI.bmp"	"R+"	0	"c"	242
"03-13-2014"	28001	4	1	13	"K"	"K.bmp"	"L+"	1	"c"	264
"03-13-2014"	28001	4	1	14	"IJ"	"IJ.bmp"	"R+"	0	"c"	280
"03-13-2014"	28001	4	1	15	"AB"	"AB.bmp"	"R+"	1	"m"	225
"03-13-2014"	28001	4	1	16	"CD"	"CD.bmp"	"L+"	1	"c"	151
"03-13-2014"	28001	4	1	17	"AB"	"AB.bmp"	"R+"	1	"m"	167
"03-13-2014"	28001	4	1	18	"GH"	"GH.bmp"	"L+"	0	"m"	172
"03-13-2014"	28001	4	1	19	"L"	"L.bmp"	"L+"	0	"m"	209
"03-13-2014"	28001	4	1	20	"DC"	"DC.bmp"	"L+"	1	"c"	135
"03-13-2014"	28001	4	1	21	"F"	"F.bmp"	"R+"	0	"c"	163
"03-13-2014"	28001	4	1	22	"C"	"C.bmp"	"R+"	1	"m"	128
"03-13-2014"	28001	4	1	23	"B"	"B.bmp"	"L+"	1	"c"	214
"03-13-2014"	28001	4	1	24	"K"	"K.bmp"	"L+"	0	"m"	213
"03-13-2014"	28001	4	1	25	"JI"	"JI.bmp"	"R+"	0	"c"	816
"03-13-2014"	28001	4	1	26	"IJ"	"IJ.bmp"	"R+"	1	"m"	202
"03-13-2014"	28001	4	1	27	"E"	"E.bmp"	"R+"	1	"m"	228
"03-13-2014"	28001	4	1	28	"BA"	"BA.bmp"	"R+"	1	"m"	140
"03-13-2014"	28001	4	1	29	"CD"	"CD.bmp"	"L+"	1	"c"	196
"03-13-2014"	28001	4	1	30	"D"	"D.bmp"	"R+"	1	"m"	683
"03-13-2014"	28001	4	1	31	"A"	"A.bmp"	"L+"	1	"c"	328
"03-13-2014"	28001	4	1	32	"HG"	"HG.bmp"	"L+"	1	"c"	931
"03-13-2014"	28001	4	1	33	"L"	"L.bmp"	"L+"	0	"m"	805
"03-13-2014"	28001	4	1	34	"K"	"K.bmp"	"L+"	1	"c"	553
"03-13-2014"	28001	4	1	35	"CD"	"CD.bmp"	"L+"	1	"c"	180
"03-13-2014"	28001	4	1	36	"GH"	"GH.bmp"	"L+"	0	"m"	2293
"03-13-2014"	28001	4	1	37	"BA"	"BA.bmp"	"R+"	1	"m"	594
"03-13-2014"	28001	4	1	38	"HG"	"HG.bmp"	"L+"	0	"m"	1625
"03-13-2014"	28001	4	1	39	"F"	"F.bmp"	"R+"	0	"c"	1120
"03-13-2014"	28001	4	1	40	"JI"	"JI.bmp"	"R+"	1	"m"	250
"03-13-2014"	28001	4	1	41	"DC"	"DC.bmp"	"L+"	1	"c"	178
"03-13-2014"	28001	4	1	42	"B"	"B.bmp"	"L+"	1	"c"	125
"03-13-2014"	28001	4	1	43	"C"	"C.bmp"	"R+"	1	"m"	165
"03-13-2014"	28001	4	1	44	"D"	"D.bmp"	"R+"	1	"m"	218
"03-13-2014"	28001	4	1	45	"A"	"A.bmp"	"L+"	1	"c"	153
"03-13-2014"	28001	4	1	46	"IJ"	"IJ.bmp"	"R+"	1	"m"	223
"03-13-2014"	28001	4	1	47	"E"	"E.bmp"	"R+"	1	"m"	240
"03-13-2014"	28001	4	1	48	"AB"	"AB.bmp"	"R+"	1	"m"	264
"03-13-2014"	28001	4	1	49	"B"	"B.bmp"	"L+"	1	"c"	191
"03-13-2014"	28001	4	1	50	"C"	"C.bmp"	"R+"	1	"m"	191
"03-13-2014"	28001	4	1	51	"K"	"K.bmp"	"L+"	1	"c"	393
"03-13-2014"	28001	4	1	52	"HG"	"HG.bmp"	"L+"	1	"c"	352
"03-13-2014"	28001	4	1	53	"D"	"D.bmp"	"R+"	1	"m"	260
"03-13-2014"	28001	4	1	54	"BA"	"BA.bmp"	"R+"	0	"c"	396
"03-13-2014"	28001	4	1	55	"L"	"L.bmp"	"L+"	0	"m"	707
"03-13-2014"	28001	4	1	56	"DC"	"DC.bmp"	"L+"	1	"c"	230
"03-13-2014"	28001	4	1	57	"CD"	"CD.bmp"	"L+"	1	"c"	195
"03-13-2014"	28001	4	1	58	"E"	"E.bmp"	"R+"	1	"m"	218
"03-13-2014"	28001	4	1	59	"JI"	"JI.bmp"	"R+"	1	"m"	114
"03-13-2014"	28001	4	1	60	"F"	"F.bmp"	"R+"	0	"c"	1189
"03-13-2014"	28001	4	1	61	"GH"	"GH.bmp"	"L+"	1	"c"	547
"03-13-2014"	28001	4	1	62	"AB"	"AB.bmp"	"R+"	1	"m"	859
"03-13-2014"	28001	4	1	63	"IJ"	"IJ.bmp"	"R+"	1	"m"	211
"03-13-2014"	28001	4	1	64	"A"	"A.bmp"	"L+"	1	"c"	246
"03-13-2014"	28001	4	2	1	"B"	"B.bmp"	"L+"	1	"c"	241
"03-13-2014"	28001	4	2	2	"BA"	"BA.bmp"	"R+"	1	"m"	275
"03-13-2014"	28001	4	2	3	"AB"	"AB.bmp"	"R+"	1	"m"	736
"03-13-2014"	28001	4	2	4	"E"	"E.bmp"	"R+"	1	"m"	180
"03-13-2014"	28001	4	2	5	"CD"	"CD.bmp"	"L+"	1	"c"	322
"03-13-2014"	28001	4	2	6	"JI"	"JI.bmp"	"R+"	1	"m"	224
"03-13-2014"	28001	4	2	7	"K"	"K.bmp"	"L+"	0	"m"	229
"03-13-2014"	28001	4	2	8	"A"	"A.bmp"	"L+"	1	"c"	240
"03-13-2014"	28001	4	2	9	"IJ"	"IJ.bmp"	"R+"	1	"m"	170
"03-13-2014"	28001	4	2	10	"HG"	"HG.bmp"	"L+"	1	"c"	219
"03-13-2014"	28001	4	2	11	"GH"	"GH.bmp"	"L+"	1	"c"	203
"03-13-2014"	28001	4	2	12	"D"	"D.bmp"	"R+"	1	"m"	205
"03-13-2014"	28001	4	2	13	"L"	"L.bmp"	"L+"	0	"m"	298
"03-13-2014"	28001	4	2	14	"C"	"C.bmp"	"R+"	1	"m"	273
"03-13-2014"	28001	4	2	15	"F"	"F.bmp"	"R+"	0	"c"	1979
"03-13-2014"	28001	4	2	16	"DC"	"DC.bmp"	"L+"	1	"c"	440
"03-13-2014"	28001	4	2	17	"CD"	"CD.bmp"	"L+"	1	"c"	165
"03-13-2014"	28001	4	2	18	"E"	"E.bmp"	"R+"	1	"m"	126
"03-13-2014"	28001	4	2	19	"C"	"C.bmp"	"R+"	0	"c"	172
"03-13-2014"	28001	4	2	20	"A"	"A.bmp"	"L+"	0	"m"	341
"03-13-2014"	28001	4	2	21	"L"	"L.bmp"	"L+"	1	"c"	200
"03-13-2014"	28001	4	2	22	"JI"	"JI.bmp"	"R+"	1	"m"	168
"03-13-2014"	28001	4	2	23	"F"	"F.bmp"	"R+"	1	"m"	245
"03-13-2014"	28001	4	2	24	"IJ"	"IJ.bmp"	"R+"	1	"m"	139
"03-13-2014"	28001	4	2	25	"B"	"B.bmp"	"L+"	1	"c"	221
"03-13-2014"	28001	4	2	26	"AB"	"AB.bmp"	"R+"	1	"m"	308
"03-13-2014"	28001	4	2	27	"K"	"K.bmp"	"L+"	0	"m"	212
"03-13-2014"	28001	4	2	28	"BA"	"BA.bmp"	"R+"	1	"m"	618
"03-13-2014"	28001	4	2	29	"DC"	"DC.bmp"	"L+"	1	"c"	208
"03-13-2014"	28001	4	2	30	"GH"	"GH.bmp"	"L+"	0	"m"	157
"03-13-2014"	28001	4	2	31	"HG"	"HG.bmp"	"L+"	1	"c"	159
"03-13-2014"	28001	4	2	32	"D"	"D.bmp"	"R+"	1	"m"	155
"03-13-2014"	28001	4	2	33	"L"	"L.bmp"	"L+"	1	"c"	965
"03-13-2014"	28001	4	2	34	"HG"	"HG.bmp"	"L+"	1	"c"	152
"03-13-2014"	28001	4	2	35	"CD"	"CD.bmp"	"L+"	1	"c"	400
"03-13-2014"	28001	4	2	36	"C"	"C.bmp"	"R+"	1	"m"	150
"03-13-2014"	28001	4	2	37	"JI"	"JI.bmp"	"R+"	1	"m"	198
"03-13-2014"	28001	4	2	38	"GH"	"GH.bmp"	"L+"	1	"c"	135
"03-13-2014"	28001	4	2	39	"AB"	"AB.bmp"	"R+"	1	"m"	845
"03-13-2014"	28001	4	2	40	"F"	"F.bmp"	"R+"	1	"m"	187
"03-13-2014"	28001	4	2	41	"B"	"B.bmp"	"L+"	1	"c"	306
"03-13-2014"	28001	4	2	42	"K"	"K.bmp"	"L+"	1	"c"	184
"03-13-2014"	28001	4	2	43	"E"	"E.bmp"	"R+"	1	"m"	156
"03-13-2014"	28001	4	2	44	"IJ"	"IJ.bmp"	"R+"	1	"m"	157
"03-13-2014"	28001	4	2	45	"DC"	"DC.bmp"	"L+"	1	"c"	146
"03-13-2014"	28001	4	2	46	"D"	"D.bmp"	"R+"	1	"m"	147
"03-13-2014"	28001	4	2	47	"BA"	"BA.bmp"	"R+"	1	"m"	233
"03-13-2014"	28001	4	2	48	"A"	"A.bmp"	"L+"	1	"c"	255
"03-13-2014"	28001	4	2	49	"HG"	"HG.bmp"	"L+"	1	"c"	147
"03-13-2014"	28001	4	2	50	"DC"	"DC.bmp"	"L+"	1	"c"	119
"03-13-2014"	28001	4	2	51	"L"	"L.bmp"	"L+"	1	"c"	384
"03-13-2014"	28001	4	2	52	"A"	"A.bmp"	"L+"	1	"c"	301
"03-13-2014"	28001	4	2	53	"IJ"	"IJ.bmp"	"R+"	1	"m"	156
"03-13-2014"	28001	4	2	54	"GH"	"GH.bmp"	"L+"	1	"c"	182
"03-13-2014"	28001	4	2	55	"JI"	"JI.bmp"	"R+"	1	"m"	133
"03-13-2014"	28001	4	2	56	"C"	"C.bmp"	"R+"	1	"m"	116
"03-13-2014"	28001	4	2	57	"E"	"E.bmp"	"R+"	1	"m"	125
"03-13-2014"	28001	4	2	58	"CD"	"CD.bmp"	"L+"	1	"c"	69
"03-13-2014"	28001	4	2	59	"K"	"K.bmp"	"L+"	1	"c"	244
"03-13-2014"	28001	4	2	60	"F"	"F.bmp"	"R+"	1	"m"	92
"03-13-2014"	28001	4	2	61	"BA"	"BA.bmp"	"R+"	1	"m"	258
"03-13-2014"	28001	4	2	62	"B"	"B.bmp"	"L+"	1	"c"	320
"03-13-2014"	28001	4	2	63	"AB"	"AB.bmp"	"R+"	1	"m"	63
"03-13-2014"	28001	4	2	64	"D"	"D.bmp"	"R+"	1	"m"	137
"03-13-2014"	28001	5	1	1	"CD"	"CD.bmp"	"L+"	1	"c"	145
"03-13-2014"	28001	5	1	2	"F"	"F.bmp"	"R+"	1	"m"	131
"03-13-2014"	28001	5	1	3	"HG"	"HG.bmp"	"L+"	1	"c"	130
"03-13-2014"	28001	5	1	4	"G"	"G.bmp"	"R+"	1	"m"	742
"03-13-2014"	28001	5	1	5	"KL"	"KL.bmp"	"R+"	1	"m"	1078
"03-13-2014"	28001	5	1	6	"LK"	"LK.bmp"	"R+"	1	"m"	124
"03-13-2014"	28001	5	1	7	"H"	"H.bmp"	"R+"	0	"c"	266
"03-13-2014"	28001	5	1	8	"B"	"B.bmp"	"L+"	1	"c"	113
"03-13-2014"	28001	5	1	9	"D"	"D.bmp"	"R+"	1	"m"	233
"03-13-2014"	28001	5	1	10	"EF"	"EF.bmp"	"L+"	1	"c"	399
"03-13-2014"	28001	5	1	11	"AB"	"AB.bmp"	"R+"	1	"m"	277
"03-13-2014"	28001	5	1	12	"E"	"E.bmp"	"R+"	1	"m"	224
"03-13-2014"	28001	5	1	13	"IJ"	"IJ.bmp"	"R+"	1	"m"	135
"03-13-2014"	28001	5	1	14	"A"	"A.bmp"	"L+"	1	"c"	148
"03-13-2014"	28001	5	1	15	"J"	"J.bmp"	"L+"	0	"m"	418
"03-13-2014"	28001	5	1	16	"JI"	"JI.bmp"	"R+"	1	"m"	129
"03-13-2014"	28001	5	1	17	"L"	"L.bmp"	"L+"	1	"c"	119
"03-13-2014"	28001	5	1	18	"K"	"K.bmp"	"L+"	1	"c"	1801
"03-13-2014"	28001	5	1	19	"C"	"C.bmp"	"R+"	0	"c"	1136
"03-13-2014"	28001	5	1	20	"FE"	"FE.bmp"	"L+"	1	"c"	131
"03-13-2014"	28001	5	1	21	"DC"	"DC.bmp"	"L+"	1	"c"	130
"03-13-2014"	28001	5	1	22	"BA"	"BA.bmp"	"R+"	1	"m"	115
"03-13-2014"	28001	5	1	23	"GH"	"GH.bmp"	"L+"	1	"c"	125
"03-13-2014"	28001	5	1	24	"I"	"I.bmp"	"L+"	1	"c"	123
"03-13-2014"	28001	5	1	25	"D"	"D.bmp"	"R+"	0	"c"	601
"03-13-2014"	28001	5	1	26	"L"	"L.bmp"	"L+"	0	"m"	384
"03-13-2014"	28001	5	1	27	"GH"	"GH.bmp"	"L+"	1	"c"	101
"03-13-2014"	28001	5	1	28	"DC"	"DC.bmp"	"L+"	1	"c"	98
"03-13-2014"	28001	5	1	29	"G"	"G.bmp"	"R+"	0	"c"	531
"03-13-2014"	28001	5	1	30	"B"	"B.bmp"	"L+"	1	"c"	530
"03-13-2014"	28001	5	1	31	"F"	"F.bmp"	"R+"	1	"m"	153
"03-13-2014"	28001	5	1	32	"AB"	"AB.bmp"	"R+"	1	"m"	433
"03-13-2014"	28001	5	1	33	"H"	"H.bmp"	"R+"	1	"m"	345
"03-13-2014"	28001	5	1	34	"K"	"K.bmp"	"L+"	1	"c"	148
"03-13-2014"	28001	5	1	35	"HG"	"HG.bmp"	"L+"	1	"c"	120
"03-13-2014"	28001	5	1	36	"FE"	"FE.bmp"	"L+"	1	"c"	130
"03-13-2014"	28001	5	1	37	"CD"	"CD.bmp"	"L+"	1	"c"	275
"03-13-2014"	28001	5	1	38	"LK"	"LK.bmp"	"R+"	1	"m"	269
"03-13-2014"	28001	5	1	39	"J"	"J.bmp"	"L+"	0	"m"	144
"03-13-2014"	28001	5	1	40	"BA"	"BA.bmp"	"R+"	1	"m"	53
"03-13-2014"	28001	5	1	41	"E"	"E.bmp"	"R+"	1	"m"	274
"03-13-2014"	28001	5	1	42	"JI"	"JI.bmp"	"R+"	1	"m"	105
"03-13-2014"	28001	5	1	43	"I"	"I.bmp"	"L+"	1	"c"	155
"03-13-2014"	28001	5	1	44	"IJ"	"IJ.bmp"	"R+"	1	"m"	56
"03-13-2014"	28001	5	1	45	"EF"	"EF.bmp"	"L+"	1	"c"	94
"03-13-2014"	28001	5	1	46	"C"	"C.bmp"	"R+"	1	"m"	97
"03-13-2014"	28001	5	1	47	"A"	"A.bmp"	"L+"	1	"c"	47
"03-13-2014"	28001	5	1	48	"KL"	"KL.bmp"	"R+"	0	"c"	115
"03-13-2014"	28001	5	1	49	"GH"	"GH.bmp"	"L+"	1	"c"	44
"03-13-2014"	28001	5	1	50	"I"	"I.bmp"	"L+"	1	"c"	96
"03-13-2014"	28001	5	1	51	"AB"	"AB.bmp"	"R+"	1	"m"	108
"03-13-2014"	28001	5	1	52	"CD"	"CD.bmp"	"L+"	1	"c"	116
"03-13-2014"	28001	5	1	53	"F"	"F.bmp"	"R+"	1	"m"	236
"03-13-2014"	28001	5	1	54	"G"	"G.bmp"	"R+"	1	"m"	80
"03-13-2014"	28001	5	1	55	"HG"	"HG.bmp"	"L+"	1	"c"	71
"03-13-2014"	28001	5	1	56	"DC"	"DC.bmp"	"L+"	1	"c"	96
"03-13-2014"	28001	5	1	57	"E"	"E.bmp"	"R+"	1	"m"	65
"03-13-2014"	28001	5	1	58	"JI"	"JI.bmp"	"R+"	1	"m"	83
"03-13-2014"	28001	5	1	59	"LK"	"LK.bmp"	"R+"	1	"m"	175
"03-13-2014"	28001	5	1	60	"J"	"J.bmp"	"L+"	1	"c"	155
"03-13-2014"	28001	5	1	61	"FE"	"FE.bmp"	"L+"	1	"c"	79
"03-13-2014"	28001	5	1	62	"A"	"A.bmp"	"L+"	1	"c"	89
"03-13-2014"	28001	5	1	63	"B"	"B.bmp"	"L+"	1	"c"	95
"03-13-2014"	28001	5	1	64	"K"	"K.bmp"	"L+"	1	"c"	1981
"03-13-2014"	28001	5	1	65	"C"	"C.bmp"	"R+"	1	"m"	69
"03-13-2014"	28001	5	1	66	"D"	"D.bmp"	"R+"	1	"m"	326
"03-13-2014"	28001	5	1	67	"IJ"	"IJ.bmp"	"R+"	1	"m"	127
"03-13-2014"	28001	5	1	68	"BA"	"BA.bmp"	"R+"	1	"m"	167
"03-13-2014"	28001	5	1	69	"L"	"L.bmp"	"L+"	1	"c"	1108
"03-13-2014"	28001	5	1	70	"H"	"H.bmp"	"R+"	0	"c"	127
"03-13-2014"	28001	5	1	71	"KL"	"KL.bmp"	"R+"	0	"c"	120
"03-13-2014"	28001	5	1	72	"EF"	"EF.bmp"	"L+"	0	"m"	188
"03-13-2014"	28002	1	1	1	"B"	"D.bmp"	"R+"	0	"c"	4425
"03-13-2014"	28002	1	1	2	"AB"	"CD.bmp"	"L+"	1	"c"	2880
"03-13-2014"	28002	1	1	3	"A"	"C.bmp"	"R+"	1	"m"	1899
"03-13-2014"	28002	1	1	4	"BA"	"DC.bmp"	"L+"	0	"m"	1796
"03-13-2014"	28002	1	1	5	"B"	"D.bmp"	"R+"	1	"m"	1473
"03-13-2014"	28002	1	1	6	"BA"	"DC.bmp"	"L+"	1	"c"	1457
"03-13-2014"	28002	1	1	7	"A"	"C.bmp"	"R+"	1	"m"	1928
"03-13-2014"	28002	1	1	8	"AB"	"CD.bmp"	"L+"	1	"c"	1504
"03-13-2014"	28002	1	1	9	"A"	"C.bmp"	"R+"	1	"m"	1555
"03-13-2014"	28002	1	1	10	"AB"	"CD.bmp"	"L+"	1	"c"	1192
"03-13-2014"	28002	1	1	11	"B"	"D.bmp"	"R+"	0	"c"	1041
"03-13-2014"	28002	1	1	12	"BA"	"DC.bmp"	"L+"	0	"m"	847
"03-13-2014"	28002	1	1	13	"B"	"D.bmp"	"R+"	1	"m"	666
"03-13-2014"	28002	1	1	14	"BA"	"DC.bmp"	"L+"	1	"c"	2260
"03-13-2014"	28002	1	1	15	"AB"	"CD.bmp"	"L+"	0	"m"	1180
"03-13-2014"	28002	1	1	16	"A"	"C.bmp"	"R+"	1	"m"	1717
"03-13-2014"	28002	1	1	17	"AB"	"CD.bmp"	"L+"	0	"m"	1026
"03-13-2014"	28002	1	1	18	"A"	"C.bmp"	"R+"	0	"c"	1855
"03-13-2014"	28002	1	1	19	"BA"	"DC.bmp"	"L+"	1	"c"	1188
"03-13-2014"	28002	1	1	20	"B"	"D.bmp"	"R+"	1	"m"	1737
"03-13-2014"	28002	1	1	21	"AB"	"CD.bmp"	"L+"	1	"c"	2161
"03-13-2014"	28002	1	1	22	"BA"	"DC.bmp"	"L+"	0	"m"	960
"03-13-2014"	28002	1	1	23	"A"	"C.bmp"	"R+"	1	"m"	1513
"03-13-2014"	28002	1	1	24	"B"	"D.bmp"	"R+"	0	"c"	1197
"03-13-2014"	28002	1	1	25	"BA"	"DC.bmp"	"L+"	1	"c"	1225
"03-13-2014"	28002	1	1	26	"AB"	"CD.bmp"	"L+"	0	"m"	876
"03-13-2014"	28002	1	1	27	"A"	"C.bmp"	"R+"	1	"m"	2937
"03-13-2014"	28002	1	1	28	"B"	"D.bmp"	"R+"	1	"m"	1249
"03-13-2014"	28002	1	1	29	"AB"	"CD.bmp"	"L+"	1	"c"	1850
"03-13-2014"	28002	1	1	30	"A"	"C.bmp"	"R+"	0	"c"	1345
"03-13-2014"	28002	1	1	31	"BA"	"DC.bmp"	"L+"	1	"c"	683
"03-13-2014"	28002	1	1	32	"B"	"D.bmp"	"R+"	0	"c"	1410
"03-13-2014"	28002	1	1	33	"BA"	"DC.bmp"	"L+"	1	"c"	988
"03-13-2014"	28002	1	1	34	"AB"	"CD.bmp"	"L+"	0	"m"	795
"03-13-2014"	28002	1	1	35	"B"	"D.bmp"	"R+"	1	"m"	2057
"03-13-2014"	28002	1	1	36	"A"	"C.bmp"	"R+"	0	"c"	1209
"03-13-2014"	28002	1	1	37	"B"	"D.bmp"	"R+"	0	"c"	1536
"03-13-2014"	28002	1	1	38	"BA"	"DC.bmp"	"L+"	1	"c"	2030
"03-13-2014"	28002	1	1	39	"A"	"C.bmp"	"R+"	1	"m"	860
"03-13-2014"	28002	1	1	40	"AB"	"CD.bmp"	"L+"	0	"m"	1134
"03-13-2014"	28002	1	1	41	"B"	"D.bmp"	"R+"	1	"m"	693
"03-13-2014"	28002	1	1	42	"AB"	"CD.bmp"	"L+"	0	"m"	1309
"03-13-2014"	28002	1	1	43	"A"	"C.bmp"	"R+"	0	"c"	5768
"03-13-2014"	28002	1	1	44	"BA"	"DC.bmp"	"L+"	0	"m"	1675
"03-13-2014"	28002	1	1	45	"A"	"C.bmp"	"R+"	1	"m"	2129
"03-13-2014"	28002	1	1	46	"B"	"D.bmp"	"R+"	1	"m"	2275
"03-13-2014"	28002	1	1	47	"BA"	"DC.bmp"	"L+"	0	"m"	1186
"03-13-2014"	28002	1	1	48	"AB"	"CD.bmp"	"L+"	1	"c"	2202
"03-13-2014"	28002	1	1	49	"B"	"D.bmp"	"R+"	0	"c"	997
"03-13-2014"	28002	1	1	50	"AB"	"CD.bmp"	"L+"	1	"c"	1150
"03-13-2014"	28002	1	1	51	"A"	"C.bmp"	"R+"	1	"m"	1820
"03-13-2014"	28002	1	1	52	"BA"	"DC.bmp"	"L+"	1	"c"	2116
"03-13-2014"	28002	1	1	53	"AB"	"CD.bmp"	"L+"	0	"m"	1238
"03-13-2014"	28002	1	1	54	"A"	"C.bmp"	"R+"	1	"m"	738
"03-13-2014"	28002	1	1	55	"B"	"D.bmp"	"R+"	0	"c"	1531
"03-13-2014"	28002	1	1	56	"BA"	"DC.bmp"	"L+"	0	"m"	1943
"03-13-2014"	28002	1	1	57	"AB"	"CD.bmp"	"L+"	0	"m"	3473
"03-13-2014"	28002	1	1	58	"A"	"C.bmp"	"R+"	1	"m"	2601
"03-13-2014"	28002	1	1	59	"BA"	"DC.bmp"	"L+"	1	"c"	2249
"03-13-2014"	28002	1	1	60	"B"	"D.bmp"	"R+"	0	"c"	1399
"03-13-2014"	28002	1	2	1	"A"	"C.bmp"	"R+"	1	"m"	2455
